ir,pr,spo2,rrInterval
478693,62,99,89
478625,62,99,89
478502,62,99,89
478369,62,99,89
478296,62,99,89
478260,62,99,89
478285,62,99,89
478371,63,99,86
478481,63,99,86
478570,63,99,86
478642,63,99,86
478643,63,99,86
478554,63,99,86
478493,63,99,86
478365,63,99,86
478227,63,99,86
478087,63,99,86
477959,63,99,86
477897,63,99,86
477825,63,99,86
477800,63,99,86
477856,63,99,86
477928,63,99,86
478029,63,99,86
478188,63,99,86
478375,63,99,86
478560,63,99,86
478743,63,99,86
478936,63,99,86
479089,63,99,86
479264,63,99,86
479467,63,99,86
479642,63,99,86
479815,63,99,86
479983,63,99,86
480147,63,99,86
480289,63,99,86
480466,63,99,86
480651,63,99,86
480810,63,99,86
480988,63,99,86
481147,63,99,86
481327,63,99,86
481517,63,99,86
481702,63,99,86
481871,63,99,86
482045,63,99,86
482234,63,99,86
482388,63,99,86
482561,63,99,86
482753,63,99,86
482914,63,99,86
483070,63,99,86
483258,63,99,86
483462,63,99,86
483682,63,99,86
483904,63,99,86
484122,63,99,86
484343,63,99,86
484581,63,99,86
484839,63,99,86
485096,63,99,86
485400,63,99,86
485724,63,99,86
486021,63,99,86
486274,63,99,86
486345,63,99,86
486183,63,99,86
485732,63,99,86
484842,63,99,86
483557,63,99,86
481932,63,99,86
480247,63,99,86
478724,63,99,86
477446,63,99,86
476523,63,99,86
475935,63,99,86
475638,63,99,86
475600,63,99,86
475698,63,99,86
475919,63,99,86
476192,63,99,86
476400,63,99,86
476659,63,99,86
476819,63,99,86
476844,63,99,86
476845,63,99,86
476770,63,99,86
476664,63,99,86
476559,63,99,86
476545,63,99,86
476567,63,99,86
476667,63,98,85
476803,63,98,85
476911,63,98,85
477015,63,98,85
477049,63,98,85
476997,63,98,85
476919,63,98,85
476769,63,98,85
476608,63,98,85
476458,63,98,85
476356,63,98,85
476303,63,98,85
476256,63,98,85
476286,63,98,85
476353,63,98,85
476434,63,98,85
476565,63,98,85
476732,63,98,85
476892,63,98,85
477061,63,98,85
477222,63,98,85
477383,63,98,85
477518,63,98,85
477674,63,98,85
477823,63,98,85
477977,63,98,85
478092,63,98,85
478230,63,98,85
478386,63,98,85
478573,63,98,85
478756,63,98,85
478967,63,98,85
479187,63,98,85
479391,63,98,85
479576,63,98,85
479772,63,98,85
479971,63,98,85
480151,63,98,85
480349,63,98,85
480552,63,98,85
480740,63,98,85
480929,63,98,85
481100,63,98,85
481285,63,98,85
481482,63,98,85
481706,63,98,85
481922,63,98,85
482116,63,98,85
482334,63,98,85
482514,63,98,85
482727,63,98,85
482928,63,98,85
483145,63,98,85
483417,63,98,85
483634,63,98,85
483923,63,98,85
484219,63,98,85
484431,63,98,85
484636,63,98,85
484675,63,98,85
484429,63,98,85
483877,63,98,85
482938,63,98,85
481584,63,98,85
479994,63,98,85
478470,63,98,85
477120,63,98,85
476043,63,98,85
475288,63,98,85
474899,63,98,85
474792,63,98,85
474894,63,98,85
475090,63,98,85
475370,63,98,85
475666,63,98,85
475916,63,98,85
476083,63,98,85
476201,63,98,85
476209,63,98,85
476179,63,98,85
476134,63,98,85
476086,63,98,85
476093,63,98,85
476162,63,98,85
476267,63,98,85
476409,63,98,85
476545,63,98,85
476661,63,98,85
476717,63,98,85
476687,63,98,85
476633,63,98,85
476544,63,98,85
476419,63,98,85
476334,63,98,85
476237,63,98,85
476148,63,98,85
476143,63,98,85
476116,63,98,85
476179,63,98,85
476329,63,98,85
476440,63,98,85
476643,63,98,85
476843,63,98,85
477067,63,98,85
477285,63,98,85
477445,63,98,85
477640,63,98,85
477848,63,98,85
478005,63,98,85
478171,63,98,85
478373,63,98,85
478564,63,98,85
478760,63,98,85
478984,63,98,85
479196,63,98,85
479413,63,98,85
479623,63,98,85
479838,63,98,85
480046,63,98,85
480262,63,98,85
480420,63,98,85
480555,63,98,85
480741,63,98,85
480898,63,98,85
481075,63,98,85
481268,63,98,85
481470,63,98,85
481672,63,98,85
481852,63,98,85
482058,63,98,85
482174,63,98,85
482351,63,98,85
482521,63,98,85
482676,63,98,85
482876,63,98,85
483071,63,98,85
483290,63,98,85
483504,63,98,85
483725,63,98,85
484001,63,98,85
484226,63,98,85
484404,63,98,85
484463,63,98,85
484328,63,98,85
483885,63,98,85
483105,63,98,85
482020,63,98,85
480629,63,98,85
479190,63,98,85
477872,63,98,85
476788,63,98,85
476070,63,98,85
475624,63,98,85
475439,63,98,85
475536,63,98,85
475761,63,98,85
476111,63,98,85
476476,63,98,85
476820,63,98,85
477141,63,98,85
477359,63,98,85
477502,63,98,85
477515,63,98,85
477555,63,98,85
477576,63,98,85
477524,63,98,85
477637,63,98,85
477789,63,98,85
477933,64,98,83
478155,64,98,83
478315,64,98,83
478426,64,98,83
478470,64,98,83
478452,64,98,83
478380,64,98,83
478325,64,98,83
478259,64,98,83
478199,64,98,83
478177,64,98,83
478178,64,98,83
478250,64,98,83
478357,64,98,83
478475,64,98,83
478619,64,98,83
478794,64,98,83
479004,64,98,83
479221,64,98,83
479449,64,98,83
479663,64,98,83
479900,64,98,83
480141,64,98,83
480331,64,98,83
480564,64,98,83
480820,64,98,83
481005,64,98,83
481213,64,98,83
481429,64,98,83
481621,64,98,83
481835,64,98,83
482053,64,98,83
482301,64,98,83
482519,64,98,83
482742,64,98,83
482972,64,98,83
483160,64,98,83
483354,64,98,83
483573,64,98,83
483764,64,98,83
483920,64,98,83
484149,64,98,83
484373,64,98,83
484554,64,98,83
484820,64,98,83
485062,64,98,83
485281,64,98,83
485506,64,98,83
485731,64,98,83
485983,64,98,83
486167,64,98,83
486393,64,98,83
486626,64,98,83
486834,64,98,83
487104,64,98,83
487351,64,98,83
487607,64,98,83
487846,64,98,83
487960,64,98,83
487876,64,98,83
487535,64,98,83
486908,64,98,83
485849,64,98,83
484526,64,98,83
483141,64,98,83
481821,64,98,83
480806,64,98,83
480058,64,98,83
479610,64,98,83
479458,64,98,83
479502,64,98,83
479717,64,98,83
480002,64,98,83
480371,64,98,83
480695,64,98,83
480939,64,98,83
481165,64,98,83
481284,64,98,83
481320,64,98,83
481325,64,98,83
481296,64,98,83
481327,64,98,83
481398,64,98,83
481498,64,98,83
481674,65,98,84
481889,65,98,84
482071,65,98,84
482172,65,98,84
482212,65,98,84
482206,65,98,84
482108,65,98,84
481994,65,98,84
481923,65,98,84
481865,65,98,84
481856,65,98,84
481856,65,98,84
481901,65,98,84
482011,65,98,84
482122,65,98,84
482326,65,98,84
482535,65,98,84
482732,65,98,84
482964,65,98,84
483186,65,98,84
483408,65,98,84
483561,65,98,84
483799,65,98,84
483999,65,98,84
484178,65,98,84
484362,65,98,84
484534,65,98,84
484773,65,98,84
484920,65,98,84
485098,65,98,84
485348,65,98,84
485538,65,98,84
485743,65,98,84
485945,65,98,84
486164,65,98,84
486376,65,98,84
486562,65,98,84
486781,65,98,84
486970,65,98,84
487201,65,98,84
487389,65,98,84
487576,65,98,84
487779,65,98,84
487946,65,98,84
488130,65,98,84
488296,65,98,84
488483,65,98,84
488700,65,98,84
488892,65,98,84
489106,65,98,84
489374,65,98,84
489613,65,98,84
489806,65,98,84
490059,65,98,84
490273,65,98,84
490509,65,98,84
490741,65,98,84
490956,65,98,84
491175,65,98,84
491292,65,98,84
491203,65,98,84
490866,65,98,84
490196,65,98,84
489139,65,98,84
487760,65,98,84
486282,65,98,84
484926,65,98,84
483875,65,98,84
483090,65,98,84
482604,65,98,84
482489,65,98,84
482564,65,98,84
482766,65,98,84
483095,65,98,84
483428,65,98,84
