ir,pr,spo2,rrInterval
441403,62,99,95
441860,62,99,95
442294,62,99,95
442714,62,99,95
443196,62,99,95
443599,62,99,95
443991,62,99,95
444401,62,99,95
444768,62,99,95
445155,62,99,95
445539,62,99,95
445921,62,99,95
446339,62,99,95
446711,62,99,95
447062,62,99,95
447449,62,99,95
447828,62,99,95
448171,62,99,95
448492,62,99,95
448818,62,99,95
449151,62,99,95
449470,62,99,95
449781,62,99,95
450108,62,99,95
450421,62,99,95
450762,62,99,95
451096,62,99,95
451428,62,99,95
451866,62,99,95
452297,62,99,95
452713,62,99,95
453169,62,99,95
453587,62,99,95
453870,62,99,95
453931,62,99,95
453671,62,99,95
452943,62,99,95
451677,62,99,95
449973,62,99,95
447929,62,99,95
445833,62,99,95
443788,62,99,95
441892,62,99,95
440198,62,99,95
438716,62,99,95
437504,62,99,95
436511,62,99,95
435721,62,99,95
435175,62,99,95
434756,62,99,95
434399,62,99,95
434188,62,99,95
434009,62,99,95
433804,62,99,95
433640,62,99,95
433428,62,99,95
433253,62,99,95
433100,62,99,95
432951,62,99,95
432921,62,99,95
432979,62,99,95
433119,62,99,95
433381,62,99,95
433710,62,99,95
434015,63,99,88
434322,63,99,88
434591,63,99,88
434789,63,99,88
434933,63,99,88
434994,63,99,88
435002,63,99,88
434994,63,99,88
434916,63,99,88
434821,63,99,88
434794,63,99,88
434774,63,99,88
434796,63,99,88
434867,63,99,88
435039,63,99,88
435307,63,99,88
435593,63,99,88
435933,63,99,88
436332,63,99,88
436707,63,99,88
437109,63,99,88
437571,63,99,88
437995,63,99,88
438433,63,99,88
438900,63,99,88
439343,63,99,88
439805,63,99,88
440249,63,99,88
440716,63,99,88
441181,63,99,88
441612,63,99,88
442053,63,99,88
442465,63,99,88
442897,63,99,88
443287,63,99,88
443653,63,99,88
444050,63,99,88
444409,63,99,88
444788,63,99,88
445166,63,99,88
445500,63,99,88
445871,63,99,88
446250,63,99,88
446599,63,99,88
446938,63,99,88
447309,63,99,88
447679,63,99,88
448068,63,99,88
448449,63,99,88
448832,63,99,88
449199,63,99,88
449606,63,99,88
449985,63,99,88
450363,63,99,88
450788,63,99,88
451165,63,99,88
451560,63,99,88
451959,63,99,88
452365,63,99,88
452770,63,99,88
453158,63,99,88
453605,63,99,88
454064,63,99,88
454468,63,99,88
454802,63,99,88
454912,63,99,88
454679,63,99,88
453977,63,99,88
452726,63,99,88
450909,63,99,88
448762,63,99,88
446496,63,99,88
444297,63,99,88
442262,63,99,88
440447,63,99,88
438868,63,99,88
437543,63,99,88
436489,63,99,88
435636,63,99,88
435012,63,99,88
434546,63,99,88
434178,63,99,88
433899,63,99,88
433643,63,99,88
433382,63,99,88
433158,63,99,88
432902,63,99,88
432638,63,99,88
432394,63,99,88
432135,63,99,88
