ir,pr,spo2,rrInterval
454783,57,100,111
454663,57,100,111
454535,57,100,111
454442,57,100,111
454445,57,100,111
454517,57,100,111
454628,57,100,111
454820,57,100,111
455056,57,100,111
455243,57,100,111
455414,57,100,111
455526,57,100,111
455570,57,100,111
455560,57,100,111
455471,57,100,111
455333,57,100,111
455186,57,100,111
455050,57,100,111
454961,57,100,111
454909,57,100,111
454904,57,100,111
454940,57,100,111
455036,57,100,111
455168,57,100,111
455330,57,100,111
455524,57,100,111
455772,57,100,111
456016,57,100,111
456260,57,100,111
456553,57,100,111
456841,57,100,111
457133,57,100,111
457443,57,100,111
457781,57,100,111
458098,57,100,111
458404,57,100,111
458734,57,100,111
459043,57,100,111
459322,57,100,111
459575,57,100,111
459868,57,100,111
460120,57,100,111
460341,57,100,111
460600,57,100,111
460793,57,100,111
460989,57,100,111
461236,57,100,111
461435,57,100,111
461638,57,100,111
461864,57,100,111
462089,57,100,111
462300,57,100,111
462523,57,100,111
462786,57,100,111
463060,57,100,111
463325,57,100,111
463607,57,100,111
463905,57,100,111
464213,57,100,111
464517,57,100,111
464770,57,100,111
465122,57,100,111
465421,57,100,111
465709,57,100,111
466055,57,100,111
466375,57,100,111
466681,57,100,111
466995,57,100,111
467281,57,100,111
467604,57,100,111
467893,57,100,111
468194,57,100,111
468528,57,100,111
468897,57,100,111
469200,57,100,111
469536,57,100,111
469890,57,100,111
470249,57,100,111
470608,57,100,111
470958,57,100,111
471283,57,100,111
471548,57,100,111
471525,57,100,111
471179,57,100,111
470404,57,100,111
469020,57,100,111
467136,57,100,111
464999,57,100,111
462912,57,100,111
461024,57,100,111
459400,57,100,111
458141,57,100,111
457176,57,100,111
456499,57,100,111
456093,57,100,111
455910,57,100,111
455841,57,100,111
455856,57,100,111
455911,57,100,111
455948,57,100,111
455996,57,100,111
456017,57,100,111
455993,57,100,111
455909,57,100,111
455795,57,100,111
455658,57,100,111
455520,57,100,111
455441,57,100,111
455415,57,100,111
455482,57,100,111
455638,57,100,104
455823,57,100,104
456073,57,100,104
456336,57,100,104
456519,57,100,104
456631,57,100,104
456727,57,100,104
456720,57,100,104
456697,57,100,104
456612,57,100,104
456531,57,100,104
456387,57,100,104
456315,57,100,104
456303,57,100,104
456291,57,100,104
456318,57,100,104
456444,57,100,104
456574,57,100,104
456757,57,100,104
457008,57,100,104
457239,57,100,104
457518,57,100,104
457826,57,100,104
458131,57,100,104
458461,57,100,104
458775,57,100,104
459089,57,100,104
459459,57,100,104
459775,57,100,104
460067,57,100,104
460404,57,100,104
460739,57,100,104
461037,57,100,104
461321,57,100,104
461608,57,100,104
461868,57,100,104
462094,57,100,104
462351,57,100,104
462614,57,100,104
462871,57,100,104
463121,57,100,104
463392,57,100,104
463635,57,100,104
463905,57,100,104
464160,57,100,104
464414,57,100,104
464700,57,100,104
464950,57,100,104
465259,57,100,104
465515,57,100,104
465803,57,100,104
466100,57,100,104
466383,57,100,104
466749,57,100,104
467096,57,100,104
467459,57,100,104
467857,57,100,104
468238,57,100,104
468612,57,100,104
468949,57,100,104
469316,57,100,104
469665,57,100,104
470057,57,100,104
470412,57,100,104
470773,57,100,104
471149,57,100,104
471526,57,100,104
471853,57,100,104
472219,57,100,104
472542,57,100,104
472878,57,100,104
473226,57,100,104
473570,57,100,104
473894,57,100,104
474237,57,100,104
474623,57,100,104
474960,57,100,104
475328,57,100,104
475711,57,100,104
476093,57,100,104
476442,57,100,104
476667,57,100,104
476601,57,100,104
476108,57,100,104
475164,57,100,104
473580,57,100,104
471467,57,100,104
469143,57,100,104
466898,57,100,104
464938,57,100,104
463302,57,100,104
461965,57,100,104
460961,57,100,104
460269,57,100,104
459801,57,100,104
459526,57,100,104
459406,57,100,104
459361,57,100,104
459359,57,100,104
459336,57,100,104
459307,57,100,104
459213,57,100,104
459075,57,100,104
458899,57,100,104
458703,57,100,104
458531,57,100,104
458350,57,100,104
458216,57,100,104
458139,57,100,104
458095,57,100,104
458120,57,100,104
458228,57,100,111
458407,57,100,111
458588,57,100,111
458814,57,100,111
459046,57,100,111
459170,57,100,111
459256,57,100,111
459286,57,100,111
459238,57,100,111
459138,57,100,111
459054,57,100,111
458973,57,100,111
458889,57,100,111
458891,57,100,111
458901,57,100,111
458945,57,100,111
459044,57,100,111
459148,57,100,111
459310,57,100,111
459493,57,100,111
459672,57,100,111
459923,57,100,111
460197,57,100,111
460454,57,100,111
460722,57,100,111
461009,57,100,111
461267,57,100,111
461525,57,100,111
461823,57,100,111
462116,57,100,111
462395,57,100,111
462713,57,100,111
463034,57,100,111
463350,57,100,111
463687,57,100,111
463978,57,100,111
464219,57,100,111
464468,57,100,111
464699,57,100,111
464907,57,100,111
465110,57,100,111
465366,57,100,111
465632,57,100,111
465904,57,100,111
466183,57,100,111
466453,57,100,111
466741,57,100,111
467006,57,100,111
467240,57,100,111
467537,57,100,111
467848,57,100,111
468124,57,100,111
468469,57,100,111
468840,57,100,111
469151,57,100,111
469484,57,100,111
469861,57,100,111
470224,57,100,111
470586,57,100,111
470944,57,100,111
471298,57,100,111
471638,57,100,111
472000,57,100,111
472347,57,100,111
472713,57,100,111
473104,57,100,111
473464,57,100,111
473792,57,100,111
474142,57,100,111
474492,57,100,111
474816,57,100,111
475181,57,100,111
475508,57,100,111
475830,57,100,111
476181,57,100,111
476494,57,100,111
476783,57,100,111
477114,57,100,111
477426,57,100,111
477704,57,100,111
478088,57,100,111
478493,57,100,111
478857,57,100,111
479227,57,100,111
479481,57,100,111
479434,57,100,111
478982,57,100,111
478024,57,100,111
476458,57,100,111
474358,57,100,111
472022,57,100,111
469829,57,100,111
467880,57,100,111
466248,57,100,111
464983,57,100,111
463977,57,100,111
463260,57,100,111
462817,57,100,111
462576,57,100,111
462481,57,100,111
462497,57,100,111
462546,57,100,111
462601,57,100,111
462662,57,100,111
462681,57,100,111
462631,57,100,111
462512,57,100,111
462365,57,100,111
462223,57,100,111
462069,57,100,111
461952,57,100,111
461940,57,100,111
462016,57,100,111
462104,56,100,113
462243,56,100,113
462480,56,100,113
462719,56,100,113
462908,56,100,113
463095,56,100,113
463243,56,100,113
463259,56,100,113
463242,56,100,113
463179,56,100,113
463023,56,100,113
462872,56,100,113
462789,56,100,113
462717,56,100,113
462669,56,100,113
462697,56,100,113
462735,56,100,113
462788,56,100,113
462910,56,100,113
463054,56,100,113
463257,56,100,113
463536,56,100,113
463794,56,100,113
464075,56,100,113
464340,56,100,113
464637,56,100,113
464890,56,100,113
465177,56,100,113
465425,56,100,113
465682,56,100,113
466017,56,100,113
466277,56,100,113
466584,56,100,113
466886,56,100,113
467153,56,100,113
467386,56,100,113
467617,56,100,113
467825,56,100,113
468025,56,100,113
468223,56,100,113
468428,56,100,113
468657,56,100,113
468856,56,100,113
469078,56,100,113
469280,56,100,113
469512,56,100,113
469787,56,100,113
469988,56,100,113
470251,56,100,113
470569,56,100,113
470821,56,100,113
471145,56,100,113
471469,56,100,113
471775,56,100,113
472129,56,100,113
472437,56,100,113
472772,56,100,113
473106,56,100,113
473417,56,100,113
473715,56,100,113
474029,56,100,113
474357,56,100,113
474712,56,100,113
475041,56,100,113
475321,56,100,113
475664,56,100,113
475974,56,100,113
476232,56,100,113
476498,56,100,113
476760,56,100,113
477067,56,100,113
477365,56,100,113
477673,56,100,113
478007,56,100,113
478350,56,100,113
478688,56,100,113
478885,56,100,113
478843,56,100,113
478472,56,100,113
477620,56,100,113
476244,56,100,113
474367,56,100,113
472240,56,100,113
470208,56,100,113
468379,56,100,113
466824,56,100,113
465546,56,100,113
464628,56,100,113
464001,56,100,113
463555,56,100,113
463367,56,100,113
463331,56,100,113
463353,56,100,113
463398,56,100,113
463540,56,100,113
463607,56,100,113
463662,56,100,113
463662,56,100,113
463591,56,100,113
463471,56,100,113
463344,56,100,113
463159,56,100,113
463030,56,100,113
