ir,pr,spo2,rrInterval
460275,58,99,99
459703,58,99,99
459288,58,99,99
459032,58,99,99
458854,58,99,99
458703,58,99,99
458508,58,99,99
458350,58,99,99
458161,58,99,99
457892,58,99,99
457570,58,99,99
457307,58,99,99
456990,58,99,99
456635,58,99,99
456358,58,99,99
456147,58,99,99
456021,58,99,99
455955,58,99,99
455980,58,99,99
456069,58,99,99
456198,58,99,99
456350,58,99,107
456472,58,99,107
456563,58,99,107
456612,58,99,107
456606,58,99,107
456559,58,99,107
456482,58,99,107
456350,58,99,107
456260,58,99,107
456167,58,99,107
456084,58,99,107
456065,58,99,107
456095,58,99,107
456151,58,99,107
456246,58,99,107
456389,58,99,107
456518,58,99,107
456714,58,99,107
456901,58,99,107
457079,58,99,107
457299,58,99,107
457470,58,99,107
457670,58,99,107
457841,58,99,107
458073,58,99,107
458290,58,99,107
458497,58,99,107
458747,58,99,107
458990,58,99,107
459210,58,99,107
459456,58,99,107
459697,58,99,107
459945,58,99,107
460149,58,99,107
460384,58,99,107
460593,58,99,107
460780,58,99,107
461023,58,99,107
461248,58,99,107
461473,58,99,107
461709,58,99,107
461954,58,99,107
462224,58,99,107
462469,58,99,107
462726,58,99,107
462988,58,99,107
463256,58,99,107
463494,58,99,107
463725,58,99,107
463992,58,99,107
464212,58,99,107
464449,58,99,107
464725,58,99,107
465017,58,99,107
465295,58,99,107
465572,58,99,107
465878,58,99,107
466191,58,99,107
466439,58,99,107
466691,58,99,107
466965,58,99,107
467217,58,99,107
467472,58,99,107
467737,58,99,107
468023,58,99,107
468297,58,99,107
468582,58,99,107
468850,58,99,107
469129,58,99,107
469407,58,99,107
469702,58,99,107
469986,58,99,107
470317,58,99,107
470609,58,99,107
470817,58,99,107
470833,58,99,107
470568,58,99,107
469961,58,99,107
468934,58,99,107
467526,58,99,107
465947,58,99,107
464420,58,99,107
462988,58,99,107
461770,58,99,107
460827,58,99,107
460070,58,99,107
459544,58,99,107
459219,58,99,107
