ir,resp,pr,spo2,spo2_real,rrInterval
525469,19947,78,99,99,83
523631,19951,78,99,99,83
519711,19949,78,99,99,83
513392,19937,78,99,99,83
504504,19945,78,99,99,83
494384,19940,78,99,99,83
484464,19934,78,99,99,83
475737,19944,78,99,99,83
468463,19937,78,99,99,83
462725,19928,78,99,99,83
458522,19934,78,99,99,83
455853,19929,78,99,99,83
454407,19929,78,99,99,83
453909,19935,78,99,99,83
454156,19938,78,99,99,83
454889,19940,78,99,99,83
455828,19949,78,99,99,83
456907,19955,78,99,99,83
457943,19951,78,99,99,83
458949,19957,78,99,99,83
459826,19959,78,99,99,83
460637,19947,78,99,99,83
461522,19952,78,99,99,83
462537,19950,78,99,99,83
463778,19957,78,99,99,83
465426,19962,78,99,99,83
467352,19954,78,99,99,83
469543,19957,78,99,99,85
471846,19961,78,99,99,85
473962,19955,78,99,99,85
475720,19954,78,99,99,85
476973,19956,78,99,99,85
477690,19956,78,99,99,85
477910,19955,78,99,99,85
477777,19962,78,99,99,85
477461,19960,78,99,99,85
477025,19963,78,99,99,85
476656,19962,78,99,99,85
476395,19961,78,99,99,85
476313,19970,78,99,99,85
476427,19967,78,99,99,85
476863,19966,78,99,99,85
477552,19976,78,99,99,85
478484,19971,78,99,99,85
479715,19977,78,99,99,85
481063,19986,78,99,99,85
482540,19996,78,99,99,85
484202,20003,78,99,99,85
485833,20014,78,99,99,85
487499,20018,78,99,99,85
489211,20022,78,99,99,85
490916,20025,78,99,99,85
492646,20034,78,99,99,85
494385,20037,78,99,99,85
496038,20050,78,99,99,85
497700,20048,78,99,99,85
499300,20060,78,99,99,85
500769,20068,78,99,99,85
502136,20072,78,99,99,85
503348,20082,78,99,99,85
504434,20090,78,99,99,85
505439,20090,78,99,99,85
506225,20094,78,99,99,85
507028,20100,78,99,99,85
507806,20104,78,99,99,85
508497,20099,78,99,99,85
509193,20115,78,99,99,85
509956,20120,78,99,99,85
510735,20114,78,99,99,85
511543,20133,78,99,99,85
512478,20143,78,99,99,85
513435,20138,78,99,99,85
514456,20156,78,99,99,85
515679,20160,78,99,99,85
516953,20161,78,99,99,85
518199,20173,78,99,99,85
519397,20178,78,99,99,85
520287,20181,78,99,99,85
520335,20192,78,99,99,85
518955,20192,78,99,99,85
515857,20195,78,99,99,85
510733,20204,78,99,99,85
503302,20206,78,99,99,85
494300,20208,78,99,99,85
485032,20209,78,99,99,85
476589,20209,78,99,99,85
469394,20204,78,99,99,85
463563,20209,78,99,99,85
459229,20199,78,99,99,85
456327,20196,78,99,99,85
454707,20203,78,99,99,85
454148,20199,78,99,99,85
454386,20204,78,99,99,85
455154,20212,78,99,99,85
456249,20208,78,99,99,85
457510,20200,78,99,99,85
458780,20217,78,99,99,85
459941,20207,78,99,99,85
460986,20211,78,99,99,85
461954,20216,78,99,99,85
462880,20217,78,99,99,85
463931,20213,78,99,99,85
465243,20217,78,99,99,85
466859,20215,78,99,99,85
468858,20216,78,99,99,85
471121,20206,79,99,99,78
473392,20200,79,99,99,78
475569,20214,79,99,99,78
477366,20205,79,99,99,78
478613,20204,79,99,99,78
479325,20206,79,99,99,78
479519,20201,79,99,99,78
479313,20199,79,99,99,78
478882,20206,79,99,99,78
478377,20208,79,99,99,78
477929,20210,79,99,99,78
477595,20216,79,99,99,78
477452,20211,79,99,99,78
477567,20207,79,99,99,78
477947,20206,79,99,99,78
478573,20210,79,99,99,78
479475,20206,79,99,99,78
480634,20210,79,99,99,78
481997,20204,79,99,99,78
483480,20205,79,99,99,78
485133,20197,79,99,99,78
486895,20195,79,99,99,78
488646,20193,79,99,99,78
490461,20195,79,99,99,78
492345,20194,79,99,99,78
494145,20190,79,99,99,78
495921,20202,79,99,99,78
497681,20199,79,99,99,78
499394,20190,79,99,99,78
501012,20203,79,99,99,78
502558,20209,79,99,99,78
503981,20203,79,99,99,78
505256,20211,79,99,99,78
506478,20214,79,99,99,78
507541,20209,79,99,99,78
508499,20218,79,99,99,78
509341,20224,79,99,99,78
510166,20210,79,99,99,78
510960,20222,79,99,99,78
511753,20216,79,99,99,78
512550,20212,79,99,99,78
513468,20219,79,99,99,78
514465,20214,79,99,99,78
515589,20211,79,99,99,78
516888,20217,79,99,99,78
518233,20211,79,99,99,78
519567,20205,79,99,99,78
520824,20220,79,99,99,78
521754,20218,79,99,99,78
521741,20213,79,99,99,78
520284,20223,79,99,99,78
516970,20221,79,99,99,78
511478,20219,79,99,99,78
503654,20218,79,99,99,78
494230,20215,79,99,99,78
484583,20216,79,99,99,78
475776,20219,79,99,99,78
468274,20213,79,99,99,78
462218,20217,79,99,99,78
457687,20218,79,99,99,78
454639,20212,79,99,99,78
452833,20205,79,99,99,78
452110,20205,79,99,99,78
452189,20204,79,99,99,78
452764,20205,79,99,99,78
453688,20206,79,99,99,78
454743,20203,79,99,99,78
455800,20208,79,99,99,78
456819,20200,79,99,99,78
457761,20206,79,99,99,78
458601,20205,79,99,99,78
