ir,resp,pr,spo2,spo2_real,rrInterval
407803,20147,73,99,100,75
404071,20138,73,99,100,75
401703,20147,73,99,100,75
400506,20144,73,99,100,75
400250,20142,73,99,100,75
400638,20142,73,99,100,75
401453,20142,73,99,100,75
402516,20130,73,99,100,75
403588,20141,73,99,100,75
404622,20140,73,99,100,75
405541,20141,73,99,100,75
406347,20146,73,99,100,75
407038,20135,73,99,100,75
407690,20135,73,99,100,75
408448,20137,73,99,100,75
409284,20132,73,99,100,75
410423,20129,73,99,100,75
411913,20136,73,99,100,75
413640,20129,73,99,100,82
415664,20131,73,99,100,82
417838,20136,73,99,100,82
419896,20137,73,99,100,82
421692,20130,73,99,100,82
423078,20136,73,99,100,82
424008,20129,73,99,100,82
424526,20125,73,99,100,82
424717,20127,73,99,100,82
424707,20123,73,99,100,82
424623,20119,73,99,100,82
424575,20119,73,99,100,82
424513,20115,73,99,100,82
424599,20110,73,99,100,82
424816,20112,73,99,100,82
425215,20114,73,99,100,82
425765,20120,73,99,100,82
426495,20116,73,99,100,82
427379,20120,73,99,100,82
428416,20128,73,99,100,82
429590,20119,73,99,100,82
430878,20122,73,99,100,82
432248,20119,73,99,100,82
433681,20113,73,99,100,82
435156,20108,73,99,100,82
436690,20110,73,99,100,82
438196,20109,73,99,100,82
439721,20107,73,99,100,82
441231,20116,73,99,100,82
442735,20107,73,99,100,82
444215,20110,73,99,100,82
445660,20107,73,99,100,82
447013,20104,73,99,100,82
448403,20103,73,99,100,82
449678,20113,73,99,100,82
450888,20111,73,99,100,82
452067,20107,73,99,100,82
453175,20110,73,99,100,82
454242,20108,73,99,100,82
455207,20106,73,99,100,82
456145,20114,73,99,100,82
457041,20100,73,99,100,82
457841,20102,73,99,100,82
458556,20115,73,99,100,82
459224,20111,73,99,100,82
459836,20104,73,99,100,82
460439,20116,73,99,100,82
461031,20113,73,99,100,82
461696,20108,73,99,100,82
462379,20115,73,99,100,82
463149,20112,73,99,100,82
464083,20104,73,99,100,82
465143,20111,73,99,100,82
466204,20107,73,99,100,82
467452,20099,73,99,100,82
468619,20111,73,99,100,82
469534,20111,73,99,100,82
469755,20101,73,99,100,82
468528,20108,73,99,100,82
465345,20105,73,99,100,82
459921,20108,73,99,100,82
452058,20107,73,99,100,82
442283,20105,73,99,100,82
432073,20107,73,99,100,82
422972,20112,73,99,100,82
415499,20107,73,99,100,82
409608,20111,73,99,100,82
405252,20105,73,99,100,82
402381,20104,73,99,100,82
400732,20105,73,99,100,82
400089,20110,73,99,100,82
400245,20106,73,99,100,82
400930,20109,73,99,100,82
401931,20107,73,99,100,82
403016,20103,73,99,100,82
404177,20104,73,99,100,82
405227,20111,73,99,100,82
406169,20106,73,99,100,82
407026,20109,73,99,100,82
407801,20104,73,99,100,82
408606,20101,73,99,100,82
409519,20099,73,99,100,82
410640,20098,73,99,100,82
412043,20094,73,99,100,82
413768,20103,73,100,100,84
415734,20090,73,100,100,84
417881,20100,73,100,100,84
420012,20096,73,100,100,84
421866,20103,73,100,100,84
423353,20103,73,100,100,84
424394,20105,73,100,100,84
424926,20100,73,100,100,84
425117,20108,73,100,100,84
425031,20109,73,100,100,84
424873,20109,73,100,100,84
424671,20104,73,100,100,84
424547,20110,73,100,100,84
424505,20105,73,100,100,84
424662,20101,73,100,100,84
424999,20099,73,100,100,84
425489,20094,73,100,100,84
426174,20086,73,100,100,84
427047,20083,73,100,100,84
428033,20067,73,100,100,84
429242,20064,73,100,100,84
430556,20065,73,100,100,84
431996,20055,73,100,100,84
433549,20045,73,100,100,84
435126,20041,73,100,100,84
436734,20033,73,100,100,84
438348,20027,73,100,100,84
439913,20024,73,100,100,84
441512,20028,73,100,100,84
443062,20020,73,100,100,84
444544,20023,73,100,100,84
445984,20016,73,100,100,84
447379,20012,73,100,100,84
448680,20009,73,100,100,84
449893,20005,73,100,100,84
451011,19997,73,100,100,84
452041,19998,73,100,100,84
453070,19986,73,100,100,84
454019,19970,73,100,100,84
454949,19971,73,100,100,84
455973,19959,73,100,100,84
457055,19950,73,100,100,84
458174,19957,73,100,100,84
459364,19950,73,100,100,84
460585,19952,73,100,100,84
461691,19951,73,100,100,84
462577,19950,73,100,100,84
462951,19945,73,100,100,84
462210,19952,73,100,100,84
459853,19946,73,100,100,84
455604,19947,73,100,100,84
449235,19952,73,100,100,84
440902,19951,73,100,100,84
431555,19954,73,100,100,84
422705,19956,73,100,100,84
415157,19951,73,100,100,84
409059,19953,73,100,100,84
404496,19956,73,100,100,84
401387,19956,73,100,100,84
399503,19955,73,100,100,84
398759,19959,73,100,100,84
398859,19950,73,100,100,84
399544,19952,73,100,100,84
400637,19952,73,100,100,84
401901,19954,73,100,100,84
403189,19960,73,100,100,84
404485,19959,73,100,100,84
405633,19956,73,100,100,84
406681,19961,73,100,100,84
407657,19963,73,100,100,84
408586,19958,73,100,100,84
409603,19964,73,100,100,84
410819,19961,73,100,100,84
412300,19956,73,100,100,84
414101,19959,73,100,100,74
416198,19945,73,100,100,74
418499,19947,73,100,100,74
420757,19953,73,100,100,74
422761,19950,73,100,100,74
424376,19947,73,100,100,74
425450,19947,73,100,100,74
426040,19937,73,100,100,74
426230,19933,73,100,100,74
426086,19932,73,100,100,74
425803,19935,73,100,100,74
425481,19933,73,100,100,74
425217,19938,73,100,100,74
425034,19940,73,100,100,74
425030,19936,73,100,100,74
425226,19938,73,100,100,74
425605,19930,73,100,100,74
426234,19930,73,100,100,74
427065,19942,73,100,100,74
428084,19944,73,100,100,74
429282,19938,73,100,100,74
430606,19950,73,100,100,74
432051,19946,73,100,100,74
433560,19938,73,100,100,74
435054,19949,73,100,100,74
436552,19948,73,100,100,74
438009,19941,73,100,100,74
439394,19953,73,100,100,74
440726,19953,73,100,100,74
442049,19952,73,100,100,74
443367,19953,73,100,100,74
444643,19947,73,100,100,74
445920,19942,73,100,100,74
447245,19952,73,100,100,74
448605,19952,73,100,100,74
449989,19957,73,100,100,74
451398,19967,73,100,100,74
452838,19959,73,100,100,74
454278,19970,73,100,100,74
455645,19979,73,100,100,74
456810,19968,73,100,100,74
457534,19967,73,100,100,74
457347,19976,73,100,100,74
455727,19969,73,100,100,74
452356,19969,73,100,100,74
446932,19979,73,100,100,74
439520,19969,73,100,100,74
430855,19976,73,100,100,74
422299,19980,73,100,100,74
414845,19977,73,100,100,74
408795,19984,73,100,100,74
404213,19993,73,100,100,74
401095,19987,73,100,100,74
399253,19989,73,100,100,74
398510,19999,73,100,100,74
398704,19994,73,100,100,74
399527,19996,73,100,100,74
400757,20012,73,100,100,74
402206,20005,73,100,100,74
403720,20015,73,100,100,74
405219,20007,73,100,100,74
406612,20012,73,100,100,74
407899,20020,73,100,100,74
409109,20024,73,100,100,74
410309,20022,73,100,100,74
411657,20038,73,100,100,74
413221,20038,73,100,100,74
415052,20039,73,100,100,74
417186,20048,73,100,100,68
419527,20061,73,100,100,68
421846,20067,73,100,100,68
423940,20076,73,100,100,68
425607,20075,73,100,100,68
426731,20084,73,100,100,68
427316,20098,73,100,100,68
427395,20103,73,100,100,68
427096,20101,73,100,100,68
426543,20111,73,100,100,68
425901,20107,73,100,100,68
425305,20109,73,100,100,68
424796,20120,73,100,100,68
424512,20121,73,100,100,68
424459,20126,73,100,100,68
424606,20138,73,100,100,68
425029,20138,73,100,100,68
