2096921,2096921,1073085,762458,49757
2096921,2096921,1073066,762540,49757
2096921,2096921,1073029,762442,49797
2096921,2096921,1072973,762360,49757
2096921,2096921,1072999,762285,49757
2096921,2096921,1073190,762411,49757
2096921,2096921,1073384,762584,49797
2096921,2096921,1073395,762649,49797
2096921,2096921,1073436,762645,49797
2096921,2096921,1073436,762664,49797
2096921,2096921,1073481,762653,49844
2096921,2096921,1073463,762647,49797
2096921,2096921,1073446,762577,49797
2096921,2096921,1073443,762525,49844
2096921,2096921,1073451,762478,49797
2096921,2096921,1073648,762558,49844
2096921,2096921,1073736,762687,49844
2096921,2096921,1073662,762721,49844
2096921,2096921,1073645,762805,49844
2096921,2096921,1073630,762706,49844
2096921,2096921,1073761,762733,49797
2096921,2096921,1073697,762722,49883
2096921,2096921,1073632,762648,49883
2096921,2096921,1073572,762543,49883
2096921,2096921,1073601,762477,49883
2096921,2096921,1073735,762571,49883
2096921,2096921,1073839,762724,49844
2096921,2096921,1073821,762747,49883
2096921,2096921,1073773,762801,49931
2096921,2096921,1073758,762668,49883
2096921,2096921,1073829,762655,49931
2096921,2096921,1073816,762756,49883
2096921,2096921,1073729,762640,49931
2096921,2096921,1073713,762533,49883
2096921,2096921,1073695,762504,49883
2096921,2096921,1073849,762577,49883
2096921,2096921,1073994,762703,49883
2096921,2096921,1073977,762695,49883
2096921,2096921,1073954,762708,49844
2096921,2096921,1073909,762659,49883
2096921,2096921,1073938,762757,49883
2096921,2096921,1073956,762711,49883
2096921,2096921,1073911,762635,49844
2096921,2096921,1073875,762588,49844
2096921,2096921,1073847,762504,49883
2096921,2096921,1074089,762585,49883
2096921,2096921,1074110,762741,49844
2096921,2096921,1074225,762822,49844
2096921,2096921,1074193,762826,49844
2096921,2096921,1074136,762766,49844
2096921,2096921,1074316,762877,49844
2096921,2096921,1074382,762935,49883
2096921,2096921,1074268,762826,49883
2096921,2096921,1074237,762799,49883
2096921,2096921,1074303,762767,49883
2096921,2096921,1074528,762896,49797
2096921,2096921,1074630,762985,49883
2096921,2096921,1074686,763125,49844
2096921,2096921,1074610,763157,49883
2096921,2096921,1074624,763077,49844
2096921,2096921,1074791,763174,49883
2096921,2096921,1074792,763163,49844
2096921,2096921,1074744,763183,49883
2096921,2096921,1074685,763111,49797
2096921,2096921,1074703,763009,49844
2096921,2096921,1074966,763191,49797
2096921,2096921,1075095,763370,49844
2096921,2096921,1075108,763373,49883
2096921,2096921,1075067,763452,49797
2096921,2096921,1075053,763395,49797
2096921,2096921,1075240,763498,49797
2096921,2096921,1075254,763542,49797
2096921,2096921,1075239,763428,49757
2096921,2096921,1075239,763435,49757
2096921,2096921,1075266,763376,49797
2096921,2096921,1075475,763493,49844
2096921,2096921,1075605,763669,49844
2096921,2096921,1075690,763794,49797
2096921,2096921,1075708,763824,49797
2096921,2096921,1075697,763850,49797
2096921,2096921,1075879,763891,49844
2096921,2096921,1075915,763913,49844
2096921,2096921,1075816,763939,49844
2096921,2096921,1075855,763902,49797
2096921,2096921,1075850,763843,49797
