ir,resp,pr,spo2,spo2_real,rrInterval
445771,20065,56,100,100,104
445361,20068,56,100,100,104
445164,20066,56,100,100,104
445079,20076,56,100,100,104
445116,20085,56,100,100,104
445233,20085,56,100,100,104
445301,20086,56,100,100,104
445397,20101,56,100,100,104
445507,20105,56,100,100,104
445523,20112,56,100,100,104
445532,20124,56,100,100,104
445520,20127,56,100,100,104
445488,20127,56,100,100,104
445434,20140,56,100,100,104
445363,20152,56,100,100,104
445321,20151,56,100,100,104
445317,20170,56,100,100,104
445354,20175,56,100,100,104
445452,20178,57,100,100,113
445606,20191,57,100,100,113
445776,20194,57,100,100,113
445928,20202,57,100,100,113
446094,20214,57,100,100,113
446250,20217,57,100,100,113
446328,20216,57,100,100,113
446358,20223,57,100,100,113
446351,20225,57,100,100,113
446329,20225,57,100,100,113
446267,20238,57,100,100,113
446203,20236,57,100,100,113
446154,20231,57,100,100,113
446096,20235,57,100,100,113
446093,20237,57,100,100,113
446151,20246,57,100,100,113
446194,20245,57,100,100,113
446322,20250,57,100,100,113
446467,20254,57,100,100,113
446583,20255,57,100,100,113
446777,20253,57,100,100,113
446914,20251,57,100,100,113
447079,20252,57,100,100,113
447283,20255,57,100,100,113
447447,20255,57,100,100,113
447639,20262,57,100,100,113
447818,20261,57,100,100,113
448002,20268,57,100,100,113
448185,20266,57,100,100,113
448366,20266,57,100,100,113
448514,20274,57,100,100,113
448661,20273,57,100,100,113
448830,20264,57,100,100,113
448979,20265,57,100,100,113
449142,20265,57,100,100,113
449320,20261,57,100,100,113
449469,20264,57,100,100,113
449671,20261,57,100,100,113
449826,20264,57,100,100,113
449938,20256,57,100,100,113
450153,20250,57,100,100,113
450299,20249,57,100,100,113
450454,20260,57,100,100,113
450654,20253,57,100,100,113
450833,20253,57,100,100,113
450994,20256,57,100,100,113
451203,20256,57,100,100,113
451408,20252,57,100,100,113
451608,20256,57,100,100,113
451836,20252,57,100,100,113
452023,20246,57,100,100,113
452208,20251,57,100,100,113
452378,20241,57,100,100,113
452575,20241,57,100,100,113
452810,20237,57,100,100,113
453028,20235,57,100,100,113
453251,20230,57,100,100,113
453499,20229,57,100,100,113
453720,20227,57,100,100,113
453957,20218,57,100,100,113
454196,20222,57,100,100,113
454381,20223,57,100,100,113
454598,20214,57,100,100,113
454801,20218,57,100,100,113
454997,20214,57,100,100,113
455215,20207,57,100,100,113
455405,20213,57,100,100,113
455615,20204,57,100,100,113
455848,20191,57,100,100,113
456072,20199,57,100,100,113
456286,20193,57,100,100,113
456519,20185,57,100,100,113
456756,20187,57,100,100,113
456968,20180,57,100,100,113
457200,20174,57,100,100,113
457409,20187,57,100,100,113
457541,20186,57,100,100,113
457511,20180,57,100,100,113
457233,20183,57,100,100,113
456665,20182,57,100,100,113
455725,20177,57,100,100,113
454454,20182,57,100,100,113
452983,20182,57,100,100,113
451533,20176,57,100,100,113
450258,20176,57,100,100,113
449175,20167,57,100,100,113
448366,20174,57,100,100,113
447797,20164,57,100,100,113
447461,20159,57,100,100,113
447273,20150,57,100,100,113
447240,20147,57,100,100,113
447310,20141,57,100,100,113
447391,20133,57,100,100,113
447501,20134,57,100,100,113
447588,20117,57,100,100,113
447633,20115,57,100,100,113
447647,20109,57,100,100,113
447620,20092,57,100,100,113
447571,20087,57,100,100,113
447508,20073,57,100,100,113
447430,20072,57,100,100,113
447369,20061,57,100,100,113
447284,20060,57,100,100,113
447282,20045,57,100,100,113
447333,20046,57,100,100,113
447360,20036,57,100,100,105
447515,20028,57,100,100,105
447701,20024,57,100,100,105
447910,20015,57,100,100,105
448132,20010,57,100,100,105
448317,20012,57,100,100,105
448477,20005,57,100,100,105
448591,19998,57,100,100,105
448689,19985,57,100,100,105
448728,19972,57,100,100,105
448732,19967,57,100,100,105
448701,19964,57,100,100,105
448712,19948,57,100,100,105
448689,19942,57,100,100,105
448697,19934,57,100,100,105
448771,19925,57,100,100,105
448853,19923,57,100,100,105
449009,19923,57,100,100,105
449167,19915,57,100,100,105
449345,19911,57,100,100,105
449553,19907,57,100,100,105
449732,19905,57,100,100,105
449929,19901,57,100,100,105
450123,19895,57,100,100,105
450311,19892,57,100,100,105
450526,19888,57,100,100,105
450751,19888,57,100,100,105
450985,19887,57,100,100,105
451224,19878,57,100,100,105
451409,19885,57,100,100,105
451608,19882,57,100,100,105
451854,19874,57,100,100,105
452012,19878,57,100,100,105
452209,19873,57,100,100,105
452402,19865,57,100,100,105
452578,19874,57,100,100,105
452798,19873,57,100,100,105
452989,19867,57,100,100,105
453190,19875,57,100,100,105
453347,19873,57,100,100,105
453523,19868,57,100,100,105
453720,19869,57,100,100,105
453862,19865,57,100,100,105
454031,19864,57,100,100,105
454201,19876,57,100,100,105
454390,19872,57,100,100,105
454569,19869,57,100,100,105
454750,19878,57,100,100,105
454980,19875,57,100,100,105
455188,19870,57,100,100,105
455372,19878,57,100,100,105
455605,19881,57,100,100,105
455878,19881,57,100,100,105
456092,19880,57,100,100,105
456289,19884,57,100,100,105
456569,19873,57,100,100,105
456821,19881,57,100,100,105
457039,19875,57,100,100,105
457310,19871,57,100,100,105
457575,19876,57,100,100,105
457815,19869,57,100,100,105
458044,19874,57,100,100,105
458292,19874,57,100,100,105
458537,19872,57,100,100,105
458779,19873,57,100,100,105
459038,19876,57,100,100,105
459283,19873,57,100,100,105
459506,19879,57,100,100,105
459767,19878,57,100,100,105
460031,19885,57,100,100,105
460259,19886,57,100,100,105
460460,19888,57,100,100,105
460673,19887,57,100,100,105
460886,19896,57,100,100,105
461094,19902,57,100,100,105
461363,19905,57,100,100,105
461616,19920,57,100,100,105
461914,19922,57,100,100,105
462228,19936,57,100,100,105
462523,19947,57,100,100,105
462781,19949,57,100,100,105
463025,19959,57,100,100,105
463179,19965,57,100,100,105
463123,19978,57,100,100,105
462839,19992,57,100,100,105
462225,19998,57,100,100,105
461258,20006,57,100,100,105
459951,20022,57,100,100,105
458433,20028,57,100,100,105
456954,20032,57,100,100,105
455625,20041,57,100,100,105
454483,20058,57,100,100,105
453629,20059,57,100,100,105
453033,20065,57,100,100,105
452642,20072,57,100,100,105
452467,20077,57,100,100,105
452404,20076,57,100,100,105
452430,20088,57,100,100,105
452607,20092,57,100,100,105
452750,20097,57,100,100,105
452848,20107,57,100,100,105
452964,20117,57,100,100,105
452990,20122,57,100,100,105
452995,20136,57,100,100,105
452917,20145,57,100,100,105
452872,20142,57,100,100,105
452847,20154,57,100,100,105
452782,20159,57,100,100,105
452820,20166,57,100,100,105
452884,20173,57,100,100,105
452938,20169,57,100,100,105
453047,20175,57,100,100,111
453233,20192,57,100,100,111
453397,20197,57,100,100,111
453539,20199,57,100,100,111
453697,20219,57,100,100,111
453758,20213,57,100,100,111
453839,20212,57,100,100,111
453898,20221,57,100,100,111
453852,20223,57,100,100,111
453853,20223,57,100,100,111
453830,20227,57,100,100,111
453733,20229,57,100,100,111
453680,20236,57,100,100,111
453648,20240,57,100,100,111
453625,20238,57,100,100,111
453619,20241,57,100,100,111
453694,20245,57,100,100,111
453789,20248,57,100,100,111
453893,20252,57,100,100,111
454116,20255,57,100,100,111
454299,20254,57,100,100,111
454478,20262,57,100,100,111
454680,20264,57,100,100,111
454867,20265,57,100,100,111
455059,20260,57,100,100,111
455211,20265,57,100,100,111
455391,20262,57,100,100,111
455583,20266,57,100,100,111
455747,20262,57,100,100,111
455929,20266,57,100,100,111
