ir,resp,pr,spo2,spo2_real,rrInterval
360212,19930,65,98,98,83
360432,19932,65,98,98,83
360681,19922,65,98,98,83
360911,19919,65,98,98,83
361180,19923,65,98,98,83
361442,19917,65,98,98,83
361689,19915,65,98,98,83
361870,19916,65,98,98,83
361912,19914,65,98,98,83
361784,19906,65,98,98,83
361380,19908,65,98,98,83
360669,19895,65,98,98,83
359732,19892,65,98,98,83
358620,19889,65,98,98,83
357495,19882,65,98,98,83
356461,19879,65,98,98,83
355524,19881,65,98,98,83
354773,19877,65,98,98,83
354178,19880,65,98,98,83
353693,19884,65,98,98,83
353380,19872,65,98,98,83
353160,19872,65,98,98,83
352981,19873,65,98,98,83
352908,19873,65,98,98,83
352871,19874,65,98,98,83
352836,19877,65,98,98,83
352837,19868,65,98,98,83
352835,19870,65,98,98,83
352873,19871,65,98,98,83
352891,19866,65,98,98,83
352932,19859,65,98,98,83
353027,19868,65,98,98,83
353114,19864,65,98,98,83
353242,19861,65,98,98,83
353399,19868,65,98,98,83
353553,19863,65,98,98,83
353684,19857,65,98,98,83
353782,19864,65,98,98,83
353799,19862,65,98,98,83
353775,19857,65,98,98,83
353721,19869,65,98,98,83
353604,19861,65,98,98,83
353470,19862,65,98,98,83
353317,19865,65,98,98,83
353185,19863,65,98,98,83
353074,19863,65,98,98,83
352997,19866,65,98,98,83
352985,19864,65,98,98,83
353004,19867,65,98,98,83
353077,19876,65,98,98,83
353201,19870,65,98,98,83
353328,19870,65,98,98,83
353526,19878,65,98,98,83
353744,19871,65,98,98,83
353956,19872,65,98,98,83
354181,19873,65,98,98,83
354421,19867,65,98,98,83
354676,19866,65,98,98,83
354919,19866,65,98,98,83
355177,19862,65,98,98,83
355412,19866,65,98,98,83
355677,19872,65,98,98,83
355937,19868,65,98,98,83
356188,19870,65,98,98,83
356440,19874,65,98,98,83
356673,19869,65,98,98,83
356940,19868,65,98,98,83
357174,19872,65,98,98,83
357398,19872,65,98,98,83
357623,19874,65,98,98,83
357851,19873,65,98,98,83
358073,19875,65,98,98,83
358276,19878,65,98,98,83
358471,19875,65,98,98,83
358674,19871,65,98,98,83
358878,19876,65,98,98,83
359098,19869,65,98,98,83
359309,19867,65,98,98,83
359493,19876,65,98,98,83
359714,19873,65,98,98,83
359944,19876,65,98,98,83
360147,19886,65,98,98,83
360350,19888,65,98,98,83
360560,19888,65,98,98,83
360772,19896,65,98,98,83
360998,19899,65,98,98,83
361220,19904,65,98,98,83
361450,19916,65,98,98,83
361686,19919,65,98,98,83
361981,19934,65,98,98,83
362269,19933,65,98,98,83
362530,19937,65,98,98,83
362809,19939,65,98,98,83
363058,19947,65,98,98,83
363204,19946,65,98,98,83
363261,19953,65,98,98,83
363161,19967,65,98,98,83
362862,19978,65,98,98,83
362377,19979,65,98,98,83
361753,19994,65,98,98,83
361108,20005,65,98,98,83
360452,20008,65,98,98,83
359881,20029,65,98,98,83
359378,20033,65,98,98,83
358965,20033,65,98,98,83
358655,20053,65,98,98,83
358370,20060,65,98,98,83
358179,20058,65,98,98,83
358048,20082,65,98,98,83
357918,20093,65,98,98,83
357830,20100,65,98,98,83
357769,20115,65,98,98,83
357701,20118,65,98,98,83
