ir,resp,pr,spo2,spo2_real,rrInterval
553620,20047,74,98,99,74
553960,20045,74,98,99,74
554398,20030,74,98,99,74
554873,20045,74,98,99,74
555365,20042,74,98,99,74
555887,20027,74,98,99,74
556414,20045,74,98,99,74
556932,20044,74,98,99,74
557457,20035,74,98,99,74
557970,20044,74,98,99,74
558424,20043,74,98,99,74
558933,20045,74,98,99,74
559409,20049,74,98,99,74
559829,20050,74,98,99,74
560278,20042,74,98,99,74
560659,20050,74,98,99,74
561050,20043,74,98,99,74
561421,20042,74,98,99,74
561734,20041,74,98,99,74
562101,20042,74,98,99,74
562447,20037,74,98,99,74
562769,20042,74,98,99,74
563109,20041,74,98,99,74
563460,20050,74,98,99,74
563834,20045,74,98,99,74
564191,20049,74,98,99,74
564560,20052,74,98,99,74
564928,20059,74,98,99,74
565229,20047,74,98,99,74
565349,20057,74,98,99,74
565171,20042,74,98,99,74
564672,20047,74,98,99,74
563705,20049,74,98,99,74
562228,20052,74,98,99,74
560483,20054,74,98,99,74
558612,20058,74,98,99,74
556829,20064,74,98,99,74
555225,20057,74,98,99,74
553882,20057,74,98,99,74
552828,20055,74,98,99,74
552052,20052,74,98,99,74
551575,20056,74,98,99,74
551350,20051,74,98,99,74
551343,20052,74,98,99,74
551463,20058,74,98,99,74
551646,20059,74,98,99,74
551869,20060,74,98,99,74
552109,20060,74,98,99,74
552288,20052,74,98,99,74
552470,20057,74,98,99,74
552643,20058,74,98,99,74
552873,20056,74,98,99,74
553112,20047,74,98,99,74
553399,20051,74,98,99,74
553744,20047,74,98,99,74
554024,20056,74,98,99,74
554244,20054,74,98,99,74
554405,20049,74,98,99,68
554427,20038,74,98,99,68
554373,20048,74,98,99,68
554308,20051,74,98,99,68
554204,20055,74,98,99,68
554063,20062,74,98,99,68
553981,20060,74,98,99,68
553967,20058,74,98,99,68
554016,20063,74,98,99,68
554177,20054,74,98,99,68
554404,20048,74,98,99,68
554713,20056,74,98,99,68
555085,20057,74,98,99,68
555505,20055,74,98,99,68
