ir,pr,spo2,rrInterval
463461,66,99,88
463442,66,99,88
463409,66,99,88
463386,66,99,88
463449,66,99,88
463500,66,99,88
463629,66,99,88
463805,66,99,88
463919,66,99,88
464040,66,99,88
464035,66,99,88
463986,66,99,88
463956,66,99,88
463771,66,99,88
463593,66,99,88
463450,66,99,88
463268,66,99,88
463116,66,99,88
463048,66,99,88
463022,66,99,88
462990,66,99,88
463064,66,99,88
463198,66,99,88
463351,66,99,88
463523,66,99,88
463748,66,99,88
464004,66,99,88
464236,66,99,88
464509,66,99,88
464737,66,99,88
464979,66,99,88
465262,66,99,88
465488,66,99,88
465761,66,99,88
466034,66,99,88
466311,66,99,88
466569,66,99,88
466794,66,99,88
467078,66,99,88
467292,66,99,88
467521,66,99,88
467759,66,99,88
467961,66,99,88
468204,66,99,88
468404,66,99,88
468620,66,99,88
468855,66,99,88
469070,66,99,88
469295,66,99,88
469521,66,99,88
469735,66,99,88
469951,66,99,88
470175,66,99,88
470377,66,99,88
470596,66,99,88
470818,66,99,88
471018,66,99,88
471272,66,99,88
471535,66,99,88
471782,66,99,88
472055,66,99,88
472315,66,99,88
472583,66,99,88
472882,66,99,88
473168,66,99,88
473398,66,99,88
473611,66,99,88
473657,66,99,88
473413,66,99,88
472943,66,99,88
472057,66,99,88
470749,66,99,88
469181,66,99,88
467478,66,99,88
465879,66,99,88
464479,66,99,88
463302,66,99,88
462385,66,99,88
461706,66,99,88
461267,66,99,88
461069,66,99,88
460961,66,99,88
460981,66,99,88
461079,66,99,88
461198,66,99,88
461302,66,99,88
461372,66,99,88
461435,66,99,88
461433,66,99,88
461377,66,99,88
461398,66,99,88
461406,66,99,88
461447,66,99,88
461571,66,99,88
461719,66,99,88
461857,66,99,87
461941,66,99,87
461994,66,99,87
461916,66,99,87
461790,66,99,87
461668,66,99,87
461484,66,99,87
461315,66,99,87
461186,66,99,87
461056,66,99,87
460948,66,99,87
460938,66,99,87
460969,66,99,87
461055,66,99,87
461188,66,99,87
461348,66,99,87
461569,66,99,87
461798,66,99,87
462053,66,99,87
462297,66,99,87
462588,66,99,87
462871,66,99,87
463140,66,99,87
463403,66,99,87
463692,66,99,87
463971,66,99,87
464242,66,99,87
464538,66,99,87
464838,66,99,87
465104,66,99,87
465335,66,99,87
465589,66,99,87
465869,66,99,87
466068,66,99,87
466305,66,99,87
466615,66,99,87
466834,66,99,87
467061,66,99,87
467318,66,99,87
467595,66,99,87
467826,66,99,87
468049,66,99,87
468300,66,99,87
468534,66,99,87
468762,66,99,87
469022,66,99,87
469258,66,99,87
469450,66,99,87
469738,66,99,87
469993,66,99,87
470236,66,99,87
470515,66,99,87
470794,66,99,87
471077,66,99,87
471404,66,99,87
471717,66,99,87
472069,66,99,87
472386,66,99,87
472639,66,99,87
472811,66,99,87
472772,66,99,87
472442,66,99,87
471728,66,99,87
470618,66,99,87
469147,66,99,87
467433,66,99,87
465785,66,99,87
464263,66,99,87
462977,66,99,87
461943,66,99,87
461151,66,99,87
460641,66,99,87
460340,66,99,87
460213,66,99,87
460246,66,99,87
460327,66,99,87
460482,66,99,87
460624,66,99,87
460684,66,99,87
460747,66,99,87
460720,66,99,87
460666,66,99,87
460641,66,99,87
460629,66,99,87
460694,66,99,87
460755,66,99,87
460956,66,99,87
461152,67,99,87
461259,67,99,87
461390,67,99,87
461401,67,99,87
461328,67,99,87
461245,67,99,87
461114,67,99,87
460930,67,99,87
460771,67,99,87
460674,67,99,87
460581,67,99,87
460526,67,99,87
460564,67,99,87
460638,67,99,87
460750,67,99,87
460954,67,99,87
461175,67,99,87
461445,67,99,87
461731,67,99,87
462003,67,99,87
462287,67,99,87
462562,67,99,87
462828,67,99,87
463094,67,99,87
463345,67,99,87
463634,67,99,87
463904,67,99,87
464169,67,99,87
464449,67,99,87
464702,67,99,87
464951,67,99,87
465206,67,99,87
465459,67,99,87
465708,67,99,87
465950,67,99,87
466204,67,99,87
466456,67,99,87
466695,67,99,87
466931,67,99,87
467171,67,99,87
467405,67,99,87
467624,67,99,87
467883,67,99,87
468103,67,99,87
468334,67,99,87
468603,67,99,87
468825,67,99,87
469084,67,99,87
469315,67,99,87
469566,67,99,87
469847,67,99,87
470091,67,99,87
470365,67,99,87
470646,67,99,87
470907,67,99,87
471236,67,99,87
471528,67,99,87
471777,67,99,87
472078,67,99,87
472311,67,99,87
472463,67,99,87
472482,67,99,87
472199,67,99,87
471594,67,99,87
470625,67,99,87
469261,67,99,87
467693,67,99,87
466109,67,99,87
464651,67,99,87
463403,67,99,87
462388,67,99,87
461661,67,99,87
461175,67,99,87
460916,67,99,87
460806,67,99,87
460857,67,99,87
460969,67,99,87
461126,67,99,87
461295,67,99,87
461392,67,99,87
461463,67,99,87
461441,67,99,87
461396,67,99,87
461349,67,99,87
461342,67,99,87
461386,67,99,87
461509,67,99,87
461667,67,99,87
461827,67,99,88
462022,67,99,88
462122,67,99,88
462105,67,99,88
462112,67,99,88
462052,67,99,88
461919,67,99,88
461794,67,99,88
461679,67,99,88
461573,67,99,88
461501,67,99,88
461500,67,99,88
461513,67,99,88
