ir,pr,spo2,rrInterval
489508,61,99,94
489718,61,99,94
489935,61,99,94
490191,61,99,94
490392,61,99,94
490629,61,99,94
490861,61,99,94
491111,61,99,94
491331,61,99,94
491592,61,99,94
491848,61,99,94
492045,61,99,94
492264,61,99,94
492421,61,99,94
492582,61,99,94
492707,61,99,94
492913,61,99,94
493115,61,99,94
493297,61,99,94
493508,61,99,94
493742,61,99,94
493939,61,99,94
494112,61,99,94
494341,61,99,94
494504,61,99,94
494715,61,99,94
494972,61,99,94
495232,61,99,94
495489,61,99,94
495768,61,99,94
496034,61,99,94
496303,61,99,94
496568,61,99,94
496895,61,99,94
497240,61,99,94
497569,61,99,94
497944,61,99,94
498230,61,99,94
498539,61,99,94
498787,61,99,94
498983,61,99,94
499210,61,99,94
499472,61,99,94
499770,61,99,94
500046,61,99,94
500286,61,99,94
500360,61,99,94
500180,61,99,94
499646,61,99,94
498750,61,99,94
497429,61,99,94
495889,61,99,94
494367,61,99,94
493032,61,99,94
491971,61,99,94
491146,61,99,94
490673,61,99,94
490475,61,99,94
490445,61,99,94
490583,61,99,94
490838,61,99,94
491116,61,99,94
491409,61,99,94
491724,61,99,94
492001,61,99,94
492274,61,99,94
492497,61,99,94
492678,61,99,94
492791,61,99,94
492859,61,99,94
492938,61,99,94
493046,61,99,94
493189,61,99,92
493444,61,99,92
493702,61,99,92
494046,61,99,92
494389,61,99,92
494683,61,99,92
494950,61,99,92
495094,61,99,92
495192,61,99,92
495163,61,99,92
495026,61,99,92
494879,61,99,92
494728,61,99,92
494512,61,99,92
494387,61,99,92
494341,61,99,92
494360,61,99,92
494451,61,99,92
494666,61,99,92
494951,61,99,92
495208,61,99,92
495600,61,99,92
495934,61,99,92
496254,61,99,92
496556,61,99,92
496810,61,99,92
497054,61,99,92
497276,61,99,92
497486,61,99,92
497700,61,99,92
497906,61,99,92
498097,61,99,92
498295,61,99,92
498497,61,99,92
498754,61,99,92
498963,61,99,92
499214,61,99,92
499519,61,99,92
499816,61,99,92
500238,61,99,92
500636,61,99,92
500995,61,99,92
501362,61,99,92
501721,61,99,92
502047,61,99,92
502358,61,99,92
502693,61,99,92
502967,61,99,92
503311,61,99,92
503603,61,99,92
503890,61,99,92
504146,61,99,92
504433,61,99,92
504711,61,99,92
504987,61,99,92
505246,61,99,92
505538,61,99,92
505823,61,99,92
506066,61,99,92
506173,61,99,92
506064,61,99,92
505673,61,99,92
504913,61,99,92
503741,61,99,92
502250,61,99,92
500708,61,99,92
499261,61,99,92
498120,61,99,92
497260,61,99,92
496688,61,99,92
496363,61,99,92
496214,61,99,92
496267,61,99,92
496396,61,99,92
496545,61,99,92
496717,61,99,92
496896,61,99,92
497041,61,99,92
497149,61,99,92
497219,61,99,92
497241,61,99,92
497241,61,99,92
497233,61,99,92
497223,61,99,92
497258,61,99,92
497390,61,99,92
497535,62,99,86
497732,62,99,86
498019,62,99,86
498267,62,99,86
498464,62,99,86
498639,62,99,86
498726,62,99,86
498716,62,99,86
498698,62,99,86
498587,62,99,86
498521,62,99,86
498437,62,99,86
498372,62,99,86
498329,62,99,86
498349,62,99,86
498469,62,99,86
498652,62,99,86
498818,62,99,86
499039,62,99,86
499284,62,99,86
499508,62,99,86
499746,62,99,86
500009,62,99,86
500256,62,99,86
500415,62,99,86
500638,62,99,86
500855,62,99,86
501047,62,99,86
501261,62,99,86
501460,62,99,86
501702,62,99,86
501905,62,99,86
502202,62,99,86
502463,62,99,86
502720,62,99,86
503023,62,99,86
503311,62,99,86
503579,62,99,86
503849,62,99,86
504089,62,99,86
504313,62,99,86
504480,62,99,86
504578,62,99,86
504733,62,99,86
504837,62,99,86
504956,62,99,86
505064,62,99,86
505240,62,99,86
505444,62,99,86
505617,62,99,86
505896,62,99,86
506123,62,99,86
506345,62,99,86
506571,62,99,86
506833,62,99,86
507044,62,99,86
507247,62,99,86
507409,62,99,86
507405,62,99,86
507209,62,99,86
506688,62,99,86
505788,62,99,86
504511,62,99,86
502980,62,99,86
501460,62,99,86
500110,62,99,86
499014,62,99,86
498222,62,99,86
497645,62,99,86
497350,62,99,86
497245,62,99,86
497226,62,99,86
497317,62,99,86
497395,62,99,86
497532,62,99,86
497583,62,99,86
497624,62,99,86
497675,62,99,86
497689,62,99,86
497624,62,99,86
497574,62,99,86
497498,62,99,86
497433,62,99,86
497505,62,99,86
497579,62,99,86
497747,63,99,85
497983,63,99,85
498284,63,99,85
498605,63,99,85
498885,63,99,85
499090,63,99,85
499219,63,99,85
499303,63,99,85
499266,63,99,85
499202,63,99,85
499126,63,99,85
499014,63,99,85
498848,63,99,85
498799,63,99,85
498809,63,99,85
498826,63,99,85
498873,63,99,85
499000,63,99,85
499160,63,99,85
499332,63,99,85
499542,63,99,85
499746,63,99,85
500016,63,99,85
500245,63,99,85
500466,63,99,85
500690,63,99,85
500916,63,99,85
501161,63,99,85
501375,63,99,85
501636,63,99,85
501874,63,99,85
502136,63,99,85
502383,63,99,85
502663,63,99,85
502937,63,99,85
503194,63,99,85
503498,63,99,85
503830,63,99,85
504169,63,99,85
504493,63,99,85
504837,63,99,85
505169,63,99,85
505452,63,99,85
505749,63,99,85
506028,63,99,85
506265,63,99,85
506511,63,99,85
506737,63,99,85
506992,63,99,85
507232,63,99,85
507443,63,99,85
507700,63,99,85
507926,63,99,85
508170,63,99,85
508392,63,99,85
508625,63,99,85
508888,63,99,85
509141,63,99,85
509384,63,99,85
509625,63,99,85
509765,63,99,85
509698,63,99,85
509345,63,99,85
508600,63,99,85
507525,63,99,85
505996,63,99,85
504316,63,99,85
502761,63,99,85
501401,63,99,85
500319,63,99,85
499543,63,99,85
499014,63,99,85
498687,63,99,85
498596,63,99,85
498592,63,99,85
498682,63,99,85
498780,63,99,85
498915,63,99,85
499029,63,99,85
499104,63,99,85
499158,63,99,85
499124,63,99,85
499043,63,99,85
498970,63,99,85
498859,63,99,85
498721,63,99,85
498699,63,99,85
498697,63,99,85
498814,63,99,88
499019,63,99,88
499268,63,99,88
499529,63,99,88
499784,63,99,88
500015,63,99,88
500144,63,99,88
500242,63,99,88
500242,63,99,88
500185,63,99,88
500100,63,99,88
500023,63,99,88
499937,63,99,88
499875,63,99,88
499840,63,99,88
499846,63,99,88
499873,63,99,88
499953,63,99,88
500087,63,99,88
500181,63,99,88
500313,63,99,88
500466,63,99,88
500591,63,99,88
500714,63,99,88
500831,63,99,88
500935,63,99,88
501056,63,99,88
501109,63,99,88
501205,63,99,88
501279,63,99,88
501318,63,99,88
501439,63,99,88
501523,63,99,88
501705,63,99,88
501892,63,99,88
502051,63,99,88
502262,63,99,88
502452,63,99,88
502622,63,99,88
502839,63,99,88
503036,63,99,88
503222,63,99,88
503456,63,99,88
503658,63,99,88
503914,63,99,88
504143,63,99,88
504363,63,99,88
504632,63,99,88
504884,63,99,88
505147,63,99,88
505428,63,99,88
505681,63,99,88
505945,63,99,88
506193,63,99,88
506367,63,99,88
506597,63,99,88
506799,63,99,88
507018,63,99,88
507235,63,99,88
507472,63,99,88
507727,63,99,88
507985,63,99,88
508280,63,99,88
508466,63,99,88
508435,63,99,88
508130,63,99,88
507433,63,99,88
506213,63,99,88
504691,63,99,88
502960,63,99,88
501279,63,99,88
499926,63,99,88
498861,63,99,88
498076,63,99,88
497517,63,99,88
497238,63,99,88
497102,63,99,88
497075,63,99,88
497115,63,99,88
497160,63,99,88
497182,63,99,88
497199,63,99,88
497182,63,99,88
497172,63,99,88
497140,63,99,88
497058,63,99,88
497008,63,99,88
496886,63,99,88
496834,63,99,88
496814,63,99,88
496829,63,99,88
496941,63,99,88
497108,64,99,92
497290,64,99,92
497507,64,99,92
497723,64,99,92
497858,64,99,92
497928,64,99,92
498034,64,99,92
498075,64,99,92
498040,64,99,92
498075,64,99,92
498022,64,99,92
497943,64,99,92
497952,64,99,92
497917,64,99,92
497997,64,99,92
498116,64,99,92
498291,64,99,92
498494,64,99,92
498749,64,99,92
498958,64,99,92
499195,64,99,92
499455,64,99,92
499684,64,99,92
499904,64,99,92
500139,64,99,92
500382,64,99,92
500600,64,99,92
500778,64,99,92
500921,64,99,92
501103,64,99,92
501216,64,99,92
501353,64,99,92
501496,64,99,92
501663,64,99,92
501819,64,99,92
501910,64,99,92
502090,64,99,92
502290,64,99,92
502483,64,99,92
502711,64,99,92
502932,64,99,92
503140,64,99,92
503363,64,99,92
503633,64,99,92
503871,64,99,92
504150,64,99,92
504453,64,99,92
504679,64,99,92
504952,64,99,92
505157,64,99,92
505337,64,99,92
505604,64,99,92
505899,64,99,92
506195,64,99,92
506548,64,99,92
506908,64,99,92
507210,64,99,92
507439,64,99,92
507677,64,99,92
507860,64,99,92
508034,64,99,92
508184,64,99,92
508412,64,99,92
508656,64,99,92
508878,64,99,92
509100,64,99,92
509222,64,99,92
509042,64,99,92
508585,64,99,92
507708,64,99,92
506334,64,99,92
504646,64,99,92
502863,64,99,92
501244,64,99,92
499880,64,99,92
498783,64,99,92
497964,64,99,92
497413,64,99,92
497128,64,99,92
496988,64,99,92
496999,64,99,92
497026,64,99,92
497120,64,99,92
497204,64,99,92
497169,64,99,92
497130,64,99,92
497006,64,99,92
496853,64,99,92
496655,64,99,92
496424,64,99,92
496261,64,99,92
496147,64,99,92
496119,64,99,92
496231,64,99,92
496388,64,99,94
496625,64,99,94
496874,64,99,94
497113,64,99,94
497367,64,99,94
497541,64,99,94
497700,64,99,94
497837,64,99,94
497929,64,99,94
498027,64,99,94
498088,64,99,94
498106,64,99,94
498152,64,99,94
498209,64,99,94
498283,64,99,94
498381,64,99,94
498515,64,99,94
498654,64,99,94
498841,64,99,94
499044,64,99,94
499248,64,99,94
499477,64,99,94
499789,64,99,94
500096,64,99,94
500389,64,99,94
500704,64,99,94
501062,64,99,94
501325,64,99,94
501591,64,99,94
501882,64,99,94
502128,64,99,94
502346,64,99,94
502609,64,99,94
502830,64,99,94
503091,64,99,94
503436,64,99,94
503727,64,99,94
504038,64,99,94
504377,64,99,94
504658,64,99,94
504917,64,99,94
505221,64,99,94
505462,64,99,94
505676,64,99,94
505943,64,99,94
506201,64,99,94
506419,64,99,94
506637,64,99,94
506928,64,99,94
507179,64,99,94
507432,64,99,94
507742,64,99,94
508029,64,99,94
508313,64,99,94
508659,64,99,94
508938,64,99,94
509222,64,99,94
509562,64,99,94
509844,64,99,94
510103,64,99,94
510348,64,99,94
510605,64,99,94
510847,64,99,94
511072,64,99,94
511323,64,99,94
511637,64,99,94
511952,64,99,94
512233,64,99,94
512447,64,99,94
512425,64,99,94
512085,64,99,94
511315,64,99,94
510039,64,99,94
508388,64,99,94
506510,64,99,94
504720,64,99,94
503200,64,99,94
501896,64,99,94
500958,64,99,94
500238,64,99,94
499802,64,99,94
499584,64,99,94
499496,64,99,94
499542,64,99,94
499635,64,99,94
499786,64,99,94
499878,64,99,94
499952,64,99,94
500013,64,99,94
500033,64,99,94
500042,64,99,94
500023,64,99,94
500009,64,99,94
500001,64,99,94
500022,64,99,94
500111,64,99,94
500238,65,99,96
500421,65,99,96
500659,65,99,96
500921,65,99,96
501130,65,99,96
501262,65,99,96
501375,65,99,96
501404,65,99,96
501371,65,99,96
501359,65,99,96
501252,65,99,96
501143,65,99,96
501092,65,99,96
501030,65,99,96
500971,65,99,96
500984,65,99,96
501074,65,99,96
501149,65,99,96
501304,65,99,96
501497,65,99,96
501682,65,99,96
501911,65,99,96
502117,65,99,96
502338,65,99,96
502569,65,99,96
502771,65,99,96
502993,65,99,96
503231,65,99,96
503458,65,99,96
503682,65,99,96
503945,65,99,96
504152,65,99,96
504336,65,99,96
504606,65,99,96
504797,65,99,96
505012,65,99,96
505276,65,99,96
505475,65,99,96
505683,65,99,96
505886,65,99,96
506109,65,99,96
506281,65,99,96
506490,65,99,96
506726,65,99,96
506905,65,99,96
507089,65,99,96
507287,65,99,96
507490,65,99,96
507658,65,99,96
507830,65,99,96
508000,65,99,96
508126,65,99,96
508278,65,99,96
508445,65,99,96
508616,65,99,96
508838,65,99,96
509064,65,99,96
509268,65,99,96
509438,65,99,96
509454,65,99,96
509218,65,99,96
508663,65,99,96
507758,65,99,96
506403,65,99,96
504730,65,99,96
503077,65,99,96
501561,65,99,96
500312,65,99,96
499281,65,99,96
498502,65,99,96
497973,65,99,96
497610,65,99,96
497438,65,99,96
497336,65,99,96
497303,65,99,96
497283,65,99,96
497284,65,99,96
497302,65,99,96
497265,65,99,96
497238,65,99,96
497222,65,99,96
497189,65,99,96
497187,65,99,96
497162,65,99,96
497234,65,99,96
497337,65,99,96
497496,65,99,96
497723,65,98,87
497945,65,98,87
498163,65,98,87
498303,65,98,87
498424,65,98,87
498471,65,98,87
498469,65,98,87
498439,65,98,87
498335,65,98,87
498220,65,98,87
498118,65,98,87
498035,65,98,87
497983,65,98,87
497960,65,98,87
498005,65,98,87
498096,65,98,87
498202,65,98,87
498358,65,98,87
498538,65,98,87
498767,65,98,87
498989,65,98,87
499209,65,98,87
499459,65,98,87
499695,65,98,87
499913,65,98,87
500161,65,98,87
500414,65,98,87
500648,65,98,87
500854,65,98,87
501115,65,98,87
501371,65,98,87
501584,65,98,87
501799,65,98,87
502025,65,98,87
502270,65,98,87
502495,65,98,87
502748,65,98,87
503030,65,98,87
503277,65,98,87
503551,65,98,87
503830,65,98,87
504065,65,98,87
504318,65,98,87
504530,65,98,87
504786,65,98,87
504992,65,98,87
505192,65,98,87
505385,65,98,87
505648,65,98,87
505896,65,98,87
506102,65,98,87
506339,65,98,87
506591,65,98,87
506825,65,98,87
507068,65,98,87
