ir,pr,spo2,rrInterval
697566,82,99,67
697755,82,99,67
698003,82,99,67
698223,82,99,67
698400,82,99,67
698521,83,100,65
698519,83,100,65
698433,83,100,65
698215,83,100,65
697901,83,100,65
697529,83,100,65
697092,83,100,65
696665,83,100,65
696298,83,100,65
696050,83,100,65
695887,83,100,65
695815,83,100,65
695842,83,100,65
695960,83,100,65
696085,83,100,65
696272,83,100,65
696514,83,100,65
696756,83,100,65
697035,83,100,65
697282,83,100,65
697546,83,100,65
697727,83,100,65
697877,83,100,65
698028,83,100,65
698194,83,100,65
698410,83,100,65
698644,83,100,65
698887,83,100,65
699108,83,100,65
699376,83,100,65
699644,83,100,65
699938,83,100,65
700175,83,100,65
700426,83,100,65
700643,83,100,65
700740,83,100,65
700887,83,100,65
700989,83,100,65
701100,83,100,65
701214,83,100,65
701167,83,100,65
700908,83,100,65
700265,83,100,65
699167,83,100,65
697632,83,100,65
695738,83,100,65
693832,83,100,65
692088,83,100,65
690646,83,100,65
689610,83,100,65
688937,83,100,65
688636,83,100,65
688621,83,100,65
688799,83,100,65
689125,83,100,65
689534,83,100,65
689908,83,100,65
690241,83,100,65
690560,83,100,65
690767,83,100,65
690909,83,100,65
691094,83,100,65
691197,83,100,65
691297,83,100,65
691460,83,100,65
691545,84,100,65
691564,84,100,65
691561,84,100,65
691445,84,100,65
691237,84,100,65
690962,84,100,65
690631,84,100,65
690282,84,100,65
689987,84,100,65
689758,84,100,65
689629,84,100,65
689660,84,100,65
689741,84,100,65
689934,84,100,65
690246,84,100,65
690513,84,100,65
690777,84,100,65
691069,84,100,65
691324,84,100,65
691541,84,100,65
691768,84,100,65
691975,84,100,65
692166,84,100,65
692367,84,100,65
692573,84,100,65
692839,84,100,65
693056,84,100,65
693262,84,100,65
693488,84,100,65
693666,84,100,65
693824,84,100,65
693973,84,100,65
694177,84,100,65
694319,84,100,65
694468,84,100,65
694660,84,100,65
694804,84,100,65
694968,84,100,65
695026,84,100,65
694986,84,100,65
694835,84,100,65
694277,84,100,65
693395,84,100,65
692183,84,100,65
690610,84,100,65
688885,84,100,65
687174,84,100,65
685729,84,100,65
684591,84,100,65
683778,84,100,65
683357,84,100,65
683225,84,100,65
683337,84,100,65
683633,84,100,65
683958,84,100,65
684387,84,100,65
684787,84,100,65
685071,84,100,65
685364,84,100,65
685562,84,100,65
685714,84,100,65
685904,84,100,65
686106,84,100,65
686268,84,100,65
686394,84,100,65
686467,86,100,65
686444,86,100,65
686285,86,100,65
686011,86,100,65
685710,86,100,65
685334,86,100,65
684961,86,100,65
684677,86,100,65
684430,86,100,65
684255,86,100,65
684210,86,100,65
684241,86,100,65
684370,86,100,65
684581,86,100,65
684797,86,100,65
685050,86,100,65
685291,86,100,65
685581,86,100,65
685878,86,100,65
686182,86,100,65
686495,86,100,65
686757,86,100,65
687064,86,100,65
687330,86,100,65
687577,86,100,65
687809,86,100,65
688077,86,100,65
688333,86,100,65
688505,86,100,65
688711,86,100,65
688926,86,100,65
689156,86,100,65
689350,86,100,65
689533,86,100,65
689780,86,100,65
689974,86,100,65
690159,86,100,65
690393,86,100,65
690560,86,100,65
690579,86,100,65
690468,86,100,65
690043,86,100,65
689236,86,100,65
688096,86,100,65
686565,86,100,65
684871,86,100,65
683248,86,100,65
681814,86,100,65
680649,86,100,65
679879,86,100,65
679436,86,100,65
679238,86,100,65
679307,86,100,65
679459,86,100,65
