ir,pr,spo2,rrInterval
488934,54,100,108
489208,54,100,108
489504,54,100,108
489792,54,100,108
490094,54,100,108
490344,54,100,108
490654,54,100,108
490962,54,100,108
491186,54,100,108
491438,54,100,108
491676,54,100,108
491891,54,100,108
492074,54,100,108
492305,54,100,108
492543,54,100,108
492750,54,100,108
492978,54,100,108
493206,54,100,108
493436,54,100,108
493666,54,100,108
493912,54,100,108
494176,54,100,108
494459,54,100,108
494744,54,100,108
495038,54,100,108
495342,54,100,108
495625,54,100,108
495960,54,100,108
496304,54,100,108
496606,54,100,108
496935,54,100,108
497300,54,100,108
497649,54,100,108
497955,54,100,108
498345,54,100,108
498697,54,100,108
499036,54,100,108
499443,54,100,108
499770,54,100,108
500074,54,100,108
500446,54,100,108
500805,54,100,108
501086,54,100,108
501408,54,100,108
501748,54,100,108
502052,54,100,108
502370,54,100,108
502690,54,100,108
502987,54,100,108
503302,54,100,108
503639,54,100,108
503960,54,100,108
504286,54,100,108
504640,54,100,108
504906,54,100,108
504914,54,100,108
504538,54,100,108
503646,54,100,108
502155,54,100,108
500034,54,100,108
497557,54,100,108
495088,54,100,108
492837,54,100,108
490902,54,100,108
489350,54,100,108
488147,54,100,108
487251,54,100,108
486744,54,100,108
486486,54,100,108
486402,54,100,108
486468,54,100,108
486594,54,100,108
486739,54,100,108
486843,54,100,108
486926,54,100,108
486940,54,100,108
486893,54,100,108
486783,54,100,108
486632,54,100,108
486456,54,100,108
486296,54,100,108
486191,54,100,108
486135,54,100,108
486180,54,100,111
486305,54,100,111
486449,54,100,111
486632,54,100,111
486791,54,100,111
486910,54,100,111
486993,54,100,111
486974,54,100,111
486885,54,100,111
486762,54,100,111
486621,54,100,111
486413,54,100,111
486215,54,100,111
486076,54,100,111
485997,54,100,111
485954,54,100,111
485945,54,100,111
486007,54,100,111
486132,54,100,111
486297,54,100,111
486460,54,100,111
486681,54,100,111
486945,54,100,111
487156,54,100,111
487442,54,100,111
487731,54,100,111
487999,54,100,111
488343,54,100,111
488654,54,100,111
488932,54,100,111
489242,54,100,111
489494,54,100,111
489735,54,100,111
490025,54,100,111
490301,54,100,111
490545,54,100,111
490775,54,100,111
491033,54,100,111
491260,54,100,111
491441,54,100,111
491663,54,100,111
491877,54,100,111
492078,54,100,111
492283,54,100,111
492499,54,100,111
492745,54,100,111
492913,54,100,111
493132,54,100,111
493372,54,100,111
493566,54,100,111
493824,54,100,111
494073,54,100,111
494337,54,100,111
494630,54,100,111
494897,54,100,111
495164,54,100,111
495464,54,100,111
495773,54,100,111
496082,54,100,111
496371,54,100,111
496682,54,100,111
