2096921,2096921,314125,397860
2096921,2096921,314399,397860
2096921,2096921,314541,397928
2096921,2096921,314345,397973
2096921,2096921,314568,398027
2096921,2096921,314622,398094
2096921,2096921,314669,398042
2096921,2096921,314634,397967
2096921,2096921,314515,397956
2096921,2096921,314831,397833
2096921,2096921,314825,397973
2096921,2096921,314338,398103
2096921,2096921,314654,397850
2096921,2096921,314720,398028
2096921,2096921,314686,398398
2096921,2096921,314720,398054
2096921,2096921,314663,398162
2096921,2096921,314810,397985
2096921,2096921,314677,398155
2096921,2096921,314476,398123
2096921,2096921,314374,397957
2096921,2096921,314480,397990
2096921,2096921,314385,398131
2096921,2096921,314641,398036
2096921,2096921,314752,398388
2096921,2096921,314807,397984
2096921,2096921,314440,398327
2096921,2096921,314847,398230
2096921,2096921,314441,398136
2096921,2096921,314576,398289
2096921,2096921,314828,397951
2096921,2096921,314646,397985
2096921,2096921,314896,397838
2096921,2096921,314894,397980
2096921,2096921,314734,398019
2096921,2096921,314758,398103
2096921,2096921,315095,398224
2096921,2096921,314741,398175
2096921,2096921,314909,398122
2096921,2096921,314582,398035
2096921,2096921,314601,398335
2096921,2096921,314541,397941
2096921,2096921,314809,397901
2096921,2096921,314718,397851
2096921,2096921,314882,398076
2096921,2096921,314866,398240
2096921,2096921,315003,398554
2096921,2096921,314811,398481
2096921,2096921,314707,398176
2096921,2096921,314700,398102
2096921,2096921,314678,398047
2096921,2096921,314751,398083
2096921,2096921,314643,397892
2096921,2096921,314740,397869
2096921,2096921,314880,398257
2096921,2096921,314940,398234
2096921,2096921,314825,398117
2096921,2096921,314850,398133
2096921,2096921,315008,398072
2096921,2096921,314709,398207
2096921,2096921,314786,397814
2096921,2096921,314804,398075
2096921,2096921,314953,398274
2096921,2096921,314661,398445
2096921,2096921,314749,397886
2096921,2096921,314826,397789
2096921,2096921,314827,398048
2096921,2096921,314854,398325
2096921,2096921,314965,398025
2096921,2096921,314527,398009
2096921,2096921,314864,398051
2096921,2096921,314743,398007
2096921,2096921,314935,398146
2096921,2096921,314633,397936
2096921,2096921,314735,398030
2096921,2096921,315034,398177
2096921,2096921,314739,397890
2096921,2096921,314764,398014
2096921,2096921,314676,397843
2096921,2096921,314781,398194
2096921,2096921,315088,397858
2096921,2096921,315121,398312
2096921,2096921,315043,397906
2096921,2096921,314818,397992
2096921,2096921,314953,398230
2096921,2096921,314754,398058
2096921,2096921,314466,397812
2096921,2096921,314394,398005
2096921,2096921,314475,397963
2096921,2096921,314470,397963
2096921,2096921,314344,397593
2096921,2096921,314312,397456
2096921,2096921,314084,397614
2096921,2096921,314027,397786
2096921,2096921,314246,397626
2096921,2096921,314234,397549
2096921,2096921,313895,397560
2096921,2096921,313827,397329
2096921,2096921,313598,397336
2096921,2096921,313860,397217
2096921,2096921,313655,397356
2096921,2096921,313020,396869
2096921,2096921,313069,396680
2096921,2096921,312949,396933
2096921,2096921,313223,396832
2096921,2096921,313176,396763
2096921,2096921,312327,396259
2096921,2096921,312697,396364
2096921,2096921,312503,396230
2096921,2096921,312534,396225
2096921,2096921,311963,396238
2096921,2096921,311141,395549
2096921,2096921,311021,395134
2096921,2096921,311185,394935
2096921,2096921,310912,394994
2096921,2096921,310667,395025
2096921,2096921,309614,394037
