2096921,2096921,919437,633308,50018
2096921,2096921,919451,633345,50018
2096921,2096921,919397,633389,49970
2096921,2096921,919274,633191,50018
2096921,2096921,919176,633097,50018
2096921,2096921,919132,633105,49970
2096921,2096921,919409,632948,49970
2096921,2096921,919469,633260,49931
2096921,2096921,919501,633295,49970
2096921,2096921,919527,633327,49883
2096921,2096921,919466,633287,49931
2096921,2096921,919515,633299,49883
2096921,2096921,919413,633326,49797
2096921,2096921,919341,633158,49883
2096921,2096921,919284,633078,49844
2096921,2096921,919173,633105,49844
2096921,2096921,919549,633008,49718
2096921,2096921,919709,633336,49757
2096921,2096921,919710,633458,49757
2096921,2096921,919673,633453,49797
2096921,2096921,919749,633419,49757
2096921,2096921,919756,633543,49757
2096921,2096921,919680,633491,49670
2096921,2096921,919649,633369,49797
2096921,2096921,919601,633260,49670
2096921,2096921,919501,633228,49718
2096921,2096921,919794,633106,49670
2096921,2096921,919943,633480,49718
2096921,2096921,920028,633574,49631
2096921,2096921,920025,633647,49718
2096921,2096921,920069,633532,49757
2096921,2096921,920032,633525,49718
2096921,2096921,919928,633601,49718
2096921,2096921,919820,633477,49631
2096921,2096921,919791,633334,49631
2096921,2096921,919705,633362,49631
2096921,2096921,919987,633281,49718
2096921,2096921,920122,633586,49718
2096921,2096921,920252,633674,49670
2096921,2096921,920212,633713,49584
2096921,2096921,920214,633663,49584
2096921,2096921,920307,633739,49584
2096921,2096921,920252,633727,49670
2096921,2096921,920079,633594,49670
2096921,2096921,920055,633484,49670
2096921,2096921,919969,633480,49544
2096921,2096921,920271,633475,49584
2096921,2096921,920408,633718,49544
2096921,2096921,920457,633789,49631
2096921,2096921,920473,633771,49584
2096921,2096921,920380,633744,49584
2096921,2096921,920471,633786,49544
2096921,2096921,920463,633806,49584
2096921,2096921,920342,633622,49584
2096921,2096921,920252,633616,49497
2096921,2096921,920199,633612,49631
2096921,2096921,920501,633551,49584
2096921,2096921,920586,633844,49584
2096921,2096921,920635,633902,49631
2096921,2096921,920588,633862,49497
2096921,2096921,920544,633821,49544
2096921,2096921,920557,633867,49544
2096921,2096921,920447,633833,49544
2096921,2096921,920204,633687,49584
2096921,2096921,920148,633505,49584
2096921,2096921,920010,633530,49544
2096921,2096921,920110,633356,49544
2096921,2096921,920164,633606,49544
2096921,2096921,920102,633619,49497
2096921,2096921,919888,633545,49584
2096921,2096921,919696,633416,49584
2096921,2096921,919570,633334,49544
2096921,2096921,919278,633238,49497
2096921,2096921,918795,633012,49584
2096921,2096921,918556,632752,49544
2096921,2096921,918242,632639,49584
2096921,2096921,918188,632458,49584
2096921,2096921,917974,632622,49544
2096921,2096921,917724,632513,49584
2096921,2096921,917388,632360,49544
2096921,2096921,916842,632110,49631
2096921,2096921,916629,632018,49584
2096921,2096921,916151,631839,49584
2096921,2096921,915479,631467,49631
2096921,2096921,915082,631156,49544
2096921,2096921,914569,630914,49584
2096921,2096921,914388,630633,49631
2096921,2096921,913994,630752,49584
2096921,2096921,913520,630540,49670
