2096921,2096921,156846,664376,0
2096921,2096921,156827,664872,0
2096921,2096921,156776,664673,0
2096921,2096921,156106,663011,0
2096921,2096921,156122,662753,0
2096921,2096921,155827,662855,0
2096921,2096921,155837,662482,0
2096921,2096921,156033,662792,0
2096921,2096921,155401,661252,0
2096921,2096921,155280,660907,0
2096921,2096921,155187,660741,0
2096921,2096921,155214,660648,0
2096921,2096921,155340,661300,0
2096921,2096921,154992,660116,0
2096921,2096921,155090,659906,0
2096921,2096921,154936,659862,0
2096921,2096921,154968,659870,0
2096921,2096921,154881,659938,0
2096921,2096921,154542,659425,0
2096921,2096921,154331,659183,0
2096921,2096921,154345,658859,0
2096921,2096921,154559,658777,0
2096921,2096921,154711,658927,0
2096921,2096921,154344,658427,0
2096921,2096921,154402,658522,0
2096921,2096921,154449,658495,0
2096921,2096921,154409,658656,0
2096921,2096921,154496,658976,0
2096921,2096921,154255,658622,0
2096921,2096921,154146,658397,0
2096921,2096921,154385,658549,0
2096921,2096921,154352,658646,0
2096921,2096921,154254,658403,0
2096921,2096921,154315,658599,0
2096921,2096921,153981,658550,0
2096921,2096921,154267,658546,0
2096921,2096921,154183,658410,0
2096921,2096921,154548,658612,0
2096921,2096921,154831,658924,0
2096921,2096921,154490,658974,0
2096921,2096921,154418,659051,0
2096921,2096921,154392,659099,0
2096921,2096921,154282,658976,0
2096921,2096921,154394,659141,0
2096921,2096921,154555,659169,0
2096921,2096921,154667,659414,0
2096921,2096921,154546,659446,0
2096921,2096921,154863,659148,0
2096921,2096921,154628,659545,0
2096921,2096921,154654,659772,0
2096921,2096921,154954,659505,0
2096921,2096921,154665,659503,0
2096921,2096921,154682,659813,0
2096921,2096921,154867,660197,0
2096921,2096921,154832,660689,0
2096921,2096921,154980,660612,0
2096921,2096921,154859,660452,0
2096921,2096921,154786,660542,0
2096921,2096921,155141,660862,0
2096921,2096921,155243,661076,0
2096921,2096921,155269,661124,0
2096921,2096921,155142,661209,0
2096921,2096921,155268,661031,0
2096921,2096921,155317,661722,0
2096921,2096921,155529,661959,0
2096921,2096921,155678,661820,0
2096921,2096921,155658,661956,0
2096921,2096921,155351,661852,0
2096921,2096921,155539,662274,0
2096921,2096921,155742,662546,0
2096921,2096921,155662,662596,0
2096921,2096921,155755,662514,0
2096921,2096921,155705,662597,0
2096921,2096921,156170,663229,0
2096921,2096921,156186,663131,0
2096921,2096921,156162,663333,0
2096921,2096921,155997,663654,0
2096921,2096921,156243,663470,0
2096921,2096921,156302,663980,0
2096921,2096921,156724,664135,0
2096921,2096921,156623,663768,0
2096921,2096921,156246,664066,0
2096921,2096921,156178,664134,0
2096921,2096921,156489,664661,0
2096921,2096921,156815,664750,0
2096921,2096921,156568,665099,0
2096921,2096921,156592,665022,0
2096921,2096921,156563,665263,0
2096921,2096921,156829,665490,0
2096921,2096921,157070,665703,0
2096921,2096921,157007,665456,0
2096921,2096921,157135,665606,0
2096921,2096921,156929,665533,0
2096921,2096921,157344,666466,0
2096921,2096921,157208,666468,0
2096921,2096921,157336,666313,0
2096921,2096921,157607,666450,0
2096921,2096921,157395,666199,0
2096921,2096921,157427,667054,0
2096921,2096921,157996,666914,0
2096921,2096921,157796,666950,0
2096921,2096921,157458,667286,0
2096921,2096921,157654,667014,0
2096921,2096921,157722,667616,0
2096921,2096921,157523,667716,0
2096921,2096921,157821,668002,0
2096921,2096921,158167,668071,0
2096921,2096921,157824,667935,0
2096921,2096921,158136,668437,0
2096921,2096921,158082,668686,0
2096921,2096921,158194,668752,0
2096921,2096921,158032,668865,0
2096921,2096921,157989,668834,0
2096921,2096921,158053,669057,0
2096921,2096921,158279,669250,0
2096921,2096921,158317,668994,0
2096921,2096921,158175,669086,0
2096921,2096921,158258,669213,0
2096921,2096921,158583,669471,0
2096921,2096921,158728,669726,0
2096921,2096921,158223,669816,0
2096921,2096921,158532,670007,0
2096921,2096921,158380,669746,0
2096921,2096921,158768,670258,0
2096921,2096921,158684,670241,0
2096921,2096921,158788,670568,0
2096921,2096921,158742,670000,0
2096921,2096921,158937,670306,0
2096921,2096921,158573,670668,0
2096921,2096921,158778,670440,0
2096921,2096921,158660,670519,0
2096921,2096921,158742,670445,0
2096921,2096921,158889,670460,0
2096921,2096921,159189,670552,0
2096921,2096921,158917,670763,0
2096921,2096921,158827,670943,0
2096921,2096921,159110,670575,0
2096921,2096921,158943,670631,0
2096921,2096921,159378,670803,0
2096921,2096921,159118,670850,0
2096921,2096921,159061,670782,0
2096921,2096921,158857,670579,0
2096921,2096921,159062,670890,0
2096921,2096921,158837,670795,0
2096921,2096921,158864,670900,0
2096921,2096921,158898,670510,0
2096921,2096921,158923,670675,0
2096921,2096921,158994,670902,0
2096921,2096921,158795,670595,0
2096921,2096921,158602,670428,0
2096921,2096921,158727,670567,0
2096921,2096921,158811,670505,0
2096921,2096921,158950,670229,0
2096921,2096921,158772,670270,0
2096921,2096921,158578,670199,0
2096921,2096921,158673,670189,0
2096921,2096921,158747,670381,0
2096921,2096921,158716,670530,0
2096921,2096921,158340,670337,0
2096921,2096921,158635,670374,0
2096921,2096921,158525,669924,0
2096921,2096921,158638,669722,0
2096921,2096921,158610,669944,0
2096921,2096921,158689,669970,0
2096921,2096921,158685,670123,0
2096921,2096921,158316,669893,0
2096921,2096921,158423,669743,0
2096921,2096921,158457,669578,0
2096921,2096921,158413,669748,0
2096921,2096921,158685,669499,0
2096921,2096921,158301,669680,0
2096921,2096921,158277,669609,0
2096921,2096921,158501,669588,0
2096921,2096921,158221,669712,0
2096921,2096921,158395,669742,0
2096921,2096921,158299,669617,0
2096921,2096921,158681,669745,0
2096921,2096921,158501,669625,0
2096921,2096921,158461,669434,0
2096921,2096921,158628,669494,0
2096921,2096921,158464,669285,0
2096921,2096921,158582,669305,0
2096921,2096921,158361,669623,0
2096921,2096921,158294,669547,0
2096921,2096921,158514,669979,0
2096921,2096921,158447,669862,0
2096921,2096921,158620,669690,0
2096921,2096921,158405,669746,0
2096921,2096921,158315,669682,0
2096921,2096921,158412,669567,0
2096921,2096921,158491,669716,0
2096921,2096921,158480,669778,0
2096921,2096921,158387,669740,0
2096921,2096921,158698,669934,0
2096921,2096921,158792,670035,0
2096921,2096921,158586,670051,0
2096921,2096921,158510,670373,0
2096921,2096921,158740,670098,0
2096921,2096921,158856,670656,0
2096921,2096921,158941,670523,0
2096921,2096921,158935,670526,0
2096921,2096921,158761,670408,0
2096921,2096921,158722,670774,0
2096921,2096921,158866,670950,0
2096921,2096921,159159,670963,0
