2096921,2096921,191654,619977,0
2096921,2096921,191855,620052,0
2096921,2096921,191597,620312,0
2096921,2096921,191554,620283,0
2096921,2096921,191683,620322,0
2096921,2096921,191790,620296,0
2096921,2096921,191761,620411,0
2096921,2096921,191765,620395,0
2096921,2096921,192200,620341,0
2096921,2096921,191822,620335,0
2096921,2096921,191723,620428,0
2096921,2096921,191721,620181,0
2096921,2096921,191714,620097,0
2096921,2096921,191759,620110,0
2096921,2096921,191908,620394,0
2096921,2096921,191736,620187,0
2096921,2096921,191897,620322,0
2096921,2096921,191926,620377,0
2096921,2096921,192307,620717,0
2096921,2096921,192291,620560,0
2096921,2096921,192001,620512,0
2096921,2096921,191932,620515,0
2096921,2096921,192303,620438,0
2096921,2096921,192140,620572,0
2096921,2096921,192215,620604,0
2096921,2096921,192228,620928,0
2096921,2096921,192339,620761,0
2096921,2096921,192182,620723,0
2096921,2096921,192237,621028,0
2096921,2096921,192357,621174,0
2096921,2096921,192141,621041,0
2096921,2096921,192159,620875,0
2096921,2096921,192349,621088,0
2096921,2096921,192422,621190,0
2096921,2096921,192435,621612,0
2096921,2096921,192572,621419,0
2096921,2096921,192404,621411,0
2096921,2096921,192642,621453,0
2096921,2096921,192778,621838,0
2096921,2096921,192767,621523,0
2096921,2096921,192277,621301,0
2096921,2096921,192472,621228,0
2096921,2096921,192497,621418,0
2096921,2096921,192676,621600,0
2096921,2096921,192684,622141,0
2096921,2096921,192633,621973,0
2096921,2096921,192844,622016,0
2096921,2096921,192609,621814,0
2096921,2096921,192819,622280,0
2096921,2096921,192949,622009,0
2096921,2096921,192679,621831,0
2096921,2096921,192681,621846,0
2096921,2096921,192740,622010,0
2096921,2096921,192750,621814,0
2096921,2096921,192605,621997,0
2096921,2096921,192619,622298,0
2096921,2096921,192888,622379,0
2096921,2096921,193162,622099,0
2096921,2096921,193042,622532,0
2096921,2096921,193126,622487,0
2096921,2096921,192887,622948,0
2096921,2096921,193068,622742,0
2096921,2096921,193118,622533,0
2096921,2096921,193352,622703,0
2096921,2096921,193165,622880,0
2096921,2096921,193376,622768,0
2096921,2096921,193218,622973,0
2096921,2096921,193210,622690,0
2096921,2096921,193099,622930,0
2096921,2096921,193329,622803,0
2096921,2096921,193327,622927,0
2096921,2096921,193179,623115,0
2096921,2096921,193269,622812,0
2096921,2096921,193397,622968,0
2096921,2096921,193378,623373,0
2096921,2096921,193426,623300,0
2096921,2096921,193327,623175,0
2096921,2096921,193580,623169,0
2096921,2096921,193513,623043,0
2096921,2096921,193520,623417,0
2096921,2096921,193311,623165,0
2096921,2096921,193463,623161,0
2096921,2096921,193359,623252,0
2096921,2096921,193625,623380,0
2096921,2096921,193704,623211,0
2096921,2096921,193746,623553,0
2096921,2096921,193659,623431,0
2096921,2096921,193770,623729,0
2096921,2096921,193844,623823,0
2096921,2096921,193754,623696,0
2096921,2096921,193870,623302,0
2096921,2096921,193278,623246,0
2096921,2096921,193568,623230,0
2096921,2096921,193645,623569,0
2096921,2096921,193886,623629,0
2096921,2096921,193988,623563,0
2096921,2096921,193958,623664,0
2096921,2096921,193939,623992,0
2096921,2096921,194333,624190,0
2096921,2096921,194089,624245,0
2096921,2096921,194021,624027,0
2096921,2096921,193856,624006,0
2096921,2096921,194025,624177,0
2096921,2096921,193864,624113,0
2096921,2096921,193834,624183,0
2096921,2096921,193824,624099,0
2096921,2096921,193909,623953,0
2096921,2096921,194040,623994,0
2096921,2096921,194034,624218,0
2096921,2096921,194129,624231,0
2096921,2096921,193939,624399,0
2096921,2096921,193909,623917,0
2096921,2096921,194023,623781,0
2096921,2096921,194004,624316,0
2096921,2096921,194168,624423,0
2096921,2096921,194158,624327,0
2096921,2096921,194185,624525,0
2096921,2096921,193963,624437,0
2096921,2096921,193781,624201,0
2096921,2096921,193859,624438,0
2096921,2096921,194090,624148,0
2096921,2096921,194302,624344,0
2096921,2096921,194155,624453,0
2096921,2096921,194096,624748,0
2096921,2096921,194526,624747,0
2096921,2096921,194226,624833,0
2096921,2096921,194540,624771,0
2096921,2096921,194296,624842,0
2096921,2096921,194364,624722,0
2096921,2096921,194327,624929,0
2096921,2096921,194196,624653,0
2096921,2096921,194055,624677,0
2096921,2096921,194625,624752,0
2096921,2096921,194264,624646,0
2096921,2096921,194485,624841,0
2096921,2096921,194642,624744,0
2096921,2096921,194625,624830,0
2096921,2096921,194501,624977,0
2096921,2096921,194588,625164,0
2096921,2096921,194279,625218,0
2096921,2096921,194371,625266,0
2096921,2096921,194436,625136,0
2096921,2096921,194483,624782,0
2096921,2096921,194666,624761,0
2096921,2096921,194691,625215,0
2096921,2096921,194388,625107,0
2096921,2096921,194253,625131,0
2096921,2096921,194493,625019,0
2096921,2096921,194651,625262,0
2096921,2096921,194691,625281,0
2096921,2096921,194773,625091,0
2096921,2096921,194408,625398,0
2096921,2096921,194319,625411,0
2096921,2096921,194499,625211,0
2096921,2096921,194320,625392,0
2096921,2096921,194293,625345,0
2096921,2096921,194635,625165,0
2096921,2096921,194439,625366,0
2096921,2096921,194505,625143,0
2096921,2096921,194432,625336,0
2096921,2096921,194675,625516,0
2096921,2096921,194532,625386,0
2096921,2096921,194753,625338,0
2096921,2096921,194894,625210,0
2096921,2096921,194641,625540,0
2096921,2096921,194856,625776,0
2096921,2096921,194597,625526,0
2096921,2096921,194838,625784,0
2096921,2096921,194657,625733,0
2096921,2096921,194847,625797,0
2096921,2096921,194501,625728,0
2096921,2096921,194432,625359,0
2096921,2096921,194640,625224,0
2096921,2096921,194792,625423,0
2096921,2096921,194777,625558,0
2096921,2096921,194534,625270,0
2096921,2096921,194807,625533,0
2096921,2096921,194821,625318,0
2096921,2096921,194720,625721,0
2096921,2096921,194794,625617,0
2096921,2096921,194781,625517,0
2096921,2096921,194721,625593,0
2096921,2096921,194623,625557,0
2096921,2096921,194660,625524,0
2096921,2096921,194731,625575,0
2096921,2096921,194742,625884,0
2096921,2096921,194741,625889,0
2096921,2096921,195003,625852,0
2096921,2096921,194676,625906,0
2096921,2096921,194853,625869,0
2096921,2096921,194808,625690,0
2096921,2096921,194861,625784,0
2096921,2096921,195102,625773,0
2096921,2096921,194992,626197,0
2096921,2096921,194848,625901,0
2096921,2096921,194978,625941,0
2096921,2096921,194986,626128,0
2096921,2096921,195051,626188,0
2096921,2096921,195111,625914,0
2096921,2096921,195018,626254,0
2096921,2096921,194976,625991,0
2096921,2096921,195036,626352,0
2096921,2096921,194905,625908,0
2096921,2096921,194704,626217,0
2096921,2096921,194951,626121,0
2096921,2096921,195170,626101,0
2096921,2096921,195311,626318,0
2096921,2096921,194993,626263,0
2096921,2096921,195213,626109,0
2096921,2096921,194840,626244,0
2096921,2096921,195038,626101,0
2096921,2096921,194880,626310,0
2096921,2096921,195020,626122,0
2096921,2096921,194907,626106,0
2096921,2096921,194866,625917,0
2096921,2096921,194861,625879,0
2096921,2096921,195084,626129,0
2096921,2096921,195128,626210,0
2096921,2096921,195065,626248,0
2096921,2096921,195375,626354,0
2096921,2096921,195136,626048,0
2096921,2096921,194823,626128,0
2096921,2096921,195073,626483,0
2096921,2096921,195354,626550,0
2096921,2096921,195288,626202,0
2096921,2096921,195000,626131,0
2096921,2096921,195290,626356,0
2096921,2096921,195268,626309,0
2096921,2096921,195079,626231,0
2096921,2096921,195152,626240,0
2096921,2096921,195275,626182,0
2096921,2096921,195073,626113,0
2096921,2096921,195059,625830,0
2096921,2096921,194918,626189,0
2096921,2096921,195021,626481,0
2096921,2096921,195061,626286,0
2096921,2096921,195225,626407,0
2096921,2096921,195212,626369,0
2096921,2096921,195173,626220,0
2096921,2096921,195321,626450,0
2096921,2096921,194917,626443,0
2096921,2096921,195011,626108,0
2096921,2096921,195151,626478,0
2096921,2096921,195439,626146,0
2096921,2096921,195297,626401,0
2096921,2096921,195266,626220,0
2096921,2096921,195130,626354,0
2096921,2096921,195146,626421,0
2096921,2096921,195259,626666,0
2096921,2096921,194982,626324,0
2096921,2096921,195120,626214,0
2096921,2096921,195280,626211,0
2096921,2096921,195126,626614,0
2096921,2096921,195089,626412,0
2096921,2096921,195691,626434,0
2096921,2096921,195101,626342,0
2096921,2096921,195227,626353,0
2096921,2096921,195298,626035,0
2096921,2096921,195281,626349,0
2096921,2096921,195073,626178,0
2096921,2096921,194701,626325,0
2096921,2096921,195066,626020,0
2096921,2096921,195174,626084,0
2096921,2096921,195062,626126,0
2096921,2096921,195212,626290,0
2096921,2096921,195311,626157,0
2096921,2096921,195423,626285,0
2096921,2096921,195120,626274,0
2096921,2096921,195134,626290,0
2096921,2096921,195175,626575,0
2096921,2096921,195090,626389,0
2096921,2096921,194907,626080,0
2096921,2096921,195431,625925,0
2096921,2096921,195377,626286,0
2096921,2096921,194961,626143,0
2096921,2096921,195050,626239,0
2096921,2096921,194857,626147,0
2096921,2096921,195201,626210,0
2096921,2096921,195098,625957,0
2096921,2096921,194775,626238,0
2096921,2096921,194786,626102,0
2096921,2096921,195239,626394,0
2096921,2096921,195090,626024,0
2096921,2096921,194889,625910,0
2096921,2096921,194987,626053,0
2096921,2096921,195031,626001,0
2096921,2096921,195107,625993,0
2096921,2096921,194867,625948,0
2096921,2096921,194866,625566,0
2096921,2096921,194642,625583,0
2096921,2096921,194848,625730,0
2096921,2096921,194719,625549,0
2096921,2096921,194362,625417,0
2096921,2096921,194483,625342,0
2096921,2096921,194365,625182,0
2096921,2096921,194612,625577,0
2096921,2096921,194825,625455,0
2096921,2096921,194365,625210,0
2096921,2096921,194328,624534,0
2096921,2096921,194149,624265,0
2096921,2096921,194110,624465,0
2096921,2096921,194270,624372,0
2096921,2096921,193936,624408,0
2096921,2096921,193550,623962,0
2096921,2096921,194158,623832,0
