ir,resp,pr,spo2,spo2_real,rrInterval
592490,20086,59,98,99,111
592901,20093,59,98,99,111
593290,20089,59,98,99,111
593722,20092,59,98,99,111
594133,20091,59,98,99,111
594516,20088,59,98,99,111
594930,20095,59,98,99,111
595305,20087,59,98,99,111
595650,20089,59,98,99,111
595989,20091,59,98,99,111
596311,20086,59,98,99,111
596630,20088,59,98,99,111
596956,20095,59,98,99,111
597255,20088,59,98,99,111
597559,20088,59,98,99,111
597892,20082,59,98,99,111
598226,20073,59,98,99,111
598548,20067,59,98,99,111
598870,20072,59,98,99,111
599234,20066,59,98,99,111
599624,20059,59,98,99,111
600012,20061,59,98,99,111
600402,20053,59,98,99,111
600812,20047,59,98,99,111
601256,20059,59,98,99,111
601696,20054,59,98,99,111
602149,20041,59,98,99,111
602612,20043,59,98,99,111
603107,20034,59,98,99,111
603616,20024,59,98,99,111
604127,20038,59,98,99,111
604630,20027,59,98,99,111
605164,20016,59,98,99,111
605688,20025,59,98,99,111
606178,20022,59,98,99,111
606718,20012,59,98,99,111
607224,20022,59,98,99,111
607691,20016,59,98,99,111
608156,20009,59,98,99,111
608654,20020,59,98,99,111
609076,20012,59,98,99,111
609509,20007,59,98,99,111
609977,20013,59,98,99,111
610412,20007,59,98,99,111
610850,20003,59,98,99,111
611327,20006,59,98,99,111
611858,20001,59,98,99,111
612336,19998,59,98,99,111
612855,19998,59,98,99,111
613364,19999,59,98,99,111
613650,19998,59,98,99,111
613569,20003,59,98,99,111
613018,19997,59,98,99,111
611856,19998,59,98,99,111
609870,20002,59,98,99,111
607199,20002,59,98,99,111
604207,19999,59,98,99,111
601148,19996,59,98,99,111
598299,19990,59,98,99,111
595738,19985,59,98,99,111
593522,19993,59,98,99,111
591697,19987,59,98,99,111
590181,19989,59,98,99,111
588987,19994,59,98,99,111
588159,19985,59,98,99,111
587575,19988,59,98,99,111
587188,19991,59,98,99,111
586963,19985,59,98,99,111
586808,19984,59,98,99,111
586715,19987,59,98,99,111
586614,19988,59,98,99,111
586453,19988,59,98,99,111
586281,19997,59,98,99,111
586074,19994,59,98,99,111
585851,19993,59,98,99,111
585653,19992,59,98,99,111
585511,19999,59,98,99,111
585476,19997,59,98,99,111
585496,19990,59,98,99,111
585644,19997,59,98,99,111
585872,20004,59,98,99,111
586098,20000,58,98,99,109
586349,19997,58,98,99,109
586544,20002,58,98,99,109
586613,19999,58,98,99,109
586630,19995,58,98,99,109
586547,19994,58,98,99,109
586364,19992,58,98,99,109
586203,19989,58,98,99,109
585949,19996,58,98,99,109
585702,19988,58,98,99,109
585556,19990,58,98,99,109
585393,19991,58,98,99,109
585286,19989,58,98,99,109
585299,19982,58,98,99,109
585399,20001,58,98,99,109
585554,19986,58,98,99,109
585807,19982,58,98,99,109
586129,19983,58,98,99,109
586465,19984,58,98,99,109
586915,19985,58,98,99,109
587377,19986,58,98,99,109
587846,19982,58,98,99,109
588373,19976,58,98,99,109
588906,19989,58,98,99,109
589436,19983,58,98,99,109
589979,19982,58,98,99,109
590484,19987,58,98,99,109
591001,19982,58,98,99,109
591510,19976,58,98,99,109
591960,19988,58,98,99,109
592443,19986,58,98,99,109
592887,19986,58,98,99,109
593328,19988,58,98,99,109
593734,19983,58,98,99,109
594119,19985,58,98,99,109
594534,19986,58,98,99,109
594867,19987,58,98,99,109
595231,19987,58,98,99,109
595586,19991,58,98,99,109
595896,19983,58,98,99,109
596212,19988,58,98,99,109
596580,19993,58,98,99,109
596905,19986,58,98,99,109
597220,19987,58,98,99,109
597565,19990,58,98,99,109
597942,19997,58,98,99,109
598263,19999,58,98,99,109
598651,20001,58,98,99,109
599044,20003,58,98,99,109
599410,20007,58,98,99,109
599832,20008,58,98,99,109
600262,20007,58,98,99,109
600669,20008,58,98,99,109
601094,20017,58,98,99,109
601499,20021,58,98,99,109
601950,20026,58,98,99,109
602387,20031,58,98,99,109
602836,20037,58,98,99,109
603334,20039,58,98,99,109
603873,20042,58,98,99,109
604456,20051,58,98,99,109
605039,20056,58,98,99,109
605653,20057,58,98,99,109
606255,20063,58,98,99,109
606775,20073,58,98,99,109
607106,20075,58,98,99,109
607063,20083,58,98,99,109
606587,20091,58,98,99,109
605503,20084,58,98,99,109
603666,20089,58,98,99,109
601327,20091,58,98,99,109
598647,20093,58,98,99,109
595928,20098,58,98,99,109
593379,20107,58,98,99,109
591134,20105,58,98,99,109
589180,20112,58,98,99,109
587565,20121,58,98,99,109
586335,20125,58,98,99,109
585388,20125,58,98,99,109
584696,20138,58,98,99,109
584335,20144,58,98,99,109
584120,20138,58,98,99,109
584015,20159,58,98,99,109
584009,20156,58,98,99,109
584049,20158,58,98,99,109
584083,20173,58,98,99,109
584098,20172,58,98,99,109
584085,20174,58,98,99,109
584046,20187,58,98,99,109
584064,20183,58,98,99,109
584129,20185,58,98,99,109
584207,20195,58,98,99,109
584401,20193,58,98,99,109
584700,20197,58,98,99,109
585009,20199,58,98,99,109
585310,20198,58,98,99,95
585556,20197,58,98,99,95
585717,20208,58,98,99,95
585758,20205,58,98,99,95
585711,20206,58,98,99,95
585536,20215,58,98,99,95
585312,20207,58,98,99,95
585075,20204,58,98,99,95
584792,20209,58,98,99,95
584529,20204,58,98,99,95
584340,20205,58,98,99,95
584229,20209,58,98,99,95
584210,20212,58,98,99,95
584253,20205,58,98,99,95
584432,20206,58,98,99,95
584686,20205,58,98,99,95
584976,20202,58,98,99,95
585394,20211,58,98,99,95
585827,20207,58,98,99,95
586328,20213,58,98,99,95
586872,20210,58,98,99,95
587400,20212,58,98,99,95
587977,20220,58,98,99,95
588576,20216,58,98,99,95
589136,20215,58,98,99,95
589685,20213,58,98,99,95
590234,20223,58,98,99,95
590778,20219,58,98,99,95
591252,20212,58,98,99,95
591744,20216,58,98,99,95
592245,20209,58,98,99,95
592667,20207,58,98,99,95
593079,20215,58,98,99,95
593510,20217,58,98,99,95
593890,20214,58,98,99,95
594267,20205,58,98,99,95
594629,20215,58,98,99,95
594983,20208,58,98,99,95
595319,20203,58,98,99,95
595663,20203,58,98,99,95
595978,20208,58,98,99,95
596320,20210,58,98,99,95
596672,20205,58,98,99,95
597002,20209,58,98,99,95
597347,20206,58,98,99,95
597701,20205,58,98,99,95
598086,20205,58,98,99,95
598491,20205,58,98,99,95
598882,20205,58,98,99,95
599308,20207,58,98,99,95
599723,20200,58,98,99,95
600190,20194,58,98,99,95
600609,20207,58,98,99,95
601051,20198,58,98,99,95
601511,20192,58,98,99,95
601941,20193,58,98,99,95
602409,20192,58,98,99,95
602866,20187,58,98,99,95
603393,20185,58,98,99,95
603922,20187,58,98,99,95
604452,20174,58,98,99,95
605044,20182,58,98,99,95
605639,20179,58,98,99,95
606224,20174,58,98,99,95
606750,20182,58,98,99,95
607114,20185,58,98,99,95
607080,20174,58,98,99,95
606541,20188,58,98,99,95
605377,20181,58,98,99,95
603454,20180,58,98,99,95
600938,20189,58,98,99,95
598089,20180,58,98,99,95
595211,20180,58,98,99,95
592519,20185,58,98,99,95
590117,20179,58,98,99,95
588048,20176,58,98,99,95
586306,20183,58,98,99,95
584910,20174,58,98,99,95
583823,20171,58,98,99,95
583030,20176,58,98,99,95
582446,20176,58,98,99,95
582050,20172,58,98,99,95
581766,20175,58,98,99,95
581519,20171,58,98,99,95
581318,20168,58,98,99,95
581104,20176,58,98,99,95
580882,20175,58,98,99,95
580612,20161,58,98,99,95
580349,20168,58,98,99,95
580092,20167,58,98,99,95
579828,20167,58,98,99,95
579670,20167,58,98,99,95
579583,20161,58,98,99,95
579617,20158,58,98,99,95
579755,20169,58,98,99,95
579985,20164,58,98,99,95
580298,20164,58,98,99,96
580610,20163,58,98,99,96
580869,20157,58,98,99,96
581077,20156,58,98,99,96
581230,20151,58,98,99,96
581273,20148,58,98,99,96
581243,20149,58,98,99,96
581196,20148,58,98,99,96
581091,20145,58,98,99,96
581003,20150,58,98,99,96
580944,20147,58,98,99,96
580919,20141,58,98,99,96
580948,20144,58,98,99,96
581043,20137,58,98,99,96
581243,20131,58,98,99,96
581481,20141,58,98,99,96
581797,20139,58,98,99,96
582171,20139,58,98,99,96
582606,20142,58,98,99,96
583080,20139,58,98,99,96
583557,20134,58,98,99,96
584111,20135,58,98,99,96
584661,20131,58,98,99,96
585177,20132,58,98,99,96
585752,20135,58,98,99,96
586327,20136,58,98,99,96
586882,20125,58,98,99,96
587401,20133,58,98,99,96
587954,20130,58,98,99,96
588496,20124,58,98,99,96
588968,20130,58,98,99,96
589439,20123,58,98,99,96
589906,20119,58,98,99,96
590352,20132,58,98,99,96
590769,20128,58,98,99,96
591199,20128,58,98,99,96
591591,20135,58,98,99,96
592007,20125,58,98,99,96
592430,20120,58,98,99,96
592812,20128,58,98,99,96
593185,20121,58,98,99,96
593568,20114,58,98,99,96
593965,20120,58,98,99,96
594364,20106,58,98,99,96
594751,20108,58,98,99,96
595143,20114,58,98,99,96
595569,20108,58,98,99,96
595982,20108,58,98,99,96
596428,20111,58,98,99,96
596891,20106,58,98,99,96
597344,20099,58,98,99,96
597851,20105,58,98,99,96
598326,20099,58,98,99,96
598814,20099,58,98,99,96
599319,20105,58,98,99,96
599828,20095,58,98,99,96
600344,20093,58,98,99,96
600854,20097,58,98,99,96
601421,20096,58,98,99,96
601965,20092,58,98,99,96
602483,20099,58,98,99,96
603037,20089,58,98,99,96
603585,20094,58,98,99,96
604112,20095,58,98,99,96
604650,20088,58,98,99,96
605183,20089,58,98,99,96
605709,20094,58,98,99,96
606253,20087,58,98,99,96
606765,20087,58,98,99,96
607287,20083,58,98,99,96
607820,20084,58,98,99,96
608332,20089,58,98,99,96
608852,20081,58,98,99,96
609342,20083,58,98,99,96
609816,20078,58,98,99,96
610323,20074,58,98,99,96
610813,20074,58,98,99,96
611265,20077,58,98,99,96
611719,20072,58,98,99,96
612188,20067,58,98,99,96
612643,20063,58,98,99,96
613058,20057,58,98,99,96
613491,20048,58,98,99,96
613951,20048,58,98,99,96
614424,20045,58,98,99,96
614959,20044,58,98,99,96
615488,20053,58,98,99,96
616032,20043,58,98,99,96
616525,20041,58,98,99,96
616729,20041,58,98,99,96
616453,20040,58,98,99,96
615578,20036,58,98,99,96
613894,20042,58,98,99,96
611285,20035,58,98,99,96
608081,20028,58,98,99,96
604708,20034,58,98,99,96
601462,20024,58,98,99,96
598561,20023,58,98,99,96
596058,20026,58,98,99,96
593908,20017,58,98,99,96
592146,20007,58,98,99,96
590735,20019,58,98,99,96
589662,20010,58,98,99,96
588902,20002,58,98,99,96
588365,20011,58,98,99,96
588016,20006,58,98,99,96
587781,20000,58,98,99,96
587603,20009,58,98,99,96
587435,20006,58,98,99,96
587245,20005,58,98,99,96
587028,20005,58,98,99,96
586773,19998,58,98,99,96
586461,20000,58,98,99,96
586148,20000,58,98,99,96
585892,19996,58,98,99,96
585640,19990,58,98,99,96
585489,20001,58,98,99,96
585483,19997,58,98,99,96
585536,19997,58,98,99,96
585676,20003,58,98,99,119
585872,19997,58,98,99,119
586056,19994,58,98,99,119
586220,19995,58,98,99,119
586302,19995,58,98,99,119
586261,19992,58,98,99,119
586179,19996,58,98,99,119
586041,19990,58,98,99,119
585837,19995,58,98,99,119
585609,19995,58,98,99,119
585396,19989,58,98,99,119
585241,19991,58,98,99,119
585135,19992,58,98,99,119
585069,19992,58,98,99,119
585106,19989,58,98,99,119
585204,19993,58,98,99,119
585374,19988,58,98,99,119
585645,19981,58,98,99,119
585958,19986,58,98,99,119
586303,19987,58,98,99,119
586713,19992,58,98,99,119
