ir,resp,pr,spo2,spo2_real,rrInterval
391248,19906,70,100,100,84
391465,19915,70,100,100,84
391693,19909,70,100,100,84
391940,19910,70,100,100,84
392178,19918,70,100,100,84
392407,19915,70,100,100,84
392686,19914,70,100,100,84
392978,19926,70,100,100,84
393274,19929,70,100,100,84
393620,19920,70,100,100,84
394018,19928,70,100,100,83
394387,19923,70,100,100,83
394722,19918,70,100,100,83
395034,19925,70,100,100,83
395238,19919,70,100,100,83
395367,19918,70,100,100,83
395407,19927,70,100,100,83
395356,19924,70,100,100,83
395192,19917,70,100,100,83
394962,19924,70,100,100,83
394740,19917,70,100,100,83
394506,19916,70,100,100,83
394301,19921,70,100,100,83
394158,19917,70,100,100,83
394109,19913,70,100,100,83
394136,19910,70,100,100,83
394223,19911,70,100,100,83
394410,19916,70,100,100,83
394670,19923,70,100,100,83
394965,19905,70,100,100,83
395269,19895,70,100,100,83
395626,19907,70,100,100,83
396007,19903,70,100,100,83
396389,19904,70,100,100,83
396814,19908,70,100,100,83
397262,19901,70,100,100,83
397725,19908,70,100,100,83
398213,19910,70,100,100,83
398720,19899,70,100,100,83
399213,19894,70,100,100,83
399719,19898,70,100,100,83
400218,19897,70,100,100,83
400707,19908,70,100,100,83
401189,19896,70,100,100,83
401657,19895,70,100,100,83
402132,19909,70,100,100,83
402549,19890,70,100,100,83
402962,19888,70,100,100,83
403376,19894,70,100,100,83
403743,19893,70,100,100,83
404096,19897,70,100,100,83
404422,19898,70,100,100,83
404704,19901,70,100,100,83
404968,19896,70,100,100,83
405251,19901,70,100,100,83
405521,19898,70,100,100,83
405794,19909,70,100,100,83
406110,19919,70,100,100,83
406458,19911,70,100,100,83
406794,19914,70,100,100,83
407151,19922,70,100,100,83
407492,19920,70,100,100,83
407764,19918,70,100,100,83
407816,19921,70,100,100,83
407477,19921,70,100,100,83
406703,19910,70,100,100,83
405409,19918,70,100,100,83
403525,19913,70,100,100,83
401323,19904,70,100,100,83
399263,19912,70,100,100,83
397464,19908,70,100,100,83
395959,19901,70,100,100,83
394783,19918,70,100,100,83
393864,19914,70,100,100,83
393211,19903,70,100,100,83
392786,19913,70,100,100,83
392556,19916,70,100,100,83
392490,19916,70,100,100,83
392556,19923,70,100,100,83
392765,19922,70,100,100,83
393026,19916,70,100,100,83
393323,19926,70,100,100,83
393663,19927,70,100,100,83
394013,19934,70,100,100,83
394372,19942,70,100,100,83
394709,19937,70,100,100,83
395087,19943,70,100,100,83
395505,19944,70,100,100,83
395894,19943,70,100,100,83
396354,19943,70,100,100,83
396854,19944,70,100,100,80
397289,19942,70,100,100,80
397667,19943,70,100,100,80
397939,19943,70,100,100,80
398100,19942,70,100,100,80
398141,19938,70,100,100,80
398065,19949,70,100,100,80
397902,19948,70,100,100,80
397653,19952,70,100,100,80
397365,19953,70,100,100,80
397074,19951,70,100,100,80
396826,19948,70,100,100,80
396649,19947,70,100,100,80
396547,19952,70,100,100,80
396522,19955,70,100,100,80
396591,19966,70,100,100,80
396730,19973,70,100,100,80
396910,19983,70,100,100,80
397177,19980,70,100,100,80
397493,19991,70,100,100,80
397801,19994,70,100,100,80
398156,19989,70,100,100,80
398557,19989,70,100,100,80
398984,19995,70,100,100,80
399410,19998,70,100,100,80
399870,19998,70,100,100,80
400329,20007,70,100,100,80
400773,20004,70,100,100,80
401233,20012,70,100,100,80
401679,20014,70,100,100,80
402123,20012,70,100,100,80
402556,20019,70,100,100,80
402958,20029,70,100,100,80
403341,20027,70,100,100,80
403709,20030,70,100,100,80
404027,20044,70,100,100,80
404326,20053,70,100,100,80
404669,20051,70,100,100,80
405023,20068,70,100,100,80
405367,20069,70,100,100,80
405726,20077,70,100,100,80
406083,20083,70,100,100,80
406395,20080,70,100,100,80
406666,20088,70,100,100,80
406754,20097,70,100,100,80
406502,20103,70,100,100,80
405866,20108,70,100,100,80
404786,20113,70,100,100,80
403136,20110,70,100,100,80
401134,20110,70,100,100,80
399174,20125,70,100,100,80
397395,20126,70,100,100,80
395881,20131,70,100,100,80
394660,20140,70,100,100,80
393669,20144,70,100,100,80
392926,20143,70,100,100,80
392413,20160,70,100,100,80
392082,20165,70,100,100,80
391923,20163,70,100,100,80
391900,20172,70,100,100,80
391973,20173,70,100,100,80
392113,20175,70,100,100,80
392332,20184,70,100,100,80
392554,20186,70,100,100,80
392801,20192,70,100,100,80
393051,20201,70,100,100,80
393280,20202,70,100,100,80
393559,20208,70,100,100,80
393851,20219,70,100,100,80
394174,20228,70,100,100,80
394506,20234,70,100,100,80
394879,20230,71,100,100,71
395267,20234,71,100,100,71
395618,20226,71,100,100,71
395906,20232,71,100,100,71
396098,20234,71,100,100,71
396203,20242,71,100,100,71
