ir,resp,pr,spo2,spo2_real,rrInterval
460945,19960,57,99,99,100
460892,19966,57,99,99,100
460858,19956,57,99,99,100
460782,19959,57,99,99,100
460722,19961,57,99,99,100
460603,19958,57,99,99,100
460454,19965,57,99,99,100
460265,19969,57,99,99,100
460076,19963,57,99,99,100
459900,19962,57,99,99,100
459742,19966,57,99,99,100
459631,19970,57,99,99,100
459664,19966,57,99,99,100
459740,19974,57,99,99,100
459837,19975,57,99,99,104
460070,19973,57,99,99,104
460257,19979,57,99,99,104
460437,19978,57,99,99,104
460602,19965,57,99,99,104
460713,19973,57,99,99,104
460750,19962,57,99,99,104
460754,19963,57,99,99,104
460710,19962,57,99,99,104
460680,19962,57,99,99,104
460614,19954,57,99,99,104
460530,19960,57,99,99,104
460536,19953,57,99,99,104
460543,19945,57,99,99,104
460544,19959,57,99,99,104
460643,19954,57,99,99,104
460747,19951,57,99,99,104
460918,19961,57,99,99,104
461125,19951,57,99,99,104
461331,19949,57,99,99,104
461555,19955,57,99,99,104
461805,19951,57,99,99,104
462005,19950,57,99,99,104
462268,19955,57,99,99,104
462501,19945,57,99,99,104
462707,19950,57,99,99,104
462963,19951,57,99,99,104
463181,19950,57,99,99,104
463423,19950,57,99,99,104
463682,19956,57,99,99,104
463923,19946,57,99,99,104
464142,19947,57,99,99,104
464372,19949,57,99,99,104
464628,19944,57,99,99,104
464832,19950,57,99,99,104
465065,19949,57,99,99,104
465288,19951,57,99,99,104
465527,19949,57,99,99,104
465772,19944,57,99,99,104
465981,19946,57,99,99,104
466211,19951,57,99,99,104
466460,19947,57,99,99,104
466678,19946,57,99,99,104
466912,19951,57,99,99,104
467132,19948,57,99,99,104
467365,19952,57,99,99,104
467649,19957,57,99,99,104
467897,19948,57,99,99,104
468135,19950,57,99,99,104
468421,19956,57,99,99,104
468662,19950,57,99,99,104
468880,19946,57,99,99,104
469137,19957,57,99,99,104
469423,19960,57,99,99,104
469681,19960,57,99,99,104
469938,19968,57,99,99,104
470203,19967,57,99,99,104
470505,19968,57,99,99,104
470736,19966,57,99,99,104
471033,19969,57,99,99,104
471362,19974,57,99,99,104
471652,19974,57,99,99,104
471948,19973,57,99,99,104
472245,19975,57,99,99,104
472480,19987,57,99,99,104
472690,19988,57,99,99,104
472961,19989,57,99,99,104
473248,20006,57,99,99,104
473509,20008,57,99,99,104
473778,20009,57,99,99,104
474080,20019,57,99,99,104
474354,20014,57,99,99,104
474598,20017,57,99,99,104
474769,20023,57,99,99,104
474682,20022,57,99,99,104
474393,20018,57,99,99,104
473752,20033,57,99,99,104
472666,20034,57,99,99,104
471324,20034,57,99,99,104
469825,20047,57,99,99,104
468357,20049,57,99,99,104
467051,20050,57,99,99,104
466015,20070,57,99,99,104
465262,20073,57,99,99,104
464680,20080,57,99,99,104
464345,20091,57,99,99,104
464209,20087,57,99,99,104
464155,20096,57,99,99,104
464194,20103,57,99,99,104
464263,20100,57,99,99,104
464353,20110,57,99,99,104
464425,20123,57,99,99,104
464433,20140,57,99,99,104
464436,20140,57,99,99,104
464413,20148,57,99,99,104
464343,20157,57,99,99,104
464289,20160,57,99,99,104
464267,20173,57,99,99,104
464242,20176,57,99,99,104
464306,20176,57,99,99,104
464409,20180,57,99,99,104
464587,20176,57,99,99,104
464832,20170,57,99,100,102
465076,20171,57,99,100,102
465312,20163,57,99,100,102
465543,20173,57,99,100,102
465752,20169,57,99,100,102
465853,20170,57,99,100,102
465923,20178,57,99,100,102
465934,20173,57,99,100,102
465888,20180,57,99,100,102
465851,20191,57,99,100,102
465777,20197,57,99,100,102
465745,20207,57,99,100,102
465759,20217,57,99,100,102
465782,20221,57,99,100,102
465837,20223,57,99,100,102
465976,20232,57,99,100,102
466099,20228,57,99,100,102
466223,20239,57,99,100,102
466444,20253,57,99,100,102
466611,20263,57,99,100,102
466802,20262,57,99,100,102
467060,20276,57,99,100,102
467245,20275,57,99,100,102
467470,20285,57,99,100,102
467714,20293,57,99,100,102
467871,20300,57,99,100,102
468089,20304,57,99,100,102
468317,20320,57,99,100,102
468494,20317,57,99,100,102
468696,20323,57,99,100,102
468910,20337,57,99,100,102
469105,20336,57,99,100,102
469286,20322,57,99,100,102
469455,20337,57,99,100,102
469658,20345,57,99,100,102
469853,20335,57,99,100,102
470012,20349,57,99,100,102
470206,20340,57,99,100,102
470371,20336,57,99,100,102
470538,20347,57,99,100,102
470705,20345,57,99,100,102
470891,20335,57,99,100,102
471092,20347,57,99,100,102
471304,20344,57,99,100,102
471546,20335,57,99,100,102
471746,20339,57,99,100,102
471939,20337,57,99,100,102
472179,20334,57,99,100,102
472378,20340,57,99,100,102
472583,20337,57,99,100,102
472829,20333,57,99,100,102
473048,20334,57,99,100,102
473293,20323,57,99,100,102
473546,20315,57,99,100,102
473791,20324,57,99,100,102
474032,20320,57,99,100,102
474244,20311,57,99,100,102
474505,20312,57,99,100,102
