ir,resp,pr,spo2,spo2_real,rrInterval
571650,20009,63,99,99,98
572233,20016,63,99,99,98
572797,20007,63,99,99,98
573390,20007,63,99,99,98
573995,20009,63,99,99,98
574569,20010,63,99,99,98
575196,19992,63,99,99,98
575772,20008,63,99,99,98
576393,19997,63,99,99,98
576973,19999,63,99,99,98
577551,19990,63,99,99,98
578149,20003,63,99,99,98
578743,19986,63,99,99,98
579317,20001,63,99,99,98
579857,19989,63,99,99,98
580435,19989,63,99,99,98
581032,19986,63,99,99,98
581602,19991,63,99,99,98
582203,19978,63,99,99,98
582847,19998,63,99,99,98
583460,19984,63,99,99,98
583985,19994,63,99,99,98
584329,19982,63,99,99,98
584273,19987,63,99,99,98
583729,19979,63,99,99,98
582584,19995,63,99,99,98
580776,19977,63,99,99,98
578427,19988,63,99,99,98
575935,19978,63,99,99,98
573629,19986,63,99,99,98
571597,19971,63,99,99,98
569809,19982,63,99,99,98
568303,19971,63,99,99,98
567165,19985,63,99,99,98
566291,19974,63,99,99,98
565746,19987,63,99,99,98
565413,19970,63,99,99,98
565278,19984,63,99,99,98
565337,19971,63,99,99,98
565425,19978,63,99,99,98
565572,19975,63,99,99,98
565715,19973,63,99,99,98
565801,19964,63,99,99,98
565853,19975,63,99,99,98
565873,19958,63,99,99,98
565829,19982,63,99,99,98
565766,19964,63,99,99,98
565717,19973,63,99,99,98
565724,19966,63,99,99,98
565799,19984,63,99,99,98
565943,19969,63,99,99,98
566167,19999,63,99,99,102
566449,19972,63,99,99,102
566693,19988,63,99,99,102
566895,19971,63,99,99,102
566988,19978,63,99,99,102
567049,19961,63,99,99,102
567024,19978,63,99,99,102
566897,19958,63,99,99,102
566762,19963,63,99,99,102
566560,19960,63,99,99,102
566353,19968,63,99,99,102
566210,19949,63,99,99,102
566092,19970,63,99,99,102
566038,19957,63,99,99,102
566064,19970,63,99,99,102
566204,19961,63,99,99,102
566462,19976,63,99,99,102
566728,19966,63,99,99,102
567110,19977,63,99,99,102
567513,19965,63,99,99,102
567960,19983,63,99,99,102
568464,19969,63,99,99,102
568933,19980,63,99,99,102
569438,19968,63,99,99,102
569973,19982,63,99,99,102
570493,19970,63,99,99,102
571032,19975,63,99,99,102
571577,19975,63,99,99,102
572107,19984,63,99,99,102
572662,19972,63,99,99,102
573166,19993,63,99,99,102
573640,19972,63,99,99,102
574153,19992,63,99,99,102
574625,19987,63,99,99,102
575057,19996,63,99,99,102
575500,19983,63,99,99,102
575937,20002,63,99,99,102
576355,19990,63,99,99,102
576797,19999,63,99,99,102
577215,19995,63,99,99,102
577627,20005,63,99,99,102
578040,19994,63,99,99,102
578435,20015,63,99,99,102
578877,20000,63,99,99,102
579302,20019,63,99,99,102
579732,20013,63,99,99,102
580181,20026,63,99,99,102
580653,20014,63,99,99,102
581141,20035,63,99,99,102
581621,20021,63,99,99,102
582123,20044,63,99,99,102
582674,20035,63,99,99,102
583180,20046,63,99,99,102
583683,20032,63,99,99,102
584207,20058,63,99,99,102
584728,20050,63,99,99,102
585219,20070,63,99,99,102
585715,20063,63,99,99,102
586225,20079,63,99,99,102
586739,20069,63,99,99,102
587288,20083,63,99,99,102
587843,20070,63,99,99,102
588431,20088,63,99,99,102
589035,20090,63,99,99,102
589645,20107,63,99,99,102
590249,20104,63,99,99,102
590747,20121,63,99,99,102
591105,20105,63,99,99,102
591084,20128,63,99,99,102
590577,20113,63,99,99,102
589612,20133,63,99,99,102
587994,20128,63,99,99,102
585829,20139,63,99,99,102
583507,20132,63,99,99,102
581254,20148,63,99,99,102
579205,20136,63,99,99,102
577410,20154,63,99,99,102
575844,20150,63,99,99,102
574573,20158,63,99,99,102
573621,20148,63,99,99,102
572985,20166,63,99,99,102
572606,20155,63,99,99,102
572437,20172,63,99,99,102
572448,20168,63,99,99,102
572527,20175,63,99,99,102
572690,20169,63,99,99,102
572847,20179,63,99,99,102
573029,20179,63,99,99,102
573075,20183,63,99,99,102
573179,20179,63,99,99,102
573198,20194,63,99,99,102
573303,20187,63,99,99,102
573358,20198,63,99,99,102
573500,20186,63,99,99,102
573667,20201,63,99,99,102
573970,20185,63,99,99,102
574183,20199,63,99,98,96
574449,20196,63,99,98,96
574595,20207,63,99,98,96
574723,20189,63,99,98,96
574715,20196,63,99,98,96
574673,20193,63,99,98,96
574528,20195,63,99,98,96
574286,20180,63,99,98,96
574077,20194,63,99,98,96
573797,20184,63,99,98,96
573536,20190,63,99,98,96
573325,20185,63,99,98,96
573198,20193,63,99,98,96
573127,20183,63,99,98,96
573219,20192,63,99,98,96
573306,20187,63,99,98,96
573566,20201,63,99,98,96
573857,20191,63,99,98,96
574232,20196,63,99,98,96
574638,20194,63,99,98,96
575137,20205,63,99,98,96
575588,20203,63,99,98,96
576156,20212,63,99,98,96
576637,20205,63,99,98,96
577180,20203,63,99,98,96
577715,20199,63,99,98,96
578233,20207,63,99,98,96
578776,20197,63,99,98,96
579317,20207,63,99,98,96
579770,20208,63,99,98,96
580275,20209,63,99,98,96
580765,20204,63,99,98,96
581224,20215,63,99,98,96
581676,20202,63,99,98,96
582116,20207,63,99,98,96
582601,20202,63,99,98,96
582973,20204,63,99,98,96
583401,20205,63,99,98,96
583804,20206,63,99,98,96
584231,20202,63,99,98,96
584605,20204,63,99,98,96
585041,20196,63,99,98,96
585444,20202,63,99,98,96
585841,20194,63,99,98,96
586238,20201,63,99,98,96
586645,20196,63,99,98,96
587063,20202,63,99,98,96
587508,20198,63,99,98,96
587967,20209,63,99,98,96
588451,20198,63,99,98,96
588957,20198,63,99,98,96
589392,20196,63,99,98,96
589956,20206,63,99,98,96
590426,20196,63,99,98,96
590945,20191,63,99,98,96
591449,20196,63,99,98,96
592005,20193,63,99,98,96
592491,20192,63,99,98,96
593061,20185,63,99,98,96
593589,20181,63,99,98,96
594155,20179,63,99,98,96
594705,20185,63,99,98,96
595309,20180,63,99,98,96
595880,20178,63,99,98,96
596479,20186,63,99,98,96
596967,20184,63,99,98,96
597351,20181,63,99,98,96
597316,20187,63,99,98,96
596788,20186,63,99,98,96
595739,20179,63,99,98,96
593993,20185,63,99,98,96
591585,20183,63,99,98,96
588929,20178,63,99,98,96
586343,20187,63,99,98,96
583894,20176,63,99,98,96
581661,20176,63,99,98,96
579672,20178,63,99,98,96
577975,20172,63,99,98,96
576598,20170,63,99,98,96
575550,20173,63,99,98,96
574774,20167,63,99,98,96
574252,20168,63,99,98,96
573940,20167,63,99,98,96
573740,20164,63,99,98,96
573619,20168,63,99,98,96
573525,20163,63,99,98,96
573407,20166,63,99,98,96
573278,20165,63,99,98,96
573123,20163,63,99,98,96
572901,20165,63,99,98,96
572669,20153,63,99,98,96
572468,20157,63,99,98,96
572306,20153,63,99,98,96
572201,20162,63,99,98,96
572182,20163,63,99,98,96
572238,20166,63,99,98,96
572371,20162,63,99,98,96
572487,20164,63,99,99,97
572619,20157,63,99,99,97
572708,20162,63,99,99,97
572735,20149,63,99,99,97
572695,20155,63,99,99,97
572615,20148,63,99,99,97
572446,20152,63,99,99,97
572262,20139,63,99,99,97
572048,20153,63,99,99,97
571825,20135,63,99,99,97
571615,20148,63,99,99,97
571506,20140,63,99,99,97
571411,20150,63,99,99,97
571417,20135,63,99,99,97
571535,20152,63,99,99,97
571709,20142,63,99,99,97
571949,20146,63,99,99,97
572289,20137,63,99,99,97
572640,20147,63,99,99,97
573047,20129,63,99,99,97
573476,20137,63,99,99,97
573956,20130,63,99,99,97
574467,20135,63,99,99,97
574938,20130,63,99,99,97
575480,20137,63,99,99,97
576002,20127,63,99,99,97
576520,20140,63,99,99,97
577067,20127,63,99,99,97
577579,20138,63,99,99,97
578102,20129,63,99,99,97
578629,20134,63,99,99,97
579104,20114,63,99,99,97
579606,20133,63,99,99,97
580095,20114,63,99,99,97
580555,20123,63,99,99,97
581029,20117,63,99,99,97
581478,20128,63,99,99,97
581919,20113,63,99,99,97
582356,20127,63,99,99,97
582781,20113,63,99,99,97
583227,20118,63,99,99,97
583674,20110,63,99,99,97
584111,20120,63,99,99,97
584584,20107,63,99,99,97
585044,20117,63,99,99,97
585538,20106,63,99,99,97
586019,20115,63,99,99,97
586512,20108,63,99,99,97
587061,20115,63,99,99,97
587582,20096,63,99,99,97
588122,20121,63,99,99,97
588705,20100,63,99,99,97
589282,20110,63,99,99,97
589862,20098,63,99,99,97
590417,20111,63,99,99,97
591028,20096,63,99,99,97
591578,20115,63,99,99,97
592134,20092,63,99,99,97
592718,20109,63,99,99,97
593266,20096,63,99,99,97
593836,20109,63,99,99,97
594407,20085,63,99,99,97
594978,20098,63,99,99,97
595556,20080,63,99,99,97
596120,20098,63,99,99,97
596690,20087,63,99,99,97
597291,20099,63,99,99,97
597873,20076,63,99,99,97
598492,20093,63,99,99,97
599082,20083,63,99,99,97
599656,20097,63,99,99,97
600078,20091,63,99,99,97
600190,20103,63,99,99,97
599828,20089,63,99,99,97
598872,20107,63,99,99,97
597207,20092,63,99,99,97
594794,20114,63,99,99,97
591986,20095,63,99,99,97
589119,20107,63,99,99,97
586400,20094,63,99,99,97
583897,20109,63,99,99,97
581606,20088,63,99,99,97
579631,20109,63,99,99,97
578012,20088,63,99,99,97
576721,20100,63,99,99,97
575771,20083,63,99,99,97
575140,20097,63,99,99,97
574716,20080,63,99,99,97
574476,20096,63,99,99,97
574411,20074,63,99,99,97
574369,20086,63,99,99,97
574326,20077,63,99,99,97
574288,20081,63,99,99,97
574240,20056,63,99,99,97
574120,20075,63,99,99,97
573978,20056,63,99,99,97
573852,20061,63,99,99,97
573760,20047,63,99,99,97
573704,20061,63,99,99,97
573738,20039,63,99,99,97
573839,20055,63,99,99,97
573992,20037,63,99,99,97
574205,20048,62,99,99,102
574364,20041,62,99,99,102
574508,20044,62,99,99,102
574631,20025,62,99,99,102
574617,20045,62,99,99,102
574558,20025,62,99,99,102
574439,20029,62,99,99,102
574256,20010,62,99,99,102
574045,20019,62,99,99,102
573861,19997,62,99,99,102
573657,20012,62,99,99,102
573508,19996,62,99,99,102
573480,20005,62,99,99,102
573478,19999,62,99,99,102
573601,20007,62,99,99,102
573831,19991,62,99,99,102
574092,20013,62,99,99,102
574476,19994,62,99,99,102
574900,20004,62,99,99,102
575380,19997,62,99,99,102
575909,20004,62,99,99,102
576450,19992,62,99,99,102
577028,19999,62,99,99,102
577636,19986,62,99,99,102
578243,19993,62,99,99,102
578847,19990,62,99,99,102
579498,19996,62,99,99,102
580109,19985,62,99,99,102
580730,20003,62,99,99,102
581352,19991,62,99,99,102
581932,19996,62,99,99,102
582513,19989,62,99,99,102
583066,19990,62,99,99,102
583610,19982,62,99,99,102
584108,19993,62,99,99,102
584647,19978,62,99,99,102
585124,19984,62,99,99,102
585671,19977,62,99,99,102
586112,19983,62,99,99,102
586669,19978,62,99,99,102
587091,19984,62,99,99,102
587597,19971,62,99,99,102
588034,19979,62,99,99,102
588556,19962,62,99,99,102
588985,19974,62,99,99,102
589491,19964,62,99,99,102
589969,19970,62,99,99,102
590493,19954,62,99,99,102
590987,19965,62,99,99,102
591550,19957,62,99,99,102
592091,19962,62,99,99,102
592628,19957,62,99,99,102
593229,19962,62,99,99,102
593792,19951,62,99,99,102
594395,19966,62,99,99,102
594971,19955,62,99,99,102
595599,19958,62,99,99,102
596181,19954,62,99,99,102
596821,19959,62,99,99,102
597382,19948,62,99,99,102
598016,19961,62,99,99,102
598584,19954,62,99,99,102
599217,19959,62,99,99,102
599783,19956,62,99,99,102
600422,19960,62,99,99,102
601026,19945,62,99,99,102
601723,19962,62,99,99,102
602367,19956,62,99,99,102
603041,19955,62,99,99,102
603666,19958,62,99,99,102
604184,19958,62,99,99,102
604381,19947,62,99,99,102
604081,19957,62,99,99,102
603199,19953,62,99,99,102
601560,19956,62,99,99,102
599170,19948,62,99,99,102
596353,19954,62,99,99,102
593515,19940,62,99,99,102
590865,19955,62,99,99,102
588482,19958,62,99,99,102
586360,19960,62,99,99,102
584633,19959,62,99,99,102
583170,19962,62,99,99,102
582106,19955,62,99,99,102
581394,19968,62,99,99,102
580974,19962,62,99,99,102
580787,19964,62,99,99,102
580801,19966,62,99,99,102
580919,19964,62,99,99,102
581079,19961,62,99,99,102
581288,19970,62,99,99,102
581466,19965,62,99,99,102
581611,19968,62,99,99,102
581716,19969,62,99,99,102
581813,19966,62,99,99,102
581858,19964,62,99,99,102
582016,19971,62,99,99,102
582137,19964,62,99,99,102
582393,19971,62,99,99,102
582654,19980,62,99,99,102
582937,19982,61,98,99,100
583178,19982,61,98,99,100
583400,19977,61,98,99,100
583449,19984,61,98,99,100
583493,19992,61,98,99,100
583371,19997,61,98,99,100
583195,19995,61,98,99,100
582930,20008,61,98,99,100
582654,20008,61,98,99,100
582324,20018,61,98,99,100
582002,20028,61,98,99,100
581748,20026,61,98,99,100
581556,20040,61,98,99,100
581468,20043,61,98,99,100
581501,20048,61,98,99,100
581605,20055,61,98,99,100
581845,20062,61,98,99,100
582143,20070,61,98,99,100
582452,20077,61,98,99,100
582856,20089,61,98,99,100
583304,20088,61,98,99,100
583766,20092,61,98,99,100
584253,20098,61,98,99,100
584785,20098,61,98,99,100
585313,20100,61,98,99,100
585843,20112,61,98,99,100
586388,20112,61,98,99,100
586887,20119,61,98,99,100
587390,20118,61,98,99,100
587882,20123,61,98,99,100
588356,20118,61,98,99,100
588833,20130,61,98,99,100
589289,20133,61,98,99,100
589704,20140,61,98,99,100
590170,20146,61,98,99,100
590605,20144,61,98,99,100
590989,20143,61,98,99,100
591387,20162,61,98,99,100
591775,20151,61,98,99,100
592146,20164,61,98,99,100
592513,20164,61,98,99,100
592851,20167,61,98,99,100
593232,20156,61,98,99,100
593570,20170,61,98,99,100
593904,20155,61,98,99,100
594277,20172,61,98,99,100
594629,20175,61,98,99,100
594969,20183,61,98,99,100
595374,20170,61,98,99,100
595750,20182,61,98,99,100
596147,20177,61,98,99,100
596561,20178,61,98,99,100
597032,20168,61,98,99,100
597506,20183,61,98,99,100
598043,20174,61,98,99,100
598551,20192,61,98,99,100
599091,20178,61,98,99,100
599614,20190,61,98,99,100
599966,20179,61,98,99,100
600055,20196,61,98,99,100
599724,20184,61,98,99,100
598878,20190,61,98,99,100
597393,20181,61,98,99,100
595294,20189,61,98,99,100
592804,20179,61,98,99,100
590249,20189,61,98,99,100
587834,20178,61,98,99,100
585573,20194,61,98,99,100
583519,20180,61,98,99,100
581794,20191,61,98,99,100
580389,20180,61,98,99,100
579282,20189,61,98,99,100
578460,20169,61,98,99,100
577920,20192,61,98,99,100
577636,20172,61,98,99,100
577476,20189,61,98,99,100
577431,20172,61,98,99,100
577468,20191,61,98,99,100
577505,20183,61,98,99,100
577491,20199,61,98,99,100
577484,20175,61,98,99,100
577469,20195,61,98,99,100
577416,20179,61,98,99,100
577412,20190,61,98,99,100
577460,20177,61,98,99,100
577581,20186,61,98,99,100
577725,20169,61,98,99,100
577944,20197,61,98,99,100
578217,20175,61,98,99,88
578412,20192,61,98,99,88
578557,20172,61,98,99,88
578583,20184,61,98,99,88
578583,20170,61,98,99,88
578475,20180,61,98,99,88
578277,20164,61,98,99,88
578020,20178,61,98,99,88
577713,20165,61,98,99,88
577449,20181,61,98,99,88
577152,20162,61,98,99,88
576925,20174,61,98,99,88
576812,20163,61,98,99,88
576744,20173,61,98,99,88
576817,20160,61,98,99,88
577000,20177,61,98,99,88
577238,20164,61,98,99,88
577577,20180,61,98,99,88
577971,20159,61,98,99,88
578374,20175,61,98,99,88
578853,20171,61,98,99,88
579332,20185,61,98,99,88
579805,20166,61,98,99,88
580340,20186,61,98,99,88
580870,20170,61,98,99,88
581387,20175,61,98,99,88
581915,20173,61,98,99,88
582449,20187,61,98,99,88
582953,20168,61,98,99,88
583447,20195,61,98,99,88
583915,20170,61,98,99,88
584398,20180,61,98,99,88
584832,20170,61,98,99,88
585263,20180,61,98,99,88
585663,20169,61,98,99,88
586051,20190,61,98,99,88
586494,20165,61,98,99,88
586853,20181,61,98,99,88
587219,20170,61,98,99,88
587606,20183,61,98,99,88
587965,20169,61,98,99,88
588353,20185,61,98,99,88
588741,20166,61,98,99,88
589121,20179,61,98,99,88
589482,20161,61,98,99,88
589880,20181,61,98,99,88
590289,20165,61,98,99,88
590690,20174,61,98,99,88
591144,20162,61,98,99,88
591567,20176,61,98,99,88
592012,20158,61,98,99,88
592493,20173,61,98,99,88
592926,20150,61,98,99,88
593400,20171,61,98,99,88
593924,20143,61,98,99,88
594378,20166,61,98,99,88
594883,20141,61,98,99,88
595389,20155,61,98,99,88
595858,20137,61,98,99,88
596372,20147,61,98,99,88
596914,20134,61,98,99,88
597451,20150,61,98,99,88
598024,20148,61,98,99,88
598535,20157,61,98,99,88
598857,20147,61,98,99,88
598840,20154,61,98,99,88
598296,20150,61,98,99,88
597196,20156,61,98,99,88
595377,20143,61,98,99,88
592811,20156,61,98,99,88
589934,20147,61,98,99,88
587064,20157,61,98,99,88
584306,20145,61,98,99,88
581703,20158,61,98,99,88
579402,20146,61,98,99,88
577404,20151,61,98,99,88
575705,20145,61,98,99,88
574346,20151,61,98,99,88
573321,20138,61,98,99,88
572602,20151,61,98,99,88
572076,20133,61,98,99,88
571735,20137,61,98,99,88
571488,20136,61,98,99,88
571257,20139,61,98,99,88
571088,20127,61,98,99,88
570863,20139,61,98,99,88
570591,20128,61,98,99,88
570267,20137,61,98,99,88
569976,20141,61,98,99,88
569579,20143,61,98,99,88
569368,20128,61,98,99,88
569129,20142,61,98,99,88
569055,20133,61,98,99,88
569022,20136,61,98,99,88
569104,20131,61,98,99,88
569195,20136,61,98,99,95
569349,20122,61,98,99,95
569344,20129,61,98,99,95
569390,20123,61,98,99,95
569311,20134,61,98,99,95
569180,20121,61,98,99,95
568989,20119,61,98,99,95
568765,20112,61,98,99,95
568522,20122,61,98,99,95
568256,20107,61,98,99,95
568064,20116,61,98,99,95
567870,20109,61,98,99,95
567785,20115,61,98,99,95
567764,20105,61,98,99,95
567823,20118,61,98,99,95
567945,20102,61,98,99,95
568220,20114,61,98,99,95
568454,20110,61,98,99,95
568858,20116,61,98,99,95
569226,20104,61,98,99,95
569655,20120,61,98,99,95
570092,20112,61,98,99,95
570587,20112,61,98,99,95
571048,20102,61,98,99,95
571548,20111,61,98,99,95
572045,20097,61,98,99,95
572570,20114,61,98,99,95
573037,20099,61,98,99,95
573554,20104,61,98,99,95
574032,20091,61,98,99,95
574502,20102,61,98,99,95
574971,20101,61,98,99,95
575407,20099,61,98,99,95
575860,20093,61,98,99,95
576309,20106,61,98,99,95
576714,20093,61,98,99,95
577100,20091,61,98,99,95
577536,20093,61,98,99,95
577909,20089,61,98,99,95
578332,20077,61,98,99,95
578730,20087,61,98,99,95
579158,20074,61,98,99,95
579577,20081,61,98,99,95
580029,20078,61,98,99,95
580472,20074,61,98,99,95
580955,20072,61,98,99,95
581432,20075,61,98,99,95
581912,20066,61,98,99,95
582413,20070,61,98,99,95
582930,20067,61,98,99,95
583483,20066,61,98,99,95
584001,20055,61,98,99,95
584605,20058,61,98,99,95
585123,20052,61,98,99,95
585702,20045,61,98,99,95
586244,20042,61,98,99,95
586835,20043,61,98,99,95
587384,20039,61,98,99,95
587990,20048,61,98,99,95
588514,20044,61,98,99,95
589109,20028,61,98,99,95
589637,20035,61,98,99,95
590196,20029,61,98,99,95
590748,20016,61,98,99,95
591305,20023,61,98,99,95
591837,20017,61,98,99,95
592452,20010,61,98,99,95
593004,20014,61,98,99,95
593579,20017,61,98,99,95
594079,20015,61,98,99,95
594271,20018,61,98,99,95
594033,20014,61,98,99,95
593281,20015,61,98,99,95
591891,20013,61,98,99,95
589730,20014,61,98,99,95
587058,20018,61,98,99,95
584274,20010,61,98,99,95
581560,20011,61,98,99,95
579000,20006,61,98,99,95
576712,20005,61,98,99,95
574745,20001,61,98,99,95
573134,20001,61,98,99,95
571840,20001,61,98,99,95
570914,20002,61,98,99,95
570326,19992,61,98,99,95
569935,19998,61,98,99,95
569769,19991,61,98,99,95
569669,19990,61,98,99,95
569611,19989,61,98,99,95
569602,19988,61,98,99,95
569547,19983,61,98,99,95
569434,19987,61,98,99,95
569333,19983,61,98,99,95
569176,19986,61,98,99,95
568985,19981,61,98,99,95
568851,19983,61,98,99,95
568739,19981,61,98,99,95
568708,19986,61,98,99,95
568812,19982,61,98,99,95
568950,19990,61,98,99,95
569121,19982,61,98,99,100
569297,19997,61,98,99,100
569480,19989,61,98,99,100
569529,19993,61,98,99,100
569566,19985,61,98,99,100
569519,19999,61,98,99,100
569379,19978,61,98,99,100
569210,19983,61,98,99,100
569028,19980,61,98,99,100
568787,19987,61,98,99,100
568594,19971,61,98,99,100
568472,19985,61,98,99,100
568406,19974,61,98,99,100
568429,19982,61,98,99,100
568588,19974,61,98,99,100
568805,19979,61,98,99,100
569123,19971,61,98,99,100
569515,19982,61,98,99,100
569903,19977,61,98,99,100
570336,19985,61,98,99,100
570820,19981,61,98,99,100
571329,19986,61,98,99,100
571825,19967,61,98,99,100
572343,19987,61,98,99,100
572895,19976,61,98,99,100
573459,19981,61,98,99,100
574000,19976,61,98,99,100
574529,19985,61,98,99,100
575071,19970,61,98,99,100
575572,19989,61,98,99,100
576062,19977,61,98,99,100
576581,19982,61,98,99,100
577046,19974,61,98,99,100
577498,19982,61,98,99,100
577957,19969,61,98,99,100
578391,19990,61,98,99,100
578791,19970,61,98,99,100
579159,19984,61,98,99,100
579572,19973,61,98,99,100
579959,19986,61,98,99,100
580367,19978,61,98,99,100
580781,19990,61,98,99,100
581193,19974,61,98,99,100
581635,19988,61,98,99,100
582088,19978,61,98,99,100
582549,19991,61,98,99,100
583011,19969,61,98,99,100
583508,19992,61,98,99,100
584035,19974,61,98,99,100
584525,19990,61,98,99,100
585033,19979,61,98,99,100
585548,19991,61,98,99,100
586090,19979,61,98,99,100
586620,19997,61,98,99,100
587137,19970,61,98,99,100
587672,19987,61,98,99,100
588165,19975,61,98,99,100
588720,19999,61,98,99,100
589257,19986,61,98,99,100
589787,19997,61,98,99,100
590340,19994,61,98,99,100
590929,20020,61,98,99,100
591542,20006,61,98,99,100
592107,20026,61,98,99,100
592723,20015,61,98,99,100
593273,20034,61,98,99,100
593598,20024,61,98,99,100
593663,20039,61,98,99,100
593280,20026,61,98,99,100
592328,20044,61,98,99,100
590743,20041,61,98,99,100
588612,20060,61,98,99,100
586225,20049,61,98,99,100
583865,20075,61,98,99,100
581708,20054,61,98,99,100
579754,20077,61,98,99,100
578100,20068,61,98,99,100
576763,20086,61,98,99,100
575741,20078,61,98,99,100
575054,20091,61,98,99,100
574624,20077,61,98,99,100
574459,20102,61,98,99,100
574454,20090,61,98,99,100
574557,20098,61,98,99,100
574733,20083,61,98,99,100
574924,20107,61,98,99,100
575089,20097,61,98,99,100
575198,20112,61,98,99,100
575282,20106,61,98,99,100
575343,20120,61,98,99,100
575383,20102,61,98,99,100
