ir,resp,pr,spo2,spo2_real,rrInterval
421410,20320,61,100,100,96
419462,20312,61,100,100,96
417458,20302,61,100,100,96
415565,20304,61,100,100,96
413857,20302,61,100,100,96
412306,20297,61,100,100,96
410996,20298,61,100,100,96
410000,20288,61,100,100,96
409149,20276,61,100,100,96
408499,20273,61,100,100,96
408065,20269,61,100,100,96
407720,20263,61,100,100,96
407488,20254,61,100,100,96
407304,20252,61,100,100,96
407151,20251,61,100,100,96
407031,20255,61,100,100,96
406880,20245,61,100,100,96
406738,20248,61,100,100,96
406576,20241,61,100,100,96
406393,20243,61,100,100,96
406252,20245,61,100,100,96
406156,20237,61,100,100,96
406087,20234,61,100,100,96
406103,20231,61,100,100,96
406213,20232,61,100,100,96
406400,20223,61,100,100,96
406624,20232,61,100,100,96
406882,20221,61,100,100,94
407134,20224,61,100,100,94
407357,20216,61,100,100,94
407556,20211,61,100,100,94
407657,20213,61,100,100,94
407736,20208,61,100,100,94
407784,20205,61,100,100,94
407755,20199,61,100,100,94
407729,20196,61,100,100,94
407679,20193,61,100,100,94
407662,20187,61,100,100,94
407673,20189,61,100,100,94
407696,20180,61,100,100,94
407792,20184,61,100,100,94
407938,20179,61,100,100,94
408111,20175,61,100,100,94
408357,20169,61,100,100,94
408660,20176,61,100,100,94
408970,20165,61,100,100,94
409325,20160,61,100,100,94
409702,20172,61,100,100,94
410104,20166,61,100,100,94
410500,20159,61,100,100,94
410877,20167,61,100,100,94
411280,20161,61,100,100,94
411713,20154,61,100,100,94
412126,20163,61,100,100,94
412515,20155,61,100,100,94
412968,20153,61,100,100,94
413366,20152,61,100,100,94
413761,20147,61,100,100,94
414153,20150,61,100,100,94
414520,20154,61,100,100,94
414889,20149,61,100,100,94
415258,20144,61,100,100,94
415636,20153,61,100,100,94
415954,20138,61,100,100,94
416301,20142,61,100,100,94
416694,20145,61,100,100,94
417001,20136,61,100,100,94
417363,20136,61,100,100,94
417736,20134,61,100,100,94
418050,20129,61,100,100,94
418378,20128,61,100,100,94
418748,20132,61,100,100,94
419101,20123,61,100,100,94
419450,20124,61,100,100,94
419820,20124,61,100,100,94
420205,20124,61,100,100,94
420612,20114,61,100,100,94
420984,20120,61,100,100,94
421405,20114,61,100,100,94
421808,20116,61,100,100,94
422238,20112,61,100,100,94
422695,20112,61,100,100,94
423119,20115,61,100,100,94
423608,20105,61,100,100,94
424050,20109,61,100,100,94
424491,20106,61,100,100,94
424925,20098,61,100,100,94
425349,20101,61,100,100,94
425780,20100,61,100,100,94
426222,20095,61,100,100,94
426669,20092,61,100,100,94
427095,20086,61,100,100,94
427589,20073,61,100,100,94
428076,20068,61,100,100,94
428550,20065,61,100,100,94
429053,20060,61,100,100,94
429474,20058,61,100,100,94
429734,20057,61,100,100,94
429652,20046,61,100,100,94
