ir,resp,pr,spo2,spo2_real,rrInterval
590936,20213,62,100,100,94
590785,20210,62,100,100,94
590751,20206,62,100,100,94
590783,20213,62,100,100,94
591010,20206,62,100,100,94
591340,20207,62,100,100,94
591792,20211,62,100,100,94
592358,20207,62,100,100,94
592982,20212,62,100,100,94
593728,20206,62,100,100,94
594532,20206,62,100,100,94
595332,20207,62,100,100,94
596243,20210,62,100,100,94
597188,20212,62,100,100,94
598125,20218,62,100,100,94
599089,20215,62,100,100,94
600013,20220,62,100,100,94
600922,20227,62,100,100,94
601939,20221,62,100,100,94
602853,20219,62,100,100,94
603753,20231,62,100,100,94
604697,20234,62,100,100,94
605542,20231,62,100,100,94
606424,20236,62,100,100,94
607289,20240,62,100,100,94
608064,20242,62,100,100,94
608898,20251,62,100,100,94
609616,20256,62,100,100,94
610297,20258,62,100,100,94
611018,20267,62,100,100,94
611669,20263,62,100,100,94
612298,20258,62,100,100,94
612996,20267,62,100,100,94
613617,20272,62,100,100,94
614283,20275,62,100,100,94
614936,20277,62,100,100,94
615521,20273,62,100,100,94
616145,20271,62,100,100,94
616751,20269,62,100,100,94
617439,20265,62,100,100,94
618188,20265,62,100,100,94
619004,20266,62,100,100,94
619934,20262,62,100,100,94
620911,20256,62,100,100,94
621929,20268,62,100,100,94
622898,20271,62,100,100,94
623596,20263,62,100,100,94
623714,20275,62,100,100,94
622723,20278,62,100,100,94
620386,20282,62,100,100,94
616757,20284,62,100,100,94
611672,20281,62,100,100,94
605651,20282,62,100,100,94
600019,20285,62,100,100,94
595495,20282,62,100,100,94
592012,20272,62,100,100,94
589354,20278,62,100,100,94
587365,20269,62,100,100,94
585953,20269,62,100,100,94
584953,20268,62,100,100,94
584333,20263,62,100,100,94
583963,20264,62,100,100,94
583729,20269,62,100,100,94
583635,20273,62,100,100,94
583513,20268,62,100,100,94
583390,20267,62,100,100,94
583259,20256,62,100,100,94
583056,20262,62,100,100,94
582788,20255,62,100,100,94
582506,20246,62,100,100,94
582254,20244,62,100,100,94
582017,20249,62,100,100,94
581930,20237,62,100,100,94
581976,20239,62,100,100,94
582188,20242,62,100,100,94
582539,20232,62,100,100,86
583039,20236,62,100,100,86
583581,20232,62,100,100,86
584099,20234,62,100,100,86
584593,20232,62,100,100,86
584985,20227,62,100,100,86
585227,20219,62,100,100,86
585346,20217,62,100,100,86
585350,20207,62,100,100,86
585254,20202,62,100,100,86
585100,20206,62,100,100,86
584935,20193,62,100,100,86
584784,20195,62,100,100,86
584721,20198,62,100,100,86
584704,20202,62,100,100,86
584824,20194,62,100,100,86
585041,20195,62,100,100,86
585367,20193,62,100,100,86
585820,20193,62,100,100,86
586265,20202,62,100,100,86
586871,20199,62,100,100,86
587512,20192,62,100,100,86
588176,20193,62,100,100,86
588906,20190,62,100,100,86
589629,20187,62,100,100,86
590433,20193,62,100,100,86
591201,20181,62,100,100,86
592052,20179,62,100,100,86
592873,20187,62,100,100,86
593690,20180,62,100,100,86
594542,20173,62,100,100,86
595358,20176,62,100,100,86
596210,20175,62,100,100,86
597012,20171,62,100,100,86
597855,20173,62,100,100,86
598651,20164,62,100,100,86
599393,20163,62,100,100,86
600143,20165,62,100,100,86
600901,20165,62,100,100,86
601651,20153,62,100,100,86
602288,20159,62,100,100,86
602976,20157,62,100,100,86
603725,20145,62,100,100,86
604390,20156,62,100,100,86
605046,20148,62,100,100,86
605796,20141,62,100,100,86
606530,20156,62,100,100,86
607245,20145,62,100,100,86
608031,20140,62,100,100,86
608756,20145,62,100,100,86
609508,20138,62,100,100,86
610354,20131,62,100,100,86
611126,20139,62,100,100,86
611933,20132,62,100,100,86
612777,20127,62,100,100,86
613589,20126,62,100,100,86
614444,20123,62,100,100,86
615339,20113,62,100,100,86
616190,20113,62,100,100,86
617064,20102,62,100,100,86
618035,20097,62,100,100,86
619045,20098,62,100,100,86
620061,20098,62,100,100,86
621102,20095,62,100,100,86
622100,20104,62,100,100,86
622847,20098,62,100,100,86
623015,20102,62,100,100,86
622011,20106,62,100,100,86
619519,20100,62,100,100,86
615718,20099,62,100,100,86
610377,20107,62,100,100,86
603912,20097,62,100,100,86
597802,20100,62,100,100,86
592965,20094,62,100,100,86
589286,20091,62,100,100,86
586450,20086,62,100,100,86
584358,20085,62,100,100,86
582890,20076,62,100,100,86
581897,20076,62,100,100,86
581228,20069,62,100,100,86
580846,20073,62,100,100,86
580618,20072,62,100,100,86
580444,20061,62,100,100,86
580361,20056,62,100,100,86
580191,20063,62,100,100,86
579975,20058,62,100,100,86
579704,20050,62,100,100,86
579310,20049,62,100,100,86
578942,20041,62,100,100,86
578545,20036,62,100,100,86
578201,20036,62,100,100,86
577998,20029,62,100,100,86
577904,20024,62,100,100,86
578004,20025,62,100,100,86
578304,20016,62,100,100,94
578715,20012,62,100,100,94
579236,20009,62,100,100,94
579799,20007,62,100,100,94
580302,20004,62,100,100,94
580743,19995,62,100,100,94
581043,19989,62,100,100,94
581271,19982,62,100,100,94
581373,19981,62,100,100,94
581321,19961,62,100,100,94
581263,19962,62,100,100,94
581178,19952,62,100,100,94
581095,19945,62,100,100,94
581077,19934,62,100,100,94
581126,19933,62,100,100,94
581254,19922,62,100,100,94
581467,19913,62,100,100,94
581785,19922,62,100,100,94
582166,19909,62,100,100,94
582604,19899,62,100,100,94
583099,19909,62,100,100,94
583677,19898,62,100,100,94
584296,19887,62,100,100,94
584977,19892,62,100,100,94
585732,19886,62,100,100,94
586494,19874,62,100,100,94
587285,19875,62,100,100,94
588109,19869,62,100,100,94
588969,19864,62,100,100,94
589813,19866,62,100,100,94
590641,19859,62,100,100,94
591488,19855,62,100,100,94
592403,19860,62,100,100,94
593280,19853,62,100,100,94
