ir,resp,pr,spo2,spo2_real,rrInterval
438836,19943,56,100,100,105
439062,19941,56,100,100,105
439302,19941,56,100,100,105
439554,19934,56,100,100,105
439796,19938,56,100,100,105
440057,19932,56,100,100,105
440352,19928,56,100,100,105
440587,19933,56,100,100,105
440880,19922,56,100,100,105
441162,19927,56,100,100,105
441408,19922,56,100,100,105
441717,19921,56,100,100,105
442016,19924,56,100,100,105
442272,19919,56,100,100,105
442566,19923,56,100,100,105
442855,19920,56,100,100,105
443110,19916,56,100,100,105
443341,19918,56,100,100,105
443591,19916,56,100,100,105
443855,19915,56,100,100,105
444116,19913,56,100,100,105
444412,19916,56,100,100,105
444704,19921,56,100,100,105
445030,19922,56,100,100,105
445373,19917,56,100,100,105
445683,19921,56,100,100,105
445947,19913,56,100,100,105
445972,19915,56,100,100,105
445686,19914,56,100,100,105
445019,19912,56,100,100,105
443807,19907,56,100,100,105
442060,19910,56,100,100,105
439966,19903,56,100,100,105
437887,19894,56,100,100,105
436049,19896,56,100,100,105
434502,19884,56,100,100,105
433370,19882,56,100,100,105
432572,19889,56,100,100,105
432069,19883,56,100,100,105
431825,19878,56,100,100,105
431761,19887,56,100,100,105
431839,19882,56,100,100,105
431990,19869,56,100,100,105
432170,19885,56,100,100,105
432390,19883,56,100,100,105
432582,19885,56,100,100,105
432690,19889,56,100,100,105
432762,19887,56,100,100,105
432785,19890,56,100,100,105
432750,19897,56,100,100,105
432673,19892,56,100,100,105
432577,19898,56,100,100,105
432527,19911,56,100,100,105
432516,19916,56,100,100,105
432556,19912,56,100,100,106
432683,19918,56,100,100,106
432820,19929,56,100,100,106
433037,19923,56,100,100,106
433282,19938,56,100,100,106
433456,19931,56,100,100,106
433618,19937,56,100,100,106
433730,19943,56,100,100,106
433782,19946,56,100,100,106
433775,19943,56,100,100,106
433737,19945,56,100,100,106
433661,19949,56,100,100,106
433592,19946,56,100,100,106
433489,19951,56,100,100,106
433438,19951,56,100,100,106
433408,19956,56,100,100,106
433414,19957,56,100,100,106
433485,19957,56,100,100,106
433585,19960,56,100,100,106
433753,19973,56,100,100,106
433966,19971,56,100,100,106
434197,19982,56,100,100,106
434442,19986,56,100,100,106
434666,19989,56,100,100,106
434868,20003,56,100,100,106
435095,20001,56,100,100,106
435324,20010,56,100,100,106
435538,20017,56,100,100,106
435747,20012,56,100,100,106
435998,20017,56,100,100,106
436228,20025,56,100,100,106
436469,20022,56,100,100,106
436706,20032,56,100,100,106
436925,20031,56,100,100,106
437123,20045,56,100,100,106
437324,20040,56,100,100,106
437531,20054,56,100,100,106
437689,20059,56,100,100,106
437837,20061,56,100,100,106
438016,20069,56,100,100,106
438177,20067,56,100,100,106
438328,20080,56,100,100,106
438499,20085,56,100,100,106
438671,20093,56,100,100,106
438849,20103,56,100,100,106
439054,20113,56,100,100,106
439213,20112,56,100,100,106
439390,20118,56,100,100,106
439619,20127,56,100,100,106
439791,20136,56,100,100,106
439966,20136,56,100,100,106
440166,20151,56,100,100,106
440379,20153,56,100,100,106
440571,20151,56,100,100,106
440773,20170,56,100,100,106
440984,20165,56,100,100,106
441184,20179,56,100,100,106
441379,20197,56,100,100,106
441565,20207,56,100,100,106
441775,20213,56,100,100,106
441989,20229,56,100,100,106
442202,20243,56,100,100,106
442405,20242,56,100,100,106
442634,20268,56,100,100,106
442914,20272,56,100,100,106
443155,20269,56,100,100,106
443419,20286,56,100,100,106
443693,20295,56,100,100,106
443853,20293,56,100,100,106
443904,20312,56,100,100,106
443726,20316,56,100,100,106
443162,20315,56,100,100,106
442231,20333,56,100,100,106
440831,20327,56,100,100,106
439068,20338,56,100,100,106
437232,20340,56,100,100,106
435558,20341,56,100,100,106
434166,20345,56,100,100,106
433059,20352,56,100,100,106
432249,20346,56,100,100,106
431746,20348,56,100,100,106
431456,20346,56,100,100,106
431320,20347,56,100,100,106
431360,20345,56,100,100,106
431438,20342,56,100,100,106
431528,20338,56,100,100,106
431661,20336,56,100,100,106
431765,20338,56,100,100,106
431844,20338,56,100,100,106
431851,20335,56,100,100,106
431831,20343,56,100,100,106
431778,20332,56,100,100,106
431678,20339,56,100,100,106
431623,20341,56,100,100,106
431551,20337,56,100,100,106
431541,20327,56,100,100,106
431654,20324,56,100,100,106
431783,20323,56,100,100,97
431960,20320,56,100,100,97
432177,20311,56,100,100,97
432399,20314,56,100,100,97
432577,20315,56,100,100,97
432699,20297,56,100,100,97
432776,20291,56,100,100,97
432798,20284,56,100,100,97
432791,20276,56,100,100,97
432740,20278,56,100,100,97
432628,20276,56,100,100,97
432532,20266,56,100,100,97
432477,20266,56,100,100,97
432405,20266,56,100,100,97
432423,20259,56,100,100,97
432473,20256,56,100,100,97
432536,20254,56,100,100,97
432643,20249,56,100,100,97
432820,20247,56,100,100,97
433021,20241,56,100,100,97
433184,20244,56,100,100,97
433435,20236,56,100,100,97
433678,20237,56,100,100,97
433878,20232,56,100,100,97
434101,20232,56,100,100,97
434331,20231,56,100,100,97
434555,20219,56,100,100,97
434751,20211,56,100,100,97
434954,20217,56,100,100,97
435163,20208,56,100,100,97
435351,20203,56,100,100,97
435527,20207,56,100,100,97
435733,20201,56,100,100,97
435936,20193,56,100,100,97
436109,20199,56,100,100,97
436345,20196,56,100,100,97
436554,20184,56,100,100,97
436751,20190,56,100,100,97
436976,20181,56,100,100,97
437171,20172,56,100,100,97
437394,20176,56,100,100,97
437579,20172,56,100,100,97
437769,20167,56,100,100,97
437950,20168,56,100,100,97
438075,20167,56,100,100,97
438259,20155,56,100,100,97
438432,20162,56,100,100,97
438604,20153,56,100,100,97
438824,20145,56,100,100,97
439031,20151,56,100,100,97
439246,20142,56,100,100,97
439468,20145,56,100,100,97
439683,20147,56,100,100,97
439896,20143,56,100,100,97
440118,20138,56,100,100,97
440351,20142,56,100,100,97
440610,20138,56,100,100,97
440842,20140,56,100,100,97
441108,20135,56,100,100,97
441408,20134,56,100,100,97
441678,20128,56,100,100,97
441984,20134,56,100,100,97
442284,20129,56,100,100,97
442550,20123,56,100,100,97
442816,20128,56,100,100,97
443089,20122,56,100,100,97
443340,20118,56,100,100,97
443585,20114,56,100,100,97
443839,20110,56,100,100,97
444111,20116,56,100,100,97
444380,20109,56,100,100,97
444623,20110,56,100,100,97
444857,20108,56,100,100,97
445026,20106,56,100,100,97
445019,20103,56,100,100,97
444688,20111,56,100,100,97
443997,20114,56,100,100,97
442836,20115,56,100,100,97
441124,20117,56,100,100,97
439142,20115,56,100,100,97
437159,20120,56,100,100,97
435360,20122,56,100,100,97
433857,20116,56,100,100,97
432694,20116,56,100,100,97
431885,20112,56,100,100,97
431380,20107,56,100,100,97
431091,20106,56,100,100,97
430956,20111,56,100,100,97
430948,20103,56,100,100,97
430976,20097,56,100,100,97
431034,20104,56,100,100,97
431109,20101,56,100,100,97
431114,20101,56,100,100,97
431081,20101,56,100,100,97
430985,20101,56,100,100,97
430840,20100,56,100,100,97
430631,20103,56,100,100,97
430437,20102,56,100,100,97
430202,20099,56,100,100,97
430040,20096,56,100,100,97
429921,20090,56,100,100,97
429891,20089,56,100,100,97
429920,20090,56,100,100,102
430034,20083,56,100,100,102
430203,20079,56,100,100,102
430402,20082,56,100,100,102
430573,20081,56,100,100,102
430735,20082,56,100,100,102
430854,20091,56,100,100,102
430948,20092,56,100,100,102
430954,20079,56,100,100,102
430937,20074,56,100,100,102
430893,20079,56,100,100,102
430853,20075,56,100,100,102
430784,20076,56,100,100,102
430722,20074,56,100,100,102
430698,20070,56,100,100,102
430711,20073,56,100,100,102
430785,20070,56,100,100,102
430865,20066,56,100,100,102
430960,20067,56,100,100,102
431088,20069,56,100,100,102
431256,20056,56,100,100,102
431442,20059,56,100,100,102
431585,20060,56,100,100,102
431773,20056,56,100,100,102
431989,20058,56,100,100,102
432190,20044,56,100,100,102
432384,20042,56,100,100,102
432616,20040,56,100,100,102
432839,20039,56,100,100,102
433044,20024,56,100,100,102
433242,20027,56,100,100,102
433424,20019,56,100,100,102
433619,20016,56,100,100,102
433801,20012,56,100,100,102
433998,19997,56,100,100,102
434166,19993,56,100,100,102
434332,19996,56,100,100,102
434503,19991,56,100,100,102
434662,19983,56,100,100,102
434787,19978,56,100,100,102
434939,19969,56,100,100,102
435080,19967,56,100,100,102
435246,19968,56,100,100,102
435402,19960,56,100,100,102
435552,19955,56,100,100,102
435712,19945,56,100,100,102
435905,19949,56,100,100,102
436099,19941,56,100,100,102
436304,19937,56,100,100,102
436502,19932,56,100,100,102
436732,19936,56,100,100,102
436924,19924,56,100,100,102
437161,19923,56,100,100,102
437350,19923,56,100,100,102
437565,19922,56,100,100,102
437776,19917,56,100,100,102
438019,19914,56,100,100,102
438262,19914,56,100,100,102
438465,19914,56,100,100,102
438715,19917,56,100,100,102
438973,19908,56,100,100,102
439226,19910,56,100,100,102
439517,19912,56,100,100,102
439761,19912,56,100,100,102
439981,19908,56,100,100,102
440241,19901,56,100,100,102
440465,19903,56,100,100,102
440670,19904,56,100,100,102
440915,19908,56,100,100,102
441133,19900,56,100,100,102
441338,19902,56,100,100,102
441576,19900,56,100,100,102
441765,19902,56,100,100,102
441980,19910,56,100,100,102
442226,19910,56,100,100,102
442495,19906,56,100,100,102
442748,19905,56,100,100,102
443020,19911,56,100,100,102
443306,19909,56,100,100,102
443507,19907,56,100,100,102
443515,19916,56,100,100,102
443261,19906,56,100,100,102
442661,19907,56,100,100,102
441594,19908,56,100,100,102
440017,19906,56,100,100,102
438137,19898,56,100,100,102
436210,19904,56,100,100,102
434470,19898,56,100,100,102
433052,19891,56,100,100,102
431919,19894,56,100,100,102
431134,19887,56,100,100,102
430650,19889,56,100,100,102
430395,19887,56,100,100,102
430300,19888,56,100,100,102
430342,19884,56,100,100,102
430463,19892,56,100,100,102
430579,19890,56,100,100,102
430662,19888,56,100,100,102
430731,19893,56,100,100,102
430731,19885,56,100,100,102
430714,19887,56,100,100,102
430612,19895,56,100,100,102
430485,19892,56,100,100,102
430325,19892,56,100,100,102
430168,19899,56,100,100,102
430050,19903,56,100,100,102
430008,19907,56,100,100,102
430009,19911,56,100,100,102
430098,19915,56,100,100,108
430277,19923,56,100,100,108
430462,19921,56,100,100,108
430674,19928,56,100,100,108
430942,19928,56,100,100,108
431098,19934,56,100,100,108
431213,19931,56,100,100,108
431280,19928,56,100,100,108
431293,19934,56,100,100,108
431242,19937,56,100,100,108
431133,19943,56,100,100,108
431037,19947,56,100,100,108
430956,19948,56,100,100,108
430874,19954,56,100,100,108
430857,19955,56,100,100,108
430853,19963,56,100,100,108
430869,19974,56,100,100,108
430944,19980,56,100,100,108
431047,19992,56,100,100,108
431196,19998,56,100,100,108
431369,20003,56,100,100,108
431563,20019,56,100,100,108
431781,20028,56,100,100,108
431970,20036,56,100,100,108
432176,20041,56,100,100,108
432374,20050,56,100,100,108
432573,20056,56,100,100,108
432751,20063,56,100,100,108
432947,20070,56,100,100,108
433156,20074,56,100,100,108
433372,20073,56,100,100,108
433575,20087,56,100,100,108
433744,20100,56,100,100,108
433924,20107,56,100,100,108
434086,20119,56,100,100,108
434229,20129,56,100,100,108
434362,20133,56,100,100,108
434504,20148,56,100,100,108
434662,20158,56,100,100,108
434811,20164,56,100,100,108
434932,20181,56,100,100,108
435079,20184,56,100,100,108
435258,20197,56,100,100,108
435407,20211,56,100,100,108
435575,20227,56,100,100,108
435757,20229,56,100,100,108
435911,20245,56,100,100,108
436107,20252,56,100,100,108
436293,20252,56,100,100,108
436471,20273,56,100,100,108
436698,20276,56,100,100,108
436886,20287,56,100,100,108
437078,20293,56,100,100,108
437261,20295,56,100,100,108
437447,20296,56,100,100,108
437615,20305,56,100,100,108
437796,20312,56,100,100,108
438004,20313,56,100,100,108
438156,20323,56,100,100,108
438356,20323,56,100,100,108
438561,20311,56,100,100,108
438739,20325,56,100,100,108
438939,20314,56,100,100,108
439115,20319,56,100,100,108
439329,20317,56,100,100,108
439578,20314,56,100,100,108
439804,20312,56,100,100,108
440002,20317,56,100,100,108
440243,20314,56,100,100,108
440397,20314,56,100,100,108
440397,20321,56,100,100,108
440117,20324,56,100,100,108
439497,20324,56,100,100,108
438529,20318,56,100,100,108
437133,20319,56,100,100,108
435438,20316,56,100,100,108
433733,20313,56,100,100,108
432220,20311,56,100,100,108
430969,20308,56,100,100,108
430019,20304,56,100,100,108
429367,20301,56,100,100,108
428939,20301,56,100,100,108
428741,20299,56,100,100,108
428689,20288,56,100,100,108
428680,20290,56,100,100,108
428764,20279,56,100,100,108
428813,20281,56,100,100,108
428839,20281,56,100,100,108
428880,20291,56,100,100,108
428842,20282,56,100,100,108
428745,20279,56,100,100,108
428627,20268,56,100,100,108
428501,20266,56,100,100,108
428373,20271,56,100,100,108
428242,20260,56,100,100,108
428177,20258,56,100,100,108
428191,20258,56,100,100,108
428270,20245,56,100,100,108
428400,20238,56,100,100,98
428610,20246,56,100,100,98
428890,20237,56,100,100,98
429126,20227,56,100,100,98
429362,20236,56,100,100,98
429565,20231,56,100,100,98
429702,20227,56,100,100,98
429788,20225,56,100,100,98
429808,20217,56,100,100,98
429778,20212,56,100,100,98
429725,20207,56,100,100,98
429648,20196,56,100,100,98
429547,20201,56,100,100,98
429499,20197,56,100,100,98
429506,20192,56,100,100,98
429521,20188,56,100,100,98
429606,20184,56,100,100,98
429737,20185,56,100,100,98
429867,20174,56,100,100,98
430086,20182,56,100,100,98
430310,20178,56,100,100,98
430500,20172,56,100,100,98
430751,20183,56,100,100,98
430977,20180,56,100,100,98
431170,20167,56,100,100,98
431384,20170,56,100,100,98
431598,20167,56,100,100,98
431791,20159,56,100,100,98
431985,20161,56,100,100,98
432177,20161,56,100,100,98
432384,20154,56,100,100,98
432601,20158,56,100,100,98
432784,20151,56,100,100,98
432982,20145,56,100,100,98
433180,20151,56,100,100,98
433332,20145,56,100,100,98
433519,20140,56,100,100,98
