ir,resp,pr,spo2,spo2_real,rrInterval
324708,19889,71,99,100,91
324577,19894,71,99,100,91
324476,19897,71,99,100,91
324414,19895,71,99,100,91
324403,19894,71,99,100,91
324448,19906,71,99,100,91
324573,19898,71,99,100,91
324760,19901,71,99,100,91
325009,19912,71,99,100,91
325272,19916,71,99,100,91
325592,19921,71,99,100,91
325943,19918,71,99,100,91
326294,19920,71,99,100,91
326699,19918,71,99,100,91
327109,19928,71,99,100,91
327525,19926,71,99,100,91
327940,19930,71,99,100,91
328386,19921,71,99,100,91
328830,19928,71,99,100,91
329252,19929,71,99,100,91
329701,19920,71,99,100,91
330142,19923,71,99,100,91
330542,19922,71,99,100,91
330961,19918,71,99,100,91
331355,19907,71,99,100,91
331756,19917,71,99,100,91
332146,19921,71,99,100,91
332507,19912,71,99,100,91
332879,19923,71,99,100,91
333255,19916,71,99,100,91
333610,19912,71,99,100,91
333948,19909,71,99,100,91
334295,19902,71,99,100,91
334638,19901,71,99,100,91
334978,19893,71,99,100,91
335322,19885,71,99,100,91
335653,19884,71,99,100,91
335983,19883,71,99,100,91
336306,19876,71,99,100,91
336610,19871,71,99,100,91
336906,19871,71,99,100,91
337205,19868,71,99,100,91
337536,19870,71,99,100,91
337885,19875,71,99,100,91
338247,19867,71,99,100,91
338677,19867,71,99,100,91
339130,19867,71,99,100,91
339603,19860,71,99,100,91
340059,19863,71,99,100,91
340419,19873,71,99,100,91
340558,19864,71,99,100,91
340296,19864,71,99,100,91
339547,19862,71,99,100,91
338232,19864,71,99,100,91
336328,19860,71,99,100,91
334052,19865,71,99,100,91
331756,19868,71,99,100,91
329657,19863,71,99,100,91
327844,19884,71,99,100,91
326343,19882,71,99,100,91
325152,19887,71,99,100,91
324243,19900,71,99,100,91
323626,19901,71,99,100,91
323260,19896,71,99,100,91
323072,19912,71,99,100,91
323025,19922,71,99,100,91
323106,19919,71,99,100,91
323255,19943,71,99,100,91
323432,19947,71,99,100,91
323642,19947,71,99,100,91
