ir,resp,pr,spo2,spo2_real,rrInterval
572625,19979,64,99,100,93
573132,19980,64,99,100,93
573607,19981,64,99,100,93
574048,19982,64,99,100,93
574541,19979,64,99,100,93
575009,19979,64,99,100,93
575442,19980,64,99,100,93
575865,19982,64,99,100,93
576353,19979,64,99,100,93
576814,19976,64,99,100,93
577224,19975,64,99,100,93
577709,19980,64,99,100,93
578196,19978,64,99,100,93
578643,19975,64,99,100,93
579090,19974,64,99,100,93
579580,19976,64,99,100,93
580096,19975,64,99,100,93
580567,19975,64,99,100,93
581057,19977,64,99,100,93
581511,19970,64,99,100,93
582019,19974,64,99,100,93
582469,19978,64,99,100,93
582952,19976,64,99,100,93
583469,19974,64,99,100,93
583965,19979,64,99,100,93
584501,19976,64,99,100,93
585042,19970,64,99,100,93
585513,19978,64,99,100,93
585920,19975,64,99,100,93
586190,19967,64,99,100,93
586154,19982,64,99,100,93
585841,19982,64,99,100,93
585130,19972,64,99,100,93
583958,19981,64,99,100,93
582434,19980,64,99,100,93
580726,19977,64,99,100,93
578949,19983,64,99,100,93
577183,19977,64,99,100,93
575592,19973,64,99,100,93
574162,19979,64,99,100,93
572958,19973,64,99,100,93
571996,19968,64,99,100,93
571301,19972,64,99,100,93
570816,19970,64,99,100,93
570486,19964,64,99,100,93
570319,19961,64,99,100,93
570191,19949,64,99,100,93
570122,19946,64,99,100,93
570057,19934,64,99,100,93
569910,19924,64,99,100,93
569779,19902,64,99,100,93
569635,19895,64,99,100,93
569472,19876,64,99,100,93
569369,19866,64,99,100,93
569337,19860,64,99,100,93
569370,19839,64,99,100,93
569468,19834,64,99,100,93
569653,19827,64,99,100,93
569917,19816,64,99,100,93
570166,19800,64,99,100,93
570450,19799,64,99,100,92
570755,19786,64,99,100,92
570994,19776,64,99,100,92
571231,19765,64,99,100,92
571402,19747,64,99,100,92
571511,19742,64,99,100,92
571591,19740,64,99,100,92
571631,19726,64,99,100,92
571676,19726,64,99,100,92
571694,19717,64,99,100,92
571741,19707,64,99,100,92
571863,19709,64,99,100,92
572001,19696,64,99,100,92
572199,19699,64,99,100,92
572471,19703,64,99,100,92
572754,19698,64,99,100,92
573125,19701,64,99,100,92
573568,19703,64,99,100,92
573990,19700,64,99,100,92
574461,19705,64,99,100,92
574974,19711,64,99,100,92
575454,19711,64,99,100,92
575976,19716,64,99,100,92
576502,19711,64,99,100,92
577045,19712,64,99,100,92
577571,19708,64,99,100,92
578075,19716,64,99,100,92
578629,19712,64,99,100,92
579146,19705,64,99,100,92
579634,19700,64,99,100,92
580172,19702,64,99,100,92
580636,19705,64,99,100,92
581130,19702,64,99,100,92
581630,19698,64,99,100,92
582105,19703,64,99,100,92
582612,19708,64,99,100,92
583052,19704,64,99,100,92
583487,19700,64,99,100,92
583931,19697,64,99,100,92
584373,19696,64,99,100,92
584817,19695,64,99,100,92
585226,19700,64,99,100,92
585675,19703,64,99,100,92
586124,19702,64,99,100,92
586560,19707,64,99,100,92
587012,19703,64,99,100,92
587429,19699,64,99,100,92
587917,19703,64,99,100,92
588379,19704,64,99,100,92
588791,19700,64,99,100,92
589298,19708,64,99,100,92
589731,19714,64,99,100,92
590156,19706,64,99,100,92
590624,19718,64,99,100,92
591099,19721,64,99,100,92
591586,19723,64,99,100,92
592108,19732,64,99,100,92
592613,19735,64,99,100,92
593130,19735,64,99,100,92
593690,19738,64,99,100,92
594177,19738,64,99,100,92
594653,19740,64,99,100,92
595084,19748,64,99,100,92
595319,19750,64,99,100,92
595323,19748,64,99,100,92
595045,19751,64,99,100,92
594361,19754,64,99,100,92
593289,19758,64,99,100,92
591918,19768,64,99,100,92
590384,19770,64,99,100,92
588816,19766,64,99,100,92
587254,19776,64,99,100,92
585847,19780,64,99,100,92
584676,19787,64,99,100,92
583681,19796,64,99,100,92
582904,19796,64,99,100,92
582385,19805,64,99,100,92
582006,19809,64,99,100,92
581815,19814,64,99,100,92
581757,19825,64,99,100,92
581711,19829,64,99,100,92
581736,19831,64,99,100,92
581802,19839,64,99,100,92
581831,19840,64,99,100,92
581855,19844,64,99,100,92
581886,19853,64,99,100,92
581902,19862,64,99,100,92
581952,19860,64,99,100,92
582060,19868,64,99,100,92
582149,19876,64,99,100,92
582342,19890,64,99,100,92
582644,19898,64,99,100,92
582883,19908,64,99,100,92
583150,19912,64,100,100,93
583401,19917,64,100,100,93
583576,19921,64,100,100,93
583665,19926,64,100,100,93
583744,19945,64,100,100,93
583795,19947,64,100,100,93
583746,19954,64,100,100,93
583726,19961,64,100,100,93
583674,19967,64,100,100,93
583623,19974,64,100,100,93
583585,19976,64,100,100,93
583557,19978,64,100,100,93
583605,19976,64,100,100,93
583721,19983,64,100,100,93
583930,19981,64,100,100,93
584169,19988,64,100,100,93
584460,19992,64,100,100,93
584810,19981,64,100,100,93
585134,19989,64,100,100,93
585524,19984,64,100,100,93
585945,19986,64,100,100,93
586356,19984,64,100,100,93
586826,19989,64,100,100,93
587317,19989,64,100,100,93
587807,19989,64,100,100,93
588279,19992,64,100,100,93
588763,19990,64,100,100,93
589215,19992,64,100,100,93
589641,19997,64,100,100,93
590106,19994,64,100,100,93
590514,19994,64,100,100,93
590910,20001,64,100,100,93
591358,19997,64,100,100,93
591740,20007,64,100,100,93
592159,20010,64,100,100,93
592571,20011,64,100,100,93
592927,20016,64,100,100,93
593348,20020,64,100,100,93
593750,20025,64,100,100,93
594128,20021,64,100,100,93
594484,20021,64,100,100,93
594848,20024,64,100,100,93
595199,20023,64,100,100,93
595511,20029,64,100,100,93
595879,20027,64,100,100,93
596257,20028,64,100,100,93
596631,20038,64,100,100,93
597000,20047,64,100,100,93
597388,20038,64,100,100,93
597794,20055,64,100,100,93
598142,20057,64,100,100,93
598563,20061,64,100,100,93
599029,20069,64,100,100,93
599431,20075,64,100,100,93
599882,20070,64,100,100,93
600348,20084,64,100,100,93
600734,20085,64,100,100,93
601071,20083,64,100,100,93
601245,20094,64,100,100,93
601158,20090,64,100,100,93
600804,20086,64,100,100,93
600043,20096,64,100,100,93
598865,20096,64,100,100,93
597445,20093,64,100,100,93
595871,20105,64,100,100,93
594249,20104,64,100,100,93
592647,20097,64,100,100,93
591231,20109,64,100,100,93
589972,20107,64,100,100,93
588913,20111,64,100,100,93
588106,20111,64,100,100,93
587499,20108,64,100,100,93
587078,20113,64,100,100,93
586817,20116,64,100,100,93
586654,20117,64,100,100,93
586591,20117,64,100,100,93
586541,20121,64,100,100,93
586500,20119,64,100,100,93
586496,20122,64,100,100,93
586432,20117,64,100,100,93
586376,20117,64,100,100,93
586261,20118,64,100,100,93
586207,20120,64,100,100,93
586236,20112,64,100,100,93
586244,20107,64,100,100,93
586366,20115,64,100,100,93
586542,20107,64,100,100,93
586744,20106,64,100,100,93
586990,20106,64,100,100,93
587196,20102,64,100,100,89
587366,20112,64,100,100,89
587534,20098,64,100,100,89
587650,20095,64,100,100,89
587697,20098,64,100,100,89
587683,20094,64,100,100,89
587636,20087,64,100,100,89
587542,20088,64,100,100,89
587444,20092,64,100,100,89
587418,20087,64,100,100,89
587395,20090,64,100,100,89
587427,20092,64,100,100,89
587550,20086,64,100,100,89
587696,20088,64,100,100,89
587900,20089,64,100,100,89
588194,20088,64,100,100,89
588521,20092,64,100,100,89
588880,20085,64,100,100,89
589286,20082,64,100,100,89
589708,20083,64,100,100,89
590127,20082,64,100,100,89
590558,20081,64,100,100,89
590992,20083,64,100,100,89
591435,20081,64,100,100,89
591887,20082,64,100,100,89
592315,20079,64,100,100,89
592764,20075,64,100,100,89
593185,20075,64,100,100,89
593623,20079,64,100,100,89
594017,20076,64,100,100,89
594430,20073,64,100,100,89
594832,20076,64,100,100,89
595228,20071,64,100,100,89
595603,20063,64,100,100,89
595971,20063,64,100,100,89
596361,20063,64,100,100,89
596777,20061,64,100,100,89
597165,20065,64,100,100,89
597549,20063,64,100,100,89
597971,20060,64,100,100,89
598330,20062,64,100,100,89
598687,20059,64,100,100,89
599065,20051,64,100,100,89
599439,20062,64,100,100,89
599848,20057,64,100,100,89
600237,20055,64,100,100,89
600633,20062,64,100,100,89
601056,20064,64,100,100,89
601464,20056,64,100,100,89
601824,20053,64,100,100,89
602266,20053,64,100,100,89
602685,20038,64,100,100,89
603086,20046,64,100,100,89
603505,20037,64,100,100,89
603955,20032,64,100,100,89
604404,20039,64,100,100,89
604848,20031,64,100,100,89
605290,20032,64,100,100,89
605763,20029,64,100,100,89
606215,20030,64,100,100,89
606649,20026,64,100,100,89
607115,20023,64,100,100,89
607509,20024,64,100,100,89
607809,20016,64,100,100,89
607943,20023,64,100,100,89
607801,20026,64,100,100,89
607296,20019,64,100,100,89
606328,20023,64,100,100,89
604933,20019,64,100,100,89
603252,20019,64,100,100,89
601388,20025,64,100,100,89
599501,20019,64,100,100,89
597663,20013,64,100,100,89
596020,20017,64,100,100,89
594596,20016,64,100,100,89
593400,20013,64,100,100,89
592417,20016,64,100,100,89
591773,20007,64,100,100,89
591255,20010,64,100,100,89
590892,20007,64,100,100,89
590660,20002,64,100,100,89
590467,20000,64,100,100,89
590317,20003,64,100,100,89
590132,20001,64,100,100,89
589984,19998,64,100,100,89
589825,20005,64,100,100,89
589574,19996,64,100,100,89
589333,20001,64,100,100,89
589131,20001,64,100,100,89
588969,19998,64,100,100,89
588841,19991,64,100,100,89
588810,19997,64,100,100,89
588866,19991,64,100,100,89
588997,19995,64,100,100,89
589182,19995,64,100,100,89
589375,19988,64,100,100,89
589548,19987,64,100,100,96
589708,19984,64,100,100,96
589817,19988,64,100,100,96
589890,19992,64,100,100,96
589939,19986,64,100,100,96
589922,19987,64,100,100,96
589901,19986,64,100,100,96
589846,19984,64,100,100,96
589803,19986,64,100,100,96
589765,19987,64,100,100,96
589760,19980,64,100,100,96
589813,19984,64,100,100,96
589918,19985,64,100,100,96
590068,19981,64,100,100,96
590291,19987,64,100,100,96
590573,19984,64,100,100,96
590849,19980,64,100,100,96
591182,19983,64,100,100,96
591574,19989,64,100,100,96
591950,19989,64,100,100,96
592384,19984,64,100,100,96
592852,19986,64,100,100,96
593268,19986,64,100,100,96
593747,19986,64,100,100,96
594215,19987,64,100,100,96
594686,19988,64,100,100,96
595117,19983,64,100,100,96
595547,19987,64,100,100,96
596005,19986,64,100,100,96
596412,19976,64,100,100,96
596854,19986,64,100,100,96
597292,19982,64,100,100,96
597694,19981,64,100,100,96
598117,19981,64,100,100,96
598515,19983,64,100,100,96
598953,19973,64,100,100,96
599305,19981,64,100,100,96
599712,19982,64,100,100,96
600129,19977,64,100,100,96
600518,19980,64,100,100,96
600932,19975,64,100,100,96
601317,19971,64,100,100,96
601660,19983,64,100,100,96
602028,19977,64,100,100,96
602406,19972,64,100,100,96
602800,19978,64,100,100,96
603167,19976,64,100,100,96
603558,19972,64,100,100,96
603988,19977,64,100,100,96
604385,19979,64,100,100,96
604789,19975,64,100,100,96
605255,19979,64,100,100,96
605711,19972,64,100,100,96
606138,19973,64,100,100,96
606604,19979,64,100,100,96
607071,19973,64,100,100,96
607482,19963,64,100,100,96
607899,19977,64,100,100,96
608335,19972,64,100,100,96
608796,19968,64,100,100,96
609201,19978,64,100,100,96
609649,19973,64,100,100,96
610146,19971,64,100,100,96
610546,19974,64,100,100,96
610982,19975,64,100,100,96
611416,19972,64,100,100,96
611825,19973,64,100,100,96
612272,19965,64,100,100,96
612696,19969,64,100,100,96
613113,19969,64,100,100,96
613587,19963,64,100,100,96
613999,19961,64,100,100,96
614337,19966,64,100,100,96
614577,19961,64,100,100,96
614526,19957,64,100,100,96
614166,19959,64,100,100,96
613391,19951,64,100,100,96
612119,19936,64,100,100,96
610457,19929,64,100,100,96
608522,19909,64,100,100,96
606494,19897,64,100,100,96
604530,19888,64,100,100,96
602676,19865,64,100,100,96
601018,19843,64,100,100,96
599620,19832,64,100,100,96
598505,19812,64,100,100,96
597616,19797,64,100,100,96
596956,19783,64,100,100,96
596516,19773,64,100,100,96
596212,19763,64,100,100,96
596052,19755,64,100,100,96
595959,19749,64,100,100,96
595875,19742,64,100,100,96
595802,19731,64,100,100,96
595692,19733,64,100,100,96
595583,19735,64,100,100,96
595448,19731,64,100,100,96
595285,19732,64,100,100,96
595182,19733,64,100,100,96
595095,19725,64,100,100,96
595054,19725,64,100,100,96
595119,19724,64,100,100,96
595214,19724,64,100,100,96
595344,19729,64,100,100,96
595527,19730,64,100,100,104
595657,19726,64,100,100,104
595788,19723,64,100,100,104
595892,19720,64,100,100,104
595915,19711,64,100,100,104
595925,19709,64,100,100,104
595882,19706,64,100,100,104
