ir,resp,pr,spo2,spo2_real,rrInterval
505288,19887,58,99,100,101
505403,19896,58,99,100,101
505504,19892,58,99,100,101
505587,19884,58,99,100,101
505674,19889,58,99,100,101
505731,19883,58,99,100,101
505841,19873,58,99,100,101
505936,19883,58,99,100,101
505999,19879,58,99,100,101
506071,19875,58,99,100,101
506140,19883,58,99,100,101
506216,19882,58,99,100,101
506291,19873,58,99,100,101
506370,19870,58,99,100,101
506429,19876,58,99,100,101
506540,19867,58,99,100,101
506587,19876,58,99,100,101
506656,19870,58,99,100,101
506744,19863,58,99,100,101
506797,19868,58,99,100,101
506883,19869,58,99,100,101
506952,19871,58,99,100,101
507057,19877,58,99,100,101
507150,19872,58,99,100,101
507219,19874,58,99,100,101
507320,19874,58,99,100,101
507390,19872,58,99,100,101
507486,19869,58,99,100,101
507601,19874,58,99,100,101
507685,19870,58,99,100,101
507824,19869,58,99,100,101
507945,19877,58,99,100,101
508036,19871,58,99,100,101
508120,19872,58,99,100,101
508196,19870,58,99,100,101
508299,19872,58,99,100,101
508388,19881,58,99,100,101
508468,19884,58,99,100,101
508579,19884,58,99,100,101
508665,19896,58,99,100,101
508752,19891,58,99,100,101
508890,19892,58,99,100,101
508984,19899,58,99,100,101
509060,19901,58,99,100,101
509105,19906,58,99,100,101
509079,19908,58,99,100,101
508955,19911,58,99,100,101
508644,19905,58,99,100,101
508204,19914,58,99,100,101
507612,19915,58,99,100,101
506921,19921,58,99,100,101
506256,19931,58,99,100,101
505610,19938,58,99,100,101
505061,19941,58,99,100,101
504644,19955,58,99,100,101
504368,19952,58,99,100,101
504176,19961,58,99,100,101
504122,19971,58,99,100,101
504124,19973,58,99,100,101
504178,19980,58,99,100,101
504254,19989,58,99,100,101
504323,19991,58,99,100,101
504417,19998,58,99,100,101
504478,20009,58,99,100,101
504554,20010,58,99,100,101
504606,20015,58,99,100,101
504654,20026,58,99,100,101
504644,20025,58,99,100,101
504616,20031,58,99,100,101
504667,20035,58,99,100,101
504660,20042,58,99,100,101
504681,20041,58,99,100,101
504748,20049,58,100,100,100
504827,20051,58,100,100,100
504890,20053,58,100,100,100
504952,20060,58,100,100,100
504971,20058,58,100,100,100
505005,20059,58,100,100,100
505010,20073,58,100,100,100
504944,20073,58,100,100,100
504926,20071,58,100,100,100
504875,20080,58,100,100,100
504807,20085,58,100,100,100
504781,20079,58,100,100,100
504736,20091,58,100,100,100
504699,20096,58,100,100,100
504693,20101,58,100,100,100
504713,20115,58,100,100,100
504748,20118,58,100,100,100
504810,20118,58,100,100,100
504888,20132,58,100,100,100
504971,20134,58,100,100,100
505073,20140,58,100,100,100
505163,20150,58,100,100,100
505250,20154,58,100,100,100
505362,20164,58,100,100,100
505480,20175,58,100,100,100
505558,20171,58,100,100,100
505651,20180,58,100,100,100
505729,20183,58,100,100,100
505817,20186,58,100,100,100
505914,20189,58,100,100,100
505956,20198,58,100,100,100
505998,20199,58,100,100,100
506078,20200,58,100,100,100
506146,20207,58,100,100,100
506196,20209,58,100,100,100
506254,20207,58,100,100,100
506301,20204,58,100,100,100
506366,20207,58,100,100,100
506400,20212,58,100,100,100
506468,20207,58,100,100,100
506532,20202,58,100,100,100
506589,20206,58,100,100,100
506663,20203,58,100,100,100
506718,20209,58,100,100,100
506777,20206,58,100,100,100
506857,20200,58,100,100,100
506928,20194,58,100,100,100
507011,20195,58,100,100,100
507102,20196,58,100,100,100
507199,20192,58,100,100,100
507269,20195,58,100,100,100
507335,20187,58,100,100,100
507414,20183,58,100,100,100
507505,20187,58,100,100,100
507588,20180,58,100,100,100
