ir,resp,pr,spo2,spo2_real,rrInterval
460256,20263,58,99,99,104
460131,20251,58,99,99,104
460105,20247,58,99,99,104
460070,20256,58,99,99,104
460026,20247,58,99,99,104
460014,20249,58,99,99,104
459920,20256,58,99,99,104
459770,20249,58,99,99,104
459595,20249,58,99,99,104
459368,20258,58,99,99,104
459163,20260,58,99,99,104
458931,20248,58,99,99,104
458724,20256,58,99,99,104
458613,20251,58,99,99,104
458507,20252,58,99,99,104
458546,20252,58,99,99,104
458697,20253,58,99,99,104
458812,20249,58,99,99,97
459053,20257,58,99,99,97
459270,20252,58,99,99,97
459423,20250,58,99,99,97
459549,20253,58,99,99,97
459579,20246,58,99,99,97
459564,20243,58,99,99,97
459516,20243,58,99,99,97
459444,20231,58,99,99,97
459343,20235,58,99,99,97
459253,20239,58,99,99,97
459204,20235,58,99,99,97
459193,20232,58,99,99,97
459207,20232,58,99,99,97
459263,20233,58,99,99,97
459383,20228,58,99,99,97
459487,20233,58,99,99,97
459636,20223,58,99,99,97
459828,20219,58,99,99,97
460011,20227,58,99,99,97
460201,20218,58,99,99,97
460431,20225,58,99,99,97
460634,20215,58,99,99,97
460832,20211,58,99,99,97
461072,20214,58,99,99,97
461281,20211,58,99,99,97
461481,20201,58,99,99,97
461737,20206,58,99,99,97
461961,20203,58,99,99,97
462165,20208,58,99,99,97
462414,20202,58,99,99,97
462630,20199,58,99,99,97
462840,20196,58,99,99,97
463066,20200,58,99,99,97
463268,20188,58,99,99,97
463431,20187,58,99,99,97
463620,20194,58,99,99,97
463808,20185,58,99,99,97
464009,20192,58,99,99,97
464180,20186,58,99,99,97
464379,20186,58,99,99,97
464624,20188,58,99,99,97
464821,20185,58,99,99,97
465033,20178,58,99,99,97
465277,20170,58,99,99,97
465516,20176,58,99,99,97
465760,20170,58,99,99,97
466017,20166,58,99,99,97
466246,20171,58,99,99,97
466490,20170,58,99,99,97
466722,20158,58,99,99,97
466972,20154,58,99,99,97
467227,20151,58,99,99,97
467472,20146,58,99,99,97
467699,20148,58,99,99,97
467973,20148,58,99,99,97
468231,20147,58,99,99,97
468491,20147,58,99,99,97
468751,20139,58,99,99,97
468987,20138,58,99,99,97
469285,20139,58,99,99,97
469542,20138,58,99,99,97
469786,20124,58,99,99,97
470039,20139,58,99,99,97
470284,20126,58,99,99,97
470559,20121,58,99,99,97
470797,20126,58,99,99,97
471047,20116,58,99,99,97
471321,20109,58,99,99,97
471577,20111,58,99,99,97
471856,20100,58,99,99,97
472149,20100,58,99,99,97
472467,20101,58,99,99,97
472781,20095,58,99,99,97
473071,20097,58,99,99,97
473352,20103,58,99,99,97
473444,20100,58,99,99,97
473306,20097,58,99,99,97
472849,20101,58,99,99,97
471986,20099,58,99,99,97
470716,20100,58,99,99,97
469024,20100,58,99,99,97
467229,20087,58,99,99,97
465567,20088,58,99,99,97
464120,20096,58,99,99,97
462970,20086,58,99,99,97
462108,20085,58,99,99,97
461513,20078,58,99,99,97
461173,20075,58,99,99,97
461036,20082,58,99,99,97
460963,20071,58,99,99,97
460962,20070,58,99,99,97
460966,20067,58,99,99,97
460922,20066,58,99,99,97
460832,20068,58,99,99,97
460681,20065,58,99,99,97
460493,20063,58,99,99,97
460258,20066,58,99,99,97
459985,20062,58,99,99,97
459717,20057,58,99,99,97
459433,20054,58,99,99,97
459219,20054,58,99,99,97
459040,20047,58,99,99,97
458899,20043,58,99,99,97
458883,20039,58,99,99,97
458953,20038,58,99,99,97
459089,20033,58,99,100,106
459328,20031,58,99,100,106
459548,20018,58,99,100,106
459754,20018,58,99,100,106
459893,20014,58,99,100,106
459975,20005,58,99,100,106
460021,20001,58,99,100,106
460007,19994,58,99,100,106
459960,19989,58,99,100,106
459847,19975,58,99,100,106
459824,19971,58,99,100,106
459775,19963,58,99,100,106
459736,19955,58,99,100,106
459758,19954,58,99,100,106
459804,19950,58,99,100,106
459865,19942,58,99,100,106
459967,19946,58,99,100,106
460070,19937,58,99,100,106
460217,19930,58,99,100,106
460394,19937,58,99,100,106
460608,19927,58,99,100,106
460824,19922,58,99,100,106
461064,19927,58,99,100,106
461288,19925,58,99,100,106
461492,19914,58,99,100,106
461696,19916,58,99,100,106
461927,19906,58,99,100,106
462145,19908,58,99,100,106
462343,19913,58,99,100,106
462552,19911,58,99,100,106
462789,19907,58,99,100,106
463013,19913,58,99,100,106
463242,19908,58,99,100,106
463492,19907,58,99,100,106
463735,19906,58,99,100,106
463985,19907,58,99,100,106
464214,19902,58,99,100,106
464436,19905,58,99,100,106
464650,19899,58,99,100,106
464861,19895,58,99,100,106
465100,19906,58,99,100,106
465321,19903,58,99,100,106
465550,19895,58,99,100,106
465777,19906,58,99,100,106
465991,19901,58,99,100,106
466210,19902,58,99,100,106
466455,19904,58,99,100,106
466725,19906,58,99,100,106
466998,19903,58,99,100,106
467235,19904,58,99,100,106
467530,19905,58,99,100,106
467820,19908,58,99,100,106
468076,19901,58,99,100,106
468325,19908,58,99,100,106
468610,19910,58,99,100,106
468816,19900,58,99,100,106
469058,19903,58,99,100,106
469334,19904,58,99,100,106
469553,19901,58,99,100,106
469796,19906,58,99,100,106
470101,19906,58,99,100,106
470357,19900,58,99,100,106
470632,19896,58,99,100,106
470910,19902,58,99,100,106
471199,19898,58,99,100,106
471478,19900,58,99,100,106
471720,19906,58,99,100,106
471956,19904,58,99,100,106
472191,19906,58,99,100,106
472428,19905,58,99,100,106
472677,19915,58,99,100,106
472938,19917,58,99,100,106
473251,19917,58,99,100,106
473546,19911,58,99,100,106
473798,19910,58,99,100,106
473981,19925,58,99,100,106
473999,19920,58,99,100,106
473714,19914,58,99,100,106
473074,19919,58,99,100,106
471978,19919,58,99,100,106
470463,19916,58,99,100,106
468773,19924,58,99,100,106
467073,19918,58,99,100,106
465552,19918,58,99,100,106
464352,19928,58,99,100,106
463445,19924,58,99,100,106
462813,19929,58,99,100,106
462428,19937,58,99,100,106
462235,19933,58,99,100,106
462210,19931,58,99,100,106
462274,19944,58,99,100,106
462281,19941,58,99,100,106
462291,19938,58,99,100,106
462335,19946,58,99,100,106
462315,19945,58,99,100,106
462215,19941,58,99,100,106
462151,19947,58,99,100,106
462034,19955,58,99,100,106
461860,19951,58,99,100,106
461715,19960,58,99,100,106
461606,19955,58,99,100,106
461520,19962,58,99,100,106
461490,19967,58,99,100,106
461558,19967,58,99,100,106
461686,19975,57,99,100,104
461860,19986,57,99,100,104
462066,19986,57,99,100,104
462263,19981,57,99,100,104
462405,19995,57,99,100,104
462468,19991,57,99,100,104
462495,20000,57,99,100,104
462493,20005,57,99,100,104
462402,20001,57,99,100,104
462273,20010,57,99,100,104
462169,20017,57,99,100,104
462025,20019,57,99,100,104
461956,20028,57,99,100,104
461906,20028,57,99,100,104
461882,20033,57,99,100,104
461950,20037,57,99,100,104
462036,20042,57,99,100,104
462151,20042,57,99,100,104
462307,20056,57,99,100,104
462454,20055,57,99,100,104
462662,20067,57,99,100,104
462877,20074,57,99,100,104
463043,20072,57,99,100,104
463258,20074,57,99,100,104
463487,20084,57,99,100,104
463677,20082,57,99,100,104
463892,20082,57,99,100,104
464145,20088,57,99,100,104
464358,20085,57,99,100,104
464555,20081,57,99,100,104
464787,20093,57,99,100,104
464991,20090,57,99,100,104
465192,20090,57,99,100,104
465417,20099,57,99,100,104
465610,20101,57,99,100,104
465780,20099,57,99,100,104
465957,20107,57,99,100,104
466138,20108,57,99,100,104
466344,20103,57,99,100,104
466547,20116,57,99,100,104
466722,20111,57,99,100,104
466898,20109,57,99,100,104
467130,20122,57,99,100,104
467330,20120,57,99,100,104
467536,20123,57,99,100,104
467748,20132,57,99,100,104
467974,20132,57,99,100,104
468185,20131,57,99,100,104
468433,20142,57,99,100,104
468664,20144,57,99,100,104
468820,20146,57,99,100,104
469005,20161,57,99,100,104
469210,20160,57,99,100,104
469426,20153,57,99,100,104
469613,20173,57,99,100,104
469818,20175,57,99,100,104
470058,20176,57,99,100,104
470317,20189,57,99,100,104
470607,20191,57,99,100,104
470884,20198,57,99,100,104
471165,20207,57,99,100,104
471456,20203,57,99,100,104
471728,20206,57,99,100,104
471882,20215,57,99,100,104
471858,20213,57,99,100,104
471594,20216,57,99,100,104
470963,20226,57,99,100,104
469910,20226,57,99,100,104
468523,20228,57,99,100,104
466894,20233,57,99,100,104
465271,20228,57,99,100,104
463890,20231,57,99,100,104
462787,20238,57,99,100,104
461902,20238,57,99,100,104
461300,20235,57,99,100,104
460948,20241,57,99,100,104
460713,20237,57,99,100,104
460700,20240,57,99,100,104
460757,20235,57,99,100,104
460783,20228,57,99,100,104
460853,20234,57,99,100,104
460856,20231,57,99,100,104
460832,20236,57,99,100,104
460777,20240,57,99,100,104
460684,20235,57,99,100,104
460566,20233,57,99,100,104
460386,20241,57,99,100,104
460261,20238,57,99,100,104
460166,20241,57,99,100,104
460103,20246,57,99,100,104
460162,20240,57,99,100,104
460312,20246,57,99,100,104
460610,20250,57,99,100,92
461004,20246,57,99,100,92
461427,20245,57,99,100,92
461902,20244,57,99,100,92
462309,20241,57,99,100,92
462539,20241,57,99,100,92
462680,20245,57,99,100,92
462732,20239,57,99,100,92
462694,20239,57,99,100,92
462640,20244,57,99,100,92
462509,20245,57,99,100,92
462382,20244,57,99,100,92
462309,20252,57,99,100,92
462210,20255,57,99,100,92
462164,20250,57,99,100,92
462114,20259,57,99,100,92
462108,20258,57,99,100,92
462185,20259,57,99,100,92
462264,20267,57,99,100,92
462422,20269,57,99,100,92
462593,20264,57,99,100,92
462758,20270,57,99,100,92
462918,20269,57,99,100,92
463080,20262,57,99,100,92
463275,20273,57,99,100,92
463458,20267,57,99,100,92
463663,20261,57,99,100,92
463880,20269,57,99,100,92
464085,20269,57,99,100,92
464264,20260,57,99,100,92
464479,20269,57,99,100,92
464685,20266,57,99,100,92
464871,20260,57,99,100,92
465106,20268,57,99,100,92
465322,20267,57,99,100,92
465495,20264,57,99,100,92
465686,20266,57,99,100,92
465875,20265,57,99,100,92
466068,20262,57,99,100,92
466269,20271,57,99,100,92
466445,20264,57,99,100,92
466665,20260,57,99,100,92
466885,20266,57,99,100,92
467076,20259,57,99,100,92
