ir,resp,pr,spo2,spo2_real,rrInterval
610569,19962,67,99,100,96
611319,19969,67,99,100,96
612083,19971,67,99,100,96
612844,19973,67,99,100,96
613614,19966,67,99,100,96
614383,19962,67,99,100,96
615157,19966,67,99,100,96
615910,19963,67,99,100,96
616612,19968,67,99,100,96
617320,19981,67,99,100,96
617969,19979,67,99,100,96
618596,19979,67,99,100,96
619199,19986,67,99,100,96
619751,19992,67,99,100,96
620266,19983,67,99,100,96
620817,19994,67,99,100,96
621377,19993,67,99,100,96
621920,19991,67,99,100,96
622518,20002,67,99,100,96
623084,19999,67,99,100,96
623642,19996,67,99,100,96
624261,20005,67,99,100,96
624824,20000,67,99,100,96
625413,19997,67,99,100,96
626063,20002,67,99,100,96
626717,19998,67,99,100,96
627421,19992,67,99,100,96
628104,19994,67,99,100,96
628814,19996,67,99,100,96
629532,19993,67,99,100,96
630189,20000,67,99,100,96
630922,19992,67,99,100,96
631677,19997,67,99,100,96
632398,20005,67,99,100,96
633235,20004,67,99,100,96
634113,19991,67,99,100,96
635001,20001,67,99,100,96
635941,19998,67,99,100,96
636776,19996,67,99,100,96
637363,20006,67,99,100,96
637403,19997,67,99,100,96
636547,19993,67,99,100,96
634670,19996,67,99,100,96
631684,19992,67,99,100,96
627747,19993,67,99,100,96
623349,19999,67,99,100,96
619321,20000,67,99,100,96
616047,19999,67,99,100,96
613412,20002,67,99,100,96
611363,20000,67,99,100,96
609817,20002,67,99,100,96
608740,20012,67,99,100,96
608087,20013,67,99,100,96
607774,20022,67,99,100,96
607678,20033,67,99,100,96
607836,20036,67,99,100,96
608153,20039,67,99,100,96
608515,20060,67,99,100,96
608995,20062,67,99,100,96
609512,20064,67,99,100,96
610000,20070,67,99,100,96
610492,20080,67,99,100,96
610976,20085,67,99,100,96
611446,20086,67,99,100,96
611934,20095,67,99,100,96
612476,20099,67,99,100,96
613066,20106,67,99,100,96
613633,20108,66,99,100,94
614202,20114,66,99,100,94
614727,20114,66,99,100,94
615110,20113,66,99,100,94
615407,20119,66,99,100,94
615512,20121,66,99,100,94
615487,20121,66,99,100,94
615341,20127,66,99,100,94
615043,20126,66,99,100,94
614733,20125,66,99,100,94
614400,20127,66,99,100,94
614094,20129,66,99,100,94
613907,20131,66,99,100,94
613840,20128,66,99,100,94
613891,20130,66,99,100,94
614071,20128,66,99,100,94
614370,20131,66,99,100,94
614748,20136,66,99,100,94
