ir,pr,spo2,rrInterval
357642,57,98,101
357694,57,98,101
357749,57,98,101
357832,57,98,101
357933,57,98,101
357981,57,98,101
358036,57,98,101
358091,57,98,101
358074,57,98,101
358056,57,98,101
358032,57,98,101
357973,57,98,101
357931,57,98,101
357906,57,98,101
357885,57,98,101
357876,57,98,101
357898,57,98,101
357918,57,98,101
357979,57,98,101
358074,57,98,101
358144,57,98,101
358248,57,98,101
358374,57,98,101
358462,57,98,101
358599,57,98,101
358709,57,98,101
358826,57,98,101
358935,57,98,101
359036,57,98,101
359145,57,98,101
359226,57,98,101
359310,57,98,101
359401,57,98,101
359496,57,98,101
359558,57,98,101
359637,57,98,101
359719,57,98,101
359794,57,98,101
359864,57,98,101
359932,57,98,101
360001,57,98,101
360056,57,98,101
360122,57,98,101
360198,57,98,101
360256,57,98,101
360334,57,98,101
360422,57,98,101
360499,57,98,101
360612,57,98,101
360688,57,98,101
360777,57,98,101
360891,57,98,101
360978,57,98,101
361092,57,98,101
361188,57,98,101
361298,57,98,101
361414,57,98,101
361493,57,98,101
361601,57,98,101
361703,57,98,101
361804,57,98,101
361899,57,98,101
362016,57,98,101
362122,57,98,101
362211,57,98,101
362330,57,98,101
362430,57,98,101
362527,57,98,101
362645,57,98,101
362746,57,98,101
362861,57,98,101
362975,57,98,101
363057,57,98,101
363147,57,98,101
363217,57,98,101
363171,57,98,101
363011,57,98,101
362692,57,98,101
362161,57,98,101
361480,57,98,101
360685,57,98,101
359877,57,98,101
359145,57,98,101
358527,57,98,101
358078,57,98,101
357757,57,98,101
357534,57,98,101
357474,57,98,101
357506,57,98,101
357557,57,98,101
357652,57,98,101
357776,57,98,101
357879,57,98,101
357963,57,98,101
358032,57,98,101
358069,57,98,101
358080,57,98,101
358064,57,98,101
358028,57,98,101
358028,57,98,101
358032,57,98,101
358050,57,98,101
358132,57,98,102
358192,57,98,102
358292,57,98,102
358384,57,98,102
358422,57,98,102
358471,57,98,102
358477,57,98,102
358434,57,98,102
358391,57,98,102
358345,57,98,102
358274,57,98,102
358201,57,98,102
358148,57,98,102
358111,57,98,102
358108,57,98,102
358109,57,98,102
358157,57,98,102
358221,57,98,102
358302,57,98,102
358409,57,98,102
358516,57,98,102
358642,57,98,102
358777,57,98,102
358888,57,98,102
359006,57,98,102
359132,57,98,102
359228,57,98,102
359320,57,98,102
359428,57,98,102
359518,57,98,102
359603,57,98,102
359700,57,98,102
359773,57,98,102
359846,57,98,102
359951,57,98,102
360031,57,98,102
360062,57,98,102
360130,57,98,102
360200,57,98,102
360267,57,98,102
360355,57,98,102
360417,57,98,102
360503,57,98,102
360583,57,98,102
360644,57,98,102
360725,57,98,102
360787,57,98,102
360857,57,98,102
360946,57,98,102
361002,57,98,102
361093,57,98,102
361184,57,98,102
361262,57,98,102
361361,57,98,102
361460,57,98,102
361564,57,98,102
361679,57,98,102
361791,57,98,102
361886,57,98,102
361999,57,98,102
362118,57,98,102
362202,57,98,102
362319,57,98,102
362419,57,98,102
362541,57,98,102
362664,57,98,102
362776,57,98,102
362903,57,98,102
362988,57,98,102
363071,57,98,102
363072,57,98,102
362942,57,98,102
362693,57,98,102
362238,57,98,102
361579,57,98,102
360793,57,98,102
359936,57,98,102
359143,57,98,102
358459,57,98,102
357879,57,98,102
357476,57,98,102
357191,57,98,102
357013,57,98,102
356979,57,98,102
357018,57,98,102
357060,57,98,102
357130,57,98,102
357217,57,98,102
357249,57,98,102
357259,57,98,102
357275,57,98,102
357241,57,98,102
357200,57,98,102
357157,57,98,102
357088,57,98,102
357055,57,98,102
357017,57,98,102
357011,58,98,97
357079,58,98,97
357123,58,98,97
357233,58,98,97
357343,58,98,97
357414,58,98,97
357476,58,98,97
357500,58,98,97
357515,58,98,97
357515,58,98,97
357486,58,98,97
357440,58,98,97
357400,58,98,97
357353,58,98,97
357332,58,98,97
357325,58,98,97
357345,58,98,97
357377,58,98,97
357432,58,98,97
357504,58,98,97
357568,58,98,97
357667,58,98,97
357764,58,98,97
357843,58,98,97
357966,58,98,97
358068,58,98,97
358150,58,98,97
358281,58,98,97
358396,58,98,97
358494,58,98,97
358607,58,98,97
358716,58,98,97
358827,58,98,97
358896,58,98,97
358966,58,98,97
359060,58,98,97
359124,58,98,97
359200,58,98,97
359288,58,98,97
359361,58,98,97
359436,58,98,97
359515,58,98,97
359590,58,98,97
359675,58,98,97
359755,58,98,97
359844,58,98,97
359913,58,98,97
360018,58,98,97
360119,58,98,97
360212,58,98,97
360306,58,98,97
360393,58,98,97
360490,58,98,97
360605,58,98,97
360706,58,98,97
360810,58,98,97
360950,58,98,97
361051,58,98,97
361164,58,98,97
361280,58,98,97
361374,58,98,97
361497,58,98,97
361633,58,98,97
361733,58,98,97
361841,58,98,97
361980,58,98,97
362101,58,98,97
362196,58,98,97
362308,58,98,97
362430,58,98,97
362526,58,98,97
362641,58,98,97
362739,58,98,97
362860,58,98,97
363001,58,98,97
363118,58,98,97
363271,58,98,97
363405,58,98,97
363535,58,98,97
363649,58,98,97
363671,58,98,97
363616,58,98,97
363391,58,98,97
363010,58,98,97
362407,58,98,97
361599,58,98,97
360759,58,98,97
359919,58,98,97
359182,58,98,97
358574,58,98,97
358130,58,98,97
357830,58,98,97
357676,58,98,97
357628,58,98,97
357670,58,98,97
357776,58,98,97
357866,58,98,97
358001,58,98,97
358133,58,98,97
358203,58,98,97
358257,58,98,97
358309,58,98,97
358297,58,98,97
358264,58,98,97
358255,58,98,97
358215,58,98,97
358182,58,98,97
358206,58,98,107
358241,58,98,107
358314,58,98,107
358410,58,98,107
358502,58,98,107
358590,58,98,107
358637,58,98,107
358644,58,98,107
358650,58,98,107
358620,58,98,107
358546,58,98,107
358499,58,98,107
358439,58,98,107
358367,58,98,107
358320,58,98,107
358322,58,98,107
358316,58,98,107
358368,58,98,107
358405,58,98,107
358473,58,98,107
358572,58,98,107
358659,58,98,107
358775,58,98,107
358880,58,98,107
358989,58,98,107
359101,58,98,107
359220,58,98,107
359322,58,98,107
359405,58,98,107
359503,58,98,107
359626,58,98,107
359696,58,98,107
359771,58,98,107
359888,58,98,107
359950,58,98,107
360029,58,98,107
360101,58,98,107
360155,58,98,107
360237,58,98,107
360296,58,98,107
360356,58,98,107
360441,58,98,107
360531,58,98,107
360584,58,98,107
360653,58,98,107
360729,58,98,107
360781,58,98,107
360849,58,98,107
360949,58,98,107
361036,58,98,107
361117,58,98,107
361224,58,98,107
361317,58,98,107
361402,58,98,107
361485,58,98,107
361597,58,98,107
361702,58,98,107
361809,58,98,107
361919,58,98,107
362038,58,98,107
362160,58,98,107
362272,58,98,107
