2096921,2096921,216422,574281,0
2096921,2096921,216348,574246,0
2096921,2096921,216663,574147,0
2096921,2096921,216527,574565,0
2096921,2096921,216937,574623,0
2096921,2096921,216819,574494,0
2096921,2096921,216715,574651,0
2096921,2096921,216631,574387,0
2096921,2096921,216805,574551,0
2096921,2096921,216875,575040,0
2096921,2096921,217048,574613,0
2096921,2096921,216826,575092,0
2096921,2096921,217141,575418,0
2096921,2096921,217217,575616,0
2096921,2096921,217128,575588,0
2096921,2096921,217473,575583,0
2096921,2096921,217288,575249,0
2096921,2096921,217217,575647,0
2096921,2096921,217321,575683,0
2096921,2096921,217532,575836,0
2096921,2096921,217496,576006,0
2096921,2096921,217437,575857,0
2096921,2096921,217854,576002,0
2096921,2096921,217626,576356,0
2096921,2096921,217764,576205,0
2096921,2096921,217844,576060,0
2096921,2096921,217513,576005,0
2096921,2096921,217709,575863,0
2096921,2096921,217569,576473,0
2096921,2096921,217889,576376,0
2096921,2096921,217872,576497,0
2096921,2096921,217969,576784,0
2096921,2096921,218084,577030,0
2096921,2096921,217749,576780,0
2096921,2096921,218067,576905,0
2096921,2096921,217899,576838,0
2096921,2096921,218129,576856,0
2096921,2096921,218205,576416,0
2096921,2096921,217942,576555,0
2096921,2096921,218236,577225,0
2096921,2096921,218159,577235,0
2096921,2096921,218073,577217,0
2096921,2096921,218141,577148,0
2096921,2096921,217976,577378,0
2096921,2096921,218302,577249,0
2096921,2096921,218041,577270,0
2096921,2096921,218034,576946,0
2096921,2096921,217993,577030,0
2096921,2096921,217861,577289,0
2096921,2096921,218129,577436,0
2096921,2096921,218384,577353,0
2096921,2096921,218327,577360,0
2096921,2096921,218604,577311,0
2096921,2096921,218436,577761,0
2096921,2096921,218046,577610,0
2096921,2096921,217837,577515,0
2096921,2096921,218340,577469,0
2096921,2096921,218199,577292,0
2096921,2096921,217917,577656,0
2096921,2096921,217963,577472,0
2096921,2096921,217960,577472,0
2096921,2096921,218414,577929,0
2096921,2096921,218127,577414,0
2096921,2096921,218163,577135,0
2096921,2096921,218106,577407,0
2096921,2096921,218307,577345,0
2096921,2096921,218206,577453,0
2096921,2096921,217773,577106,0
2096921,2096921,218356,577073,0
2096921,2096921,217960,577272,0
2096921,2096921,218200,577383,0
2096921,2096921,218178,577648,0
2096921,2096921,218379,577385,0
2096921,2096921,218348,577067,0
2096921,2096921,218045,577041,0
2096921,2096921,217600,577238,0
2096921,2096921,217642,577085,0
2096921,2096921,217718,577215,0
2096921,2096921,217905,576981,0
2096921,2096921,218149,577341,0
2096921,2096921,218247,577174,0
2096921,2096921,218241,577537,0
2096921,2096921,218032,577483,0
2096921,2096921,218131,577623,0
2096921,2096921,218051,577562,0
2096921,2096921,218216,577228,0
2096921,2096921,218011,577264,0
2096921,2096921,218000,577166,0
2096921,2096921,218252,577196,0
2096921,2096921,218055,577413,0
2096921,2096921,218303,577523,0
2096921,2096921,218203,577368,0
2096921,2096921,218261,577784,0
2096921,2096921,218153,577916,0
2096921,2096921,218164,577511,0
2096921,2096921,218258,577665,0
2096921,2096921,218054,577476,0
2096921,2096921,217947,577714,0
2096921,2096921,218046,577697,0
2096921,2096921,218338,577652,0
2096921,2096921,218275,577931,0
2096921,2096921,218624,577532,0
2096921,2096921,218340,577947,0
