ir,pr,spo2,rrInterval
418289,65,99,88
418410,65,99,88
418553,65,99,88
418699,65,99,88
418839,65,99,88
418960,65,99,88
419108,65,99,88
419232,65,99,88
419370,65,99,88
419546,65,99,88
419658,65,99,88
419794,65,99,88
419953,65,99,88
420095,65,99,88
420245,65,99,88
420415,65,99,88
420559,65,99,88
420684,65,99,88
420844,65,99,88
421010,65,99,88
421154,65,99,88
421304,65,99,88
421475,65,99,88
421621,65,99,88
421782,65,99,88
421943,65,99,88
422081,65,99,88
422184,65,99,88
422284,65,99,88
422268,65,99,88
422062,65,99,88
421689,65,99,88
421074,65,99,88
420230,65,99,88
419243,65,99,88
418240,65,99,88
417306,65,99,88
416516,65,99,88
415819,65,99,88
415314,65,99,88
415008,65,99,88
414799,65,99,88
414711,65,99,88
414691,65,99,88
414742,65,99,88
414813,65,99,88
414842,65,99,88
414880,65,99,88
414891,65,99,88
414838,65,99,88
414780,65,99,88
414698,65,99,88
414592,65,99,88
414504,65,99,88
414440,65,99,88
414422,65,99,88
414444,65,99,88
414478,65,99,92
414543,65,99,92
414616,65,99,92
414724,65,99,92
414785,65,99,92
414801,65,99,92
414811,65,99,92
414750,65,99,92
414681,65,99,92
414612,65,99,92
414522,65,99,92
414444,65,99,92
414410,65,99,92
414392,65,99,92
414392,65,99,92
414419,65,99,92
414486,65,99,92
414561,65,99,92
414654,65,99,92
414789,65,99,92
414905,65,99,92
415038,65,99,92
415201,65,99,92
415324,65,99,92
415462,65,99,92
415635,65,99,92
415821,65,99,92
415988,65,99,92
416161,65,99,92
416377,65,99,92
416553,65,99,92
416714,65,99,92
416893,65,99,92
417054,65,99,92
417197,65,99,92
417343,65,99,92
417485,65,99,92
417629,65,99,92
417772,65,99,92
417923,65,99,92
418069,65,99,92
418192,65,99,92
418345,65,99,92
418518,65,99,92
418672,65,99,92
418798,65,99,92
418966,65,99,92
419134,65,99,92
419264,65,99,92
419415,65,99,92
419586,65,99,92
419751,65,99,92
419884,65,99,92
420065,65,99,92
420246,65,99,92
420394,65,99,92
420595,65,99,92
420775,65,99,92
420923,65,99,92
421080,65,99,92
421266,65,99,92
421469,65,99,92
