ir,pr,spo2,rrInterval
443218,74,100,80
442893,74,100,80
442294,74,100,80
441425,74,100,80
440298,74,100,80
439074,74,100,80
437911,74,100,80
436822,74,100,80
435932,74,100,80
435282,74,100,80
434850,74,100,80
434581,74,100,80
434511,74,100,80
434605,74,100,80
434723,74,100,80
434937,74,100,80
435173,74,100,80
435390,74,100,80
435629,74,100,80
435862,74,100,80
436077,74,100,80
436327,74,100,80
436559,74,100,80
436795,74,100,80
437077,74,100,80
437324,74,100,80
437510,74,100,80
437632,74,100,80
437648,74,100,80
437569,74,100,80
437389,74,100,80
437137,74,100,80
436855,74,100,80
436582,74,100,80
436332,74,100,80
436152,74,100,80
436074,74,100,80
436049,74,100,80
436085,74,100,80
436216,74,100,80
436346,74,100,80
436543,74,100,80
436797,74,100,80
437008,74,100,80
437273,74,100,80
437581,74,100,80
437850,74,100,80
438115,74,100,80
438408,74,100,80
438681,74,100,80
438906,74,100,80
439151,74,100,80
439379,74,100,80
439570,74,100,80
439779,74,100,80
439969,74,100,80
440086,74,100,80
440230,74,100,80
440372,74,100,80
440474,74,100,80
440551,74,100,80
440642,74,100,80
440781,74,100,80
440849,74,100,80
440954,74,100,80
441128,74,100,80
441234,74,100,80
441365,74,100,80
441547,74,100,80
441704,74,100,80
441871,74,100,80
442063,74,100,80
442282,74,100,80
442466,74,100,80
442674,74,100,80
442934,74,100,80
443108,74,100,80
443282,74,100,80
443456,74,100,80
443533,74,100,80
443526,74,100,80
443325,74,100,80
442847,74,100,80
442144,74,100,80
441178,74,100,80
440008,74,100,80
438816,74,100,80
437701,74,100,80
436785,74,100,80
436017,74,100,80
435492,74,100,80
435192,74,100,80
435070,74,100,80
435107,74,100,80
435216,74,100,80
435402,74,100,80
435618,74,100,80
435871,74,100,80
436081,74,100,80
436328,74,100,80
436564,74,100,80
436766,74,100,80
437027,74,100,80
437245,74,100,80
437470,74,100,80
437742,74,100,80
437972,74,100,80
438151,74,100,80
438224,74,100,80
438197,74,100,80
438071,74,100,80
437872,74,100,80
437612,74,100,80
437322,74,100,80
437075,74,100,80
436871,74,100,80
436756,74,100,80
436727,74,100,80
436740,74,100,80
436836,74,100,80
436982,74,100,80
437159,74,100,80
437385,74,100,80
437613,74,100,80
437862,74,100,80
438145,74,100,80
438436,74,100,80
438700,74,100,80
438956,74,100,80
439237,74,100,80
439465,74,100,80
439697,74,100,80
439922,74,100,80
440116,74,100,80
440320,74,100,80
440471,74,100,80
440661,74,100,80
440799,74,100,80
440882,74,100,80
440996,74,100,80
441079,74,100,80
441187,74,100,80
441293,74,100,80
441411,74,100,80
441518,74,100,80
441649,74,100,80
441805,74,100,80
441912,74,100,80
442065,74,100,80
442214,74,100,80
442397,74,100,80
442599,74,100,80
442791,74,100,80
443026,74,100,80
443253,74,100,80
443453,74,100,80
443641,74,100,80
443875,74,100,80
444009,74,100,80
444114,74,100,80
444133,74,100,80
443942,74,100,80
443574,74,100,80
442922,74,100,80
442014,74,100,80
440932,74,100,80
439803,74,100,80
438764,74,100,80
437835,74,100,80
437083,74,100,80
436577,74,100,80
436251,74,100,80
436114,74,100,80
436125,74,100,80
436245,74,100,80
436423,74,100,80
436648,74,100,80
436875,74,100,80
437109,74,100,80
437327,74,100,80
437542,74,100,80
437763,74,100,80
437962,74,100,80
438149,74,100,80
438401,74,100,80
438645,74,100,80
438825,75,100,80
439014,75,100,80
439092,75,100,80
439083,75,100,80
438999,75,100,80
438823,75,100,80
438599,75,100,80
438397,75,100,80
438164,75,100,80
437976,75,100,80
437865,75,100,80
437820,75,100,80
437876,75,100,80
437962,75,100,80
438118,75,100,80
438328,75,100,80
438562,75,100,80
438785,75,100,80
439044,75,100,80
439340,75,100,80
439629,75,100,80
439872,75,100,80
440154,75,100,80
440422,75,100,80
440621,75,100,80
440874,75,100,80
441103,75,100,80
