ir,pr,spo2,rrInterval
624068,60,98,94
624611,60,98,94
625123,60,98,94
625501,60,98,94
625725,60,98,94
625858,60,98,94
625913,60,98,94
625932,60,98,94
625934,60,98,94
625988,60,98,94
626087,60,97,92
626165,60,97,92
626108,60,97,92
625949,60,97,92
625635,60,97,92
625190,60,97,92
624664,60,97,92
624081,60,97,92
623533,60,97,92
623007,60,97,92
622612,60,97,92
622332,60,97,92
622184,60,97,92
622169,60,97,92
622269,60,97,92
622525,60,97,92
622819,60,97,92
623265,60,97,92
623685,60,97,92
624164,60,97,92
624718,60,97,92
625195,60,97,92
625709,60,97,92
626220,60,97,92
626667,60,97,92
627121,60,97,92
627540,60,97,92
627880,60,97,92
628256,60,97,92
628636,60,97,92
628940,60,97,92
629224,60,97,92
629505,60,97,92
629711,60,97,92
629960,60,97,92
630179,60,97,92
630415,60,97,92
630691,60,97,92
630921,60,97,92
631205,60,97,92
631442,60,97,92
631739,60,97,92
632067,60,97,92
632364,60,97,92
632693,60,97,92
633025,60,97,92
633372,60,97,92
633733,60,97,92
634088,60,97,92
634496,60,97,92
634915,60,97,92
635329,60,97,92
635748,60,97,92
636194,60,97,92
636608,60,97,92
637079,60,97,92
637597,60,97,92
638096,60,97,92
638709,60,97,92
639310,60,97,92
639884,60,97,92
640469,60,97,92
640815,60,97,92
640789,60,97,92
640274,60,97,92
638972,60,97,92
636817,60,97,92
633921,60,97,92
630445,60,97,92
627041,60,97,92
623993,60,97,92
621285,60,97,92
619157,60,97,92
617557,60,97,92
616480,60,97,92
615821,60,97,92
615572,60,97,92
615736,60,97,92
616022,60,97,92
616400,60,97,92
616864,60,97,92
617218,60,97,92
617519,60,97,92
617809,60,97,92
617847,60,97,92
617878,60,97,92
617924,60,97,92
617887,60,97,92
617868,60,97,92
617910,60,97,92
617986,61,97,90
618008,61,97,90
617918,61,97,90
617651,61,97,90
617247,61,97,90
616737,61,97,90
616160,61,97,90
615532,61,97,90
614998,61,97,90
614510,61,97,90
614160,61,97,90
613925,61,97,90
613830,61,97,90
613935,61,97,90
614090,61,97,90
614372,61,97,90
614744,61,97,90
615138,61,97,90
615581,61,97,90
616073,61,97,90
616535,61,97,90
617021,61,97,90
617472,61,97,90
617888,61,97,90
618319,61,97,90
618691,61,97,90
619032,61,97,90
619334,61,97,90
619603,61,97,90
619890,61,97,90
620149,61,97,90
620361,61,97,90
620575,61,97,90
620826,61,97,90
621037,61,97,90
621228,61,97,90
621441,61,97,90
621678,61,97,90
621907,61,97,90
622164,61,97,90
622423,61,97,90
622709,61,97,90
623027,61,97,90
623286,61,97,90
623613,61,97,90
623998,61,97,90
624343,61,97,90
624708,61,97,90
625144,61,97,90
625525,61,97,90
625913,61,97,90
626327,61,97,90
626728,61,97,90
627122,61,97,90
627616,61,97,90
628080,61,97,90
628563,61,97,90
629150,61,97,90
629720,61,97,90
630332,61,97,90
630887,61,97,90
631323,61,97,90
631489,61,97,90
631171,61,97,90
630191,61,97,90
628520,61,97,90
626051,61,97,90
622975,61,97,90
619655,61,97,90
616563,61,97,90
613820,61,97,90
611523,61,97,90
609737,61,97,90
608487,61,97,90
607705,61,97,90
607388,61,97,90
607443,61,97,90
607649,61,97,90
608005,61,97,90
608399,61,97,90
608757,61,97,90
609039,61,97,90
609170,61,97,90
609208,61,97,90
609186,61,97,90
609080,61,97,90
608976,61,97,90
608910,61,97,90
608914,61,97,90
609012,61,97,89
609068,61,97,89
609036,61,97,89
608966,61,97,89
608656,61,97,89
608240,61,97,89
607754,61,97,89
607256,61,97,89
606764,61,97,89
606299,61,97,89
605970,61,97,89
605784,61,97,89
605695,61,97,89
605706,61,97,89
605911,61,97,89
606143,61,97,89
606498,61,97,89
606898,61,97,89
607345,61,97,89
607838,61,97,89
608291,61,97,89
608792,61,97,89
609289,61,97,89
609742,61,97,89
610183,61,97,89
610589,61,97,89
610929,61,97,89
611316,61,97,89
611626,61,97,89
611944,61,97,89
612248,61,97,89
612523,61,97,89
612778,61,97,89
613017,61,97,89
613235,61,97,89
613545,61,97,89
613776,61,97,89
614042,61,97,89
614355,61,97,89
614622,61,97,89
614961,61,97,89
615287,61,97,89
615637,61,97,89
615998,61,97,89
616395,61,97,89
616784,61,97,89
617162,61,97,89
617591,61,97,89
618047,61,97,89
618458,61,97,89
618877,61,97,89
619339,61,97,89
619719,61,97,89
620160,61,97,89
620628,61,97,89
621060,61,97,89
621614,61,97,89
622154,61,97,89
622684,61,97,89
623276,61,97,89
623904,61,97,89
624500,61,97,89
625018,61,97,89
625404,61,97,89
625427,61,97,89
625001,61,97,89
623867,61,97,89
621945,61,97,89
619366,61,97,89
616325,61,97,89
613140,61,97,89
610181,61,97,89
607650,61,97,89
605577,61,97,89
603968,61,97,89
602902,61,97,89
602309,61,97,89
602099,61,97,89
602183,61,97,89
602458,61,97,89
602830,61,97,89
603235,61,97,89
603570,61,97,89
603767,61,97,89
603888,61,97,89
603883,61,97,89
603783,61,97,89
603679,61,97,89
603567,61,97,89
603528,61,97,89
603596,61,97,89
603738,62,97,91
603826,62,97,91
603844,62,97,91
603673,62,97,91
603430,62,97,91
603052,62,97,91
602561,62,97,91
602143,62,97,91
601743,62,97,91
601355,62,97,91
601125,62,97,91
601033,62,97,91
601007,62,97,91
601116,62,97,91
601316,62,97,91
601648,62,97,91
601991,62,97,91
602410,62,97,91
602903,62,97,91
603334,62,97,91
603810,62,97,91
604308,62,97,91
604771,62,97,91
605231,62,97,91
605734,62,97,91
606168,62,97,91
606575,62,97,91
606957,62,97,91
607328,62,97,91
607628,62,97,91
607969,62,97,91
608293,62,97,91
608545,62,97,91
608880,62,97,91
609148,62,97,91
609430,62,97,91
609736,62,97,91
610005,62,97,91
610351,62,97,91
610636,62,97,91
610927,62,97,91
611291,62,97,91
611678,62,97,91
612039,62,97,91
612445,62,97,91
612872,62,97,91
613333,62,97,91
613775,62,97,91
614239,62,97,91
614673,62,97,91
615136,62,97,91
615610,62,97,91
616094,62,97,91
