ir,pr,spo2,rrInterval
473889,58,99,104
473926,58,99,104
473960,58,99,104
473961,58,99,104
474000,58,99,104
473969,58,99,104
473881,58,99,104
473836,58,99,104
473755,58,99,104
473666,58,99,104
473605,58,99,104
473595,58,99,104
473632,58,99,104
473732,58,99,104
473864,58,99,97
474044,58,99,97
474245,58,99,97
474482,58,99,97
474628,58,99,97
474763,58,99,97
474862,58,99,97
474904,58,99,97
474894,58,99,97
474825,58,99,97
474738,58,99,97
474636,58,99,97
474546,58,99,97
474491,58,99,97
474460,58,99,97
474502,58,99,97
474579,58,99,97
474681,58,99,97
474808,58,99,97
475006,58,99,97
475217,58,99,97
475436,58,99,97
475672,58,99,97
475878,58,99,97
476094,58,99,97
476306,58,99,97
476534,58,99,97
476741,58,99,97
476951,58,99,97
477153,58,99,97
477371,58,99,97
477574,58,99,97
477764,58,99,97
477972,58,99,97
478148,58,99,97
478330,58,99,97
478520,58,99,97
478712,58,99,97
478878,58,99,97
479090,58,99,97
479260,58,99,97
479465,58,99,97
479718,58,99,97
479922,58,99,97
480145,58,99,97
480418,58,99,97
480620,58,99,97
480845,58,99,97
481022,58,99,97
481244,58,99,97
481497,58,99,97
481686,58,99,97
481920,58,99,97
482171,58,99,97
482398,58,99,97
482618,58,99,97
482871,58,99,97
483092,58,99,97
483311,58,99,97
483574,58,99,97
483825,58,99,97
484078,58,99,97
484319,58,99,97
484584,58,99,97
484842,58,99,97
485092,58,99,97
485325,58,99,97
485564,58,99,97
485795,58,99,97
486056,58,99,97
486332,58,99,97
486552,58,99,97
486680,58,99,97
486623,58,99,97
486283,58,99,97
485577,58,99,97
484405,58,99,97
482855,58,99,97
481096,58,99,97
479376,58,99,97
477824,58,99,97
476516,58,99,97
475463,58,99,97
474660,58,99,97
474123,58,99,97
473769,58,99,97
473537,58,99,97
473420,58,99,97
473336,58,99,97
473273,58,99,97
473199,58,99,97
473095,58,99,97
472975,58,99,97
472801,58,99,97
472601,58,99,97
472417,58,99,97
472199,58,99,97
471966,58,99,97
471809,58,99,97
471700,58,99,97
471665,58,99,97
471687,58,99,97
471805,58,99,102
471943,58,99,102
472076,58,99,102
472234,58,99,102
472341,58,99,102
472396,58,99,102
472420,58,99,102
472406,58,99,102
472354,58,99,102
472280,58,99,102
472169,58,99,102
472103,58,99,102
472075,58,99,102
472040,58,99,102
472059,58,99,102
472138,58,99,102
472218,58,99,102
472317,58,99,102
472484,58,99,102
472628,58,99,102
472813,58,99,102
472999,58,99,102
473170,58,99,102
473352,58,99,102
473527,58,99,102
473717,58,99,102
473896,58,99,102
474068,58,99,102
474230,58,99,102
474415,58,99,102
