ir,pr,spo2,rrInterval
444998,71,100,80
445145,71,100,80
445297,71,100,80
445435,71,100,80
445590,71,100,80
445747,71,100,80
445930,71,100,80
446122,71,100,80
446336,71,100,80
446577,71,100,80
446815,71,100,80
447082,71,100,80
447360,71,100,80
447628,71,100,80
447888,71,100,80
448105,71,100,80
448281,71,100,80
448366,71,100,80
448228,71,100,80
447880,71,100,80
447235,71,100,80
446273,71,100,80
445045,71,100,80
443661,71,100,80
442362,71,100,80
441179,71,100,80
440134,71,100,80
439366,71,100,80
438787,71,100,80
438413,71,100,80
438290,71,100,80
438242,71,100,80
438300,71,100,80
438463,71,100,80
438636,71,100,80
438844,71,100,80
439072,71,100,80
439257,71,100,80
439466,71,100,80
439691,71,100,80
439875,71,100,80
440109,71,100,80
440351,71,100,80
440583,71,100,80
440868,71,100,83
441104,71,100,83
441311,71,100,83
441464,71,100,83
441525,71,100,83
441517,71,100,83
441434,71,100,83
441297,71,100,83
441062,71,100,83
440861,71,100,83
440688,71,100,83
440526,71,100,83
440470,71,100,83
440479,71,100,83
440536,71,100,83
440645,71,100,83
440814,71,100,83
440998,71,100,83
441231,71,100,83
441492,71,100,83
441759,71,100,83
442035,71,100,83
442312,71,100,83
442623,71,100,83
442932,71,100,83
443228,71,100,83
443513,71,100,83
443769,71,100,83
444040,71,100,83
444257,71,100,83
444497,71,100,83
444729,71,100,83
444908,71,100,83
445120,71,100,83
445278,71,100,83
445454,71,100,83
445615,71,100,83
445725,71,100,83
445860,71,100,83
445983,71,100,83
446099,71,100,83
446237,71,100,83
446372,71,100,83
446530,71,100,83
446684,71,100,83
446864,71,100,83
447074,71,100,83
447277,71,100,83
447503,71,100,83
447716,71,100,83
447932,71,100,83
448162,71,100,83
448344,71,100,83
448524,71,100,83
448639,71,100,83
448608,71,100,83
448429,71,100,83
447970,71,100,83
447217,71,100,83
446201,71,100,83
444993,71,100,83
443698,71,100,83
442487,71,100,83
441434,71,100,83
440553,71,100,83
439900,71,100,83
439476,71,100,83
439232,71,100,83
439159,71,100,83
439232,71,100,83
439352,71,100,83
439534,71,100,83
439729,71,100,83
439936,71,100,83
440165,71,100,83
440395,71,100,83
440618,71,100,83
440847,71,100,83
441118,71,100,83
441363,71,100,83
441611,71,100,83
441907,71,100,83
442171,71,100,82
442366,71,100,82
442509,71,100,82
442593,71,100,82
442580,71,100,82
442424,71,100,82
442256,71,100,82
442046,71,100,82
441826,71,100,82
441648,71,100,82
441503,71,100,82
441462,71,100,82
441472,71,100,82
441540,71,100,82
441680,71,100,82
441864,71,100,82
442099,71,100,82
442334,71,100,82
442592,71,100,82
442891,71,100,82
443193,71,100,82
443505,71,100,82
443847,71,100,82
444152,71,100,82
444481,71,100,82
444784,71,100,82
445069,71,100,82
445357,71,100,82
445604,71,100,82
