ir,pr,spo2,rrInterval
499799,59,100,100
499991,59,100,100
500148,59,100,100
500328,59,100,100
500526,59,100,100
500657,59,100,100
500787,59,100,100
500939,59,100,100
501062,59,100,100
501242,59,100,100
501415,59,100,100
501628,59,100,100
501884,59,100,100
502090,59,100,100
502313,59,100,100
502551,59,100,100
502775,59,100,100
502962,59,100,100
503165,59,100,100
503368,59,100,100
503541,59,100,100
503760,59,100,100
503960,59,100,100
504211,59,100,100
504459,59,100,100
504721,59,100,100
504984,59,100,100
505224,59,100,100
505467,59,100,100
505669,59,100,100
505933,59,100,100
506142,59,100,100
506218,59,100,100
506159,59,100,100
505781,59,100,100
504971,59,100,100
503747,59,100,100
502040,59,100,100
500077,59,100,100
498276,59,100,100
496759,59,100,100
495547,59,100,100
494771,59,100,100
494304,59,100,100
494105,59,100,100
494187,59,100,100
494342,59,100,100
494592,59,100,100
494897,59,100,100
495182,59,100,100
495450,59,100,100
495614,59,100,100
495706,59,100,100
495713,59,100,100
495669,59,100,100
495631,59,100,100
495587,59,100,100
495607,59,100,100
495712,59,100,100
495900,59,100,98
496146,59,100,98
496327,59,100,98
496469,59,100,98
496543,59,100,98
496478,59,100,98
496345,59,100,98
496197,59,100,98
496062,59,100,98
495923,59,100,98
495794,59,100,98
495686,59,100,98
495635,59,100,98
495633,59,100,98
495629,59,100,98
495717,59,100,98
495818,59,100,98
495964,59,100,98
496160,59,100,98
496366,59,100,98
496630,59,100,98
496815,59,100,98
497052,59,100,98
497244,59,100,98
497380,59,100,98
497574,59,100,98
497748,59,100,98
497927,59,100,98
498089,59,100,98
498277,59,100,98
498495,59,100,98
498648,59,100,98
498791,59,100,98
498944,59,100,98
499104,59,100,98
499227,59,100,98
499353,59,100,98
499520,59,100,98
499635,59,100,98
499783,59,100,98
499939,59,100,98
500091,59,100,98
500250,59,100,98
500352,59,100,98
500494,59,100,98
500654,59,100,98
500806,59,100,98
500978,59,100,98
501166,59,100,98
501359,59,100,98
501546,59,100,98
501748,59,100,98
501933,59,100,98
502122,59,100,98
502313,59,100,98
502486,59,100,98
502700,59,100,98
502893,59,100,98
503058,59,100,98
503268,59,100,98
503455,59,100,98
503640,59,100,98
503835,59,100,98
504044,59,100,98
504276,59,100,98
504482,59,100,98
504693,59,100,98
504905,59,100,98
505036,59,100,98
505031,59,100,98
504803,59,100,98
504237,59,100,98
503239,59,100,98
501801,59,100,98
500020,59,100,98
498171,59,100,98
496523,59,100,98
495160,59,100,98
494141,59,100,98
493491,59,100,98
493157,59,100,98
493063,59,100,98
493162,59,100,98
493341,59,100,98
493589,59,100,98
493847,59,100,98
494039,59,100,98
494161,59,100,98
494255,59,100,98
494199,59,100,98
494099,59,100,98
493967,59,100,98
493825,59,100,98
493682,59,100,98
493685,59,100,98
493700,59,100,98
493825,59,100,96
493970,59,100,96
494155,59,100,96
494330,59,100,96
494376,59,100,96
494385,59,100,96
494359,59,100,96
494267,59,100,96
494122,59,100,96
493950,59,100,96
493826,59,100,96
493690,59,100,96
493633,59,100,96
493602,59,100,96
493616,59,100,96
493726,59,100,96
493860,59,100,96
494023,59,100,96
494195,59,100,96
494417,59,100,96
494634,59,100,96
494835,59,100,96
495054,59,100,96
495269,59,100,96
495445,59,100,96
495641,59,100,96
495822,59,100,96
496008,59,100,96
496161,59,100,96
496341,59,100,96
496489,59,100,96
496663,59,100,96
496817,59,100,96
496941,59,100,96
497054,59,100,96
497208,59,100,96
497326,59,100,96
497447,59,100,96
497576,59,100,96
497742,59,100,96
497876,59,100,96
497993,59,100,96
498169,59,100,96
498328,59,100,96
498471,59,100,96
498633,59,100,96
498827,59,100,96
499017,59,100,96
499220,59,100,96
499423,59,100,96
499653,59,100,96
499841,59,100,96
500006,59,100,96
500196,59,100,96
500380,59,100,96
500586,59,100,96
500795,59,100,96
500994,59,100,96
501248,59,100,96
501446,59,100,96
501623,59,100,96
501895,59,100,96
502100,59,100,96
502355,59,100,96
502635,59,100,96
502873,59,100,96
503023,59,100,96
503070,59,100,96
502840,59,100,96
502271,59,100,96
501301,59,100,96
499934,59,100,96
498180,59,100,96
496369,59,100,96
494766,59,100,96
493411,59,100,96
492394,59,100,96
491747,59,100,96
491356,59,100,96
491247,59,100,96
491298,59,100,96
491462,59,100,96
491707,59,100,96
491941,59,100,96
492103,59,100,96
492211,59,100,96
492211,59,100,96
492150,59,100,96
492037,59,100,96
491870,59,100,96
491750,59,100,96
491653,59,100,96
491639,59,100,96
491710,59,100,96
491799,59,100,94
491955,59,100,94
492122,59,100,94
492244,59,100,94
492299,59,100,94
492333,59,100,94
492263,59,100,94
492175,59,100,94
492032,59,100,94
491853,59,100,94
491783,59,100,94
491661,59,100,94
491590,59,100,94
491590,59,100,94
491625,59,100,94
491729,59,100,94
491859,59,100,94
492007,59,100,94
492169,59,100,94
492392,59,100,94
492545,59,100,94
492724,59,100,94
492951,59,100,94
493151,59,100,94
493373,59,100,94
493549,59,100,94
493724,59,100,94
493935,59,100,94
494082,59,100,94
494221,59,100,94
494374,59,100,94
494556,59,100,94
494717,59,100,94
494853,59,100,94
495056,59,100,94
495212,59,100,94
495357,59,100,94
495504,59,100,94
495617,59,100,94
495734,59,100,94
495833,59,100,94
495985,59,100,94
496112,59,100,94
496257,59,100,94
496463,59,100,94
496631,59,100,94
496788,59,100,94
496985,59,100,94
497173,59,100,94
497354,59,100,94
497532,59,100,94
497695,59,100,94
497910,59,100,94
498099,59,100,94
498251,59,100,94
498452,59,100,94
498640,59,100,94
498786,59,100,94
498955,59,100,94
499186,59,100,94
499416,59,100,94
499633,59,100,94
499863,59,100,94
500120,59,100,94
500358,59,100,94
500549,59,100,94
500745,59,100,94
500889,59,100,94
500919,59,100,94
500821,59,100,94
500437,59,100,94
499710,59,100,94
498583,59,100,94
497050,59,100,94
495297,59,100,94
493563,59,100,94
492073,59,100,94
490872,59,100,94
490035,59,100,94
489514,59,100,94
489263,59,100,94
489243,59,100,94
489359,59,100,94
489583,59,100,94
489757,59,100,94
489914,59,100,94
490050,59,100,94
490055,59,100,94
489989,59,100,94
489891,59,100,94
489770,59,100,94
489614,59,100,94
489465,59,100,94
489410,59,100,94
489374,59,100,94
489398,60,100,95
489518,60,100,95
489651,60,100,95
489778,60,100,95
489885,60,100,95
489914,60,100,95
489922,60,100,95
489836,60,100,95
489707,60,100,95
489614,60,100,95
489443,60,100,95
489353,60,100,95
489285,60,100,95
489277,60,100,95
489346,60,100,95
489420,60,100,95
489520,60,100,95
489647,60,100,95
489802,60,100,95
489946,60,100,95
490106,60,100,95
490290,60,100,95
490492,60,100,95
490678,60,100,95
490877,60,100,95
491048,60,100,95
491209,60,100,95
491396,60,100,95
491551,60,100,95
491695,60,100,95
491849,60,100,95
492011,60,100,95
492159,60,100,95
492297,60,100,95
492420,60,100,95
492575,60,100,95
492721,60,100,95
492820,60,100,95
492980,60,100,95
493162,60,100,95
493322,60,100,95
493503,60,100,95
493688,60,100,95
493860,60,100,95
494040,60,100,95
494199,60,100,95
494364,60,100,95
494567,60,100,95
494770,60,100,95
494966,60,100,95
495166,60,100,95
495365,60,100,95
495567,60,100,95
495756,60,100,95
495969,60,100,95
496177,60,100,95
496366,60,100,95
496543,60,100,95
496777,60,100,95
496973,60,100,95
497144,60,100,95
497358,60,100,95
497630,60,100,95
497797,60,100,95
498044,60,100,95
498282,60,100,95
498494,60,100,95
498705,60,100,95
498909,60,100,95
499130,60,100,95
499299,60,100,95
499263,60,100,95
499066,60,100,95
498516,60,100,95
497569,60,100,95
496197,60,100,95
494509,60,100,95
492755,60,100,95
491142,60,100,95
489849,60,100,95
488872,60,100,95
488181,60,100,95
487765,60,100,95
487652,60,100,95
487703,60,100,95
487865,60,100,95
488109,60,100,95
488330,60,100,95
488554,60,100,95
488646,60,100,95
488621,60,100,95
488559,60,100,95
488406,60,100,95
488264,60,100,95
488085,60,100,95
488031,60,100,95
488007,60,100,95
488081,60,100,95
488190,60,100,98
488376,60,100,98
488552,60,100,98
488691,60,100,98
488768,60,100,98
488768,60,100,98
488730,60,100,98
488646,60,100,98
488577,60,100,98
488452,60,100,98
488327,60,100,98
488249,60,100,98
488202,60,100,98
488190,60,100,98
488257,60,100,98
488363,60,100,98
488490,60,100,98
488667,60,100,98
488894,60,100,98
489107,60,100,98
489288,60,100,98
489483,60,100,98
489684,60,100,98
489828,60,100,98
489985,60,100,98
490174,60,100,98
490319,60,100,98
490533,60,100,98
490716,60,100,98
490890,60,100,98
491079,60,100,98
491285,60,100,98
491454,60,100,98
491612,60,100,98
491747,60,100,98
491926,60,100,98
492065,60,100,98
492230,60,100,98
492419,60,100,98
492590,60,100,98
492742,60,100,98
492922,60,100,98
493081,60,100,98
493219,60,100,98
493370,60,100,98
493553,60,100,98
493782,60,100,98
493995,60,100,98
494210,60,100,98
494452,60,100,98
494635,60,100,98
494845,60,100,98
495043,60,100,98
495260,60,100,98
495469,60,100,98
495682,60,100,98
495949,60,100,98
496210,60,100,98
496445,60,100,98
496680,60,100,98
496869,60,100,98
497078,60,100,98
497285,60,100,98
497481,60,100,98
497722,60,100,98
497948,60,100,98
498192,60,100,98
498442,60,100,98
498707,60,100,98
498958,60,100,98
499158,60,100,98
499364,60,100,98
499406,60,100,98
499190,60,100,98
498703,60,100,98
497826,60,100,98
496480,60,100,98
494767,60,100,98
492955,60,100,98
491282,60,100,98
489898,60,100,98
488878,60,100,98
488170,60,100,98
487819,60,100,98
487709,60,100,98
487774,60,100,98
487998,60,100,98
488249,60,100,98
488499,60,100,98
488687,60,100,98
488775,60,100,98
488800,60,100,98
488757,60,100,98
488657,60,100,98
488520,60,100,98
488372,60,100,98
488294,60,100,98
488299,60,100,98
488349,60,100,98
488451,60,100,99
488634,60,100,99
488785,60,100,99
488953,60,100,99
489035,60,100,99
488995,60,100,99
488989,60,100,99
488932,60,100,99
488870,60,100,99
488780,60,100,99
488696,60,100,99
488610,60,100,99
488550,60,100,99
488555,60,100,99
488590,60,100,99
488698,60,100,99
488820,60,100,99
489012,60,100,99
489196,60,100,99
489373,60,100,99
489552,60,100,99
489737,60,100,99
489968,60,100,99
490205,60,100,99
490437,60,100,99
490666,60,100,99
490879,60,100,99
491052,60,100,99
491240,60,100,99
491430,60,100,99
491618,60,100,99
491795,60,100,99
492001,60,100,99
492193,60,100,99
492323,60,100,99
492489,60,100,99
492622,60,100,99
492769,60,100,99
492901,60,100,99
493061,60,100,99
493282,60,100,99
493423,60,100,99
493601,60,100,99
493822,60,100,99
494007,60,100,99
494169,60,100,99
494396,60,100,99
494534,60,100,99
494747,60,100,99
494985,60,100,99
495200,60,100,99
495440,60,100,99
495647,60,100,99
495897,60,100,99
496123,60,100,99
496377,60,100,99
496621,60,100,99
496887,60,100,99
497150,60,100,99
497395,60,100,99
497636,60,100,99
497871,60,100,99
498114,60,100,99
498298,60,100,99
498511,60,100,99
498741,60,100,99
498944,60,100,99
499180,60,100,99
499442,60,100,99
499708,60,100,99
499947,60,100,99
500180,60,100,99
500415,60,100,99
500580,60,100,99
500646,60,100,99
500526,60,100,99
500082,60,100,99
499301,60,100,99
498100,60,100,99
496441,60,100,99
494603,60,100,99
492794,60,100,99
491227,60,100,99
490041,60,100,99
489164,60,100,99
488657,60,100,99
488521,60,100,99
488545,60,100,99
488703,60,100,99
489031,60,100,99
489338,60,100,99
489599,60,100,99
489821,60,100,99
489982,60,100,99
490016,60,100,99
489941,60,100,99
489876,60,100,99
489761,60,100,99
489587,60,100,99
489473,60,100,99
489472,60,100,99
489499,61,100,101
489618,61,100,101
489774,61,100,101
489899,61,100,101
489979,61,100,101
490045,61,100,101
490039,61,100,101
489953,61,100,101
489855,61,100,101
489730,61,100,101
489587,61,100,101
489540,61,100,101
489465,61,100,101
489513,61,100,101
489595,61,100,101
489714,61,100,101
489841,61,100,101
489979,61,100,101
490156,61,100,101
490357,61,100,101
490549,61,100,101
490826,61,100,101
491067,61,100,101
491341,61,100,101
491592,61,100,101
491834,61,100,101
492068,61,100,101
492261,61,100,101
492436,61,100,101
492600,61,100,101
492791,61,100,101
492987,61,100,101
493126,61,100,101
493278,61,100,101
493494,61,100,101
493643,61,100,101
493779,61,100,101
493973,61,100,101
494132,61,100,101
494290,61,100,101
494487,61,100,101
494623,61,100,101
494837,61,100,101
495001,61,100,101
495152,61,100,101
495328,61,100,101
495538,61,100,101
495705,61,100,101
495916,61,100,101
496108,61,100,101
496331,61,100,101
496528,61,100,101
496721,61,100,101
496978,61,100,101
497224,61,100,101
497490,61,100,101
497782,61,100,101
498039,61,100,101
498332,61,100,101
498636,61,100,101
498878,61,100,101
499147,61,100,101
499398,61,100,101
499618,61,100,101
499871,61,100,101
500128,61,100,101
500355,61,100,101
500607,61,100,101
500888,61,100,101
501164,61,100,101
501419,61,100,101
501625,61,100,101
501761,61,100,101
501727,61,100,101
501380,61,100,101
500659,61,100,101
499508,61,100,101
497917,61,100,101
496012,61,100,101
494118,61,100,101
492550,61,100,101
491282,61,100,101
490423,61,100,101
489860,61,100,101
489606,61,100,101
489586,61,100,101
489761,61,100,101
490023,61,100,101
490296,61,100,101
490609,61,100,101
490895,61,100,101
491053,61,100,101
491151,61,100,101
491167,61,100,101
491077,61,100,101
490973,61,100,101
490869,61,100,101
490784,61,100,101
490808,61,100,101
490840,61,100,99
490968,61,100,99
491128,61,100,99
491243,61,100,99
491325,61,100,99
491342,61,100,99
491323,61,100,99
491228,61,100,99
491090,61,100,99
491016,61,100,99
490838,61,100,99
490713,61,100,99
490648,61,100,99
490589,61,100,99
490647,61,100,99
490739,61,100,99
490848,61,100,99
491038,61,100,99
491282,61,100,99
491468,61,100,99
491648,61,100,99
491876,61,100,99
492076,61,100,99
492282,61,100,99
492494,61,100,99
492680,61,100,99
492926,61,100,99
493160,61,100,99
493373,61,100,99
493598,61,100,99
493801,61,100,99
493996,61,100,99
494155,61,100,99
494367,61,100,99
494515,61,100,99
494673,61,100,99
494807,61,100,99
494929,61,100,99
495091,61,100,99
495223,61,100,99
495384,61,100,99
495549,61,100,99
495758,61,100,99
495970,61,100,99
496147,61,100,99
496361,61,100,99
496547,61,100,99
496732,61,100,99
496944,61,100,99
497127,61,100,99
497356,61,100,99
497573,61,100,99
497807,61,100,99
498081,61,100,99
498312,61,100,99
498565,61,100,99
498782,61,100,99
498974,61,100,99
499224,61,100,99
499425,61,100,99
499658,61,100,99
499930,61,100,99
500142,61,100,99
500424,61,100,99
500709,61,100,99
500948,61,100,99
501195,61,100,99
501453,61,100,99
501721,61,100,99
501903,61,100,99
501869,61,100,99
501635,61,100,99
500997,61,100,99
499895,61,100,99
498321,61,100,99
496374,61,100,99
494461,61,100,99
492723,61,100,99
491310,61,100,99
490316,61,100,99
489626,61,100,99
489254,61,100,99
489217,61,100,99
489325,61,100,99
489545,61,100,99
489870,61,100,99
490193,61,100,99
490430,61,100,99
490617,61,100,99
490715,61,100,99
490744,61,100,99
490696,61,100,99
490553,61,100,99
490476,61,100,99
490405,61,100,99
490320,61,100,99
490402,61,100,96
490534,61,100,96
490602,61,100,96
490719,61,100,96
490797,61,100,96
490762,61,100,96
490691,61,100,96
490561,61,100,96
490357,61,100,96
490188,61,100,96
490006,61,100,96
489843,61,100,96
489773,61,100,96
489753,61,100,96
489805,61,100,96
489886,61,100,96
490036,61,100,96
490190,61,100,96
490372,61,100,96
490616,61,100,96
490848,61,100,96
491046,61,100,96
491257,61,100,96
491505,61,100,96
491687,61,100,96
491889,61,100,96
492097,61,100,96
492282,61,100,96
492419,61,100,96
492599,61,100,96
492758,61,100,96
492860,61,100,96
493067,61,100,96
493229,61,100,96
493343,61,100,96
493532,61,100,96
493708,61,100,96
493845,61,100,96
494025,61,100,96
494226,61,100,96
494401,61,100,96
494576,61,100,96
494712,61,100,96
494847,61,100,96
495005,61,100,96
495104,61,100,96
495240,61,100,96
495410,61,100,96
495560,61,100,96
495761,61,100,96
495984,61,100,96
496204,61,100,96
496441,61,100,96
496692,61,100,96
496903,61,100,96
