ir,pr,spo2,rrInterval
475923,73,99,88
476803,73,99,88
477753,73,99,88
478735,73,99,88
479797,73,99,88
480803,73,99,88
481792,73,99,88
482775,73,99,88
483730,73,99,88
484651,73,99,88
485556,73,99,88
486383,73,99,88
487267,73,99,88
488106,73,99,88
488900,73,99,88
489718,73,99,88
490505,73,99,88
491273,73,99,88
491996,73,99,88
492793,73,99,88
493519,73,99,88
494240,73,99,88
494980,73,99,88
495722,73,99,88
496444,73,99,88
497163,73,99,88
497947,73,99,88
498668,73,99,88
499439,73,99,88
500187,73,99,88
500962,73,99,88
501692,73,99,88
502461,73,99,88
503272,73,99,88
504096,73,99,88
504934,73,99,88
505841,73,99,88
506816,73,99,88
507776,73,99,88
508752,73,99,88
509579,73,99,88
510138,73,99,88
510234,73,99,88
509584,73,99,88
508150,73,99,88
505763,73,99,88
502451,73,99,88
498649,73,99,88
494713,73,99,88
490874,73,99,88
487342,73,99,88
484316,73,99,88
481922,73,99,88
480117,73,99,88
479025,73,99,88
478536,73,99,88
478587,73,99,88
479036,73,99,88
479724,73,99,88
480590,73,99,88
481395,73,99,88
482146,73,99,88
482809,73,99,88
483356,73,99,88
483855,73,99,88
484296,73,99,88
484821,73,99,88
485426,73,99,88
486031,73,99,88
486651,73,99,86
487144,73,99,86
487467,73,99,86
487635,73,99,86
487627,73,99,86
487445,73,99,86
487140,73,99,86
486839,73,99,86
486497,73,99,86
486243,73,99,86
486131,73,99,86
486198,73,99,86
486454,73,99,86
486901,73,99,86
487535,73,99,86
488340,73,99,86
489263,73,99,86
490319,73,99,86
491445,73,99,86
492576,73,99,86
493753,73,99,86
494937,73,99,86
496092,73,99,86
497225,73,99,86
498354,73,99,86
499432,73,99,86
500512,73,99,86
501585,73,99,86
502595,73,99,86
503600,73,99,86
504513,73,99,86
505384,73,99,86
506210,73,99,86
506975,73,99,86
507711,73,99,86
508386,73,99,86
509063,73,99,86
509733,73,99,86
510363,73,99,86
510983,73,99,86
511596,73,99,86
512169,73,99,86
512787,73,99,86
513396,73,99,86
513990,73,99,86
514620,73,99,86
515251,73,99,86
515937,73,99,86
516602,73,99,86
517277,73,99,86
518003,73,99,86
518726,73,99,86
519545,73,99,86
520405,73,99,86
521304,73,99,86
522256,73,99,86
523191,73,99,86
524066,73,99,86
524734,73,99,86
525068,73,99,86
524837,73,99,86
523930,73,99,86
522140,73,99,86
519370,73,99,86
515814,73,99,86
511807,73,99,86
507720,73,99,86
503786,73,99,86
500269,73,99,86
497326,73,99,86
495045,73,99,86
493489,73,99,86
492585,73,99,86
492266,73,99,86
492400,73,99,86
492844,73,99,86
493503,73,99,86
